,rotation,texture_u,texture_g,texture_r,texture_i,texture_z
4114,cw,0.1522414,55.117490000000004,43.2556,21.26822,1.389709
4115,cw,0.1199336,13.0611,24.03493,14.93198,0.5782135
4116,cw,0.4153628,77.21866999999999,23.74924,8.239833,0.2651093
4117,cw,0.2087632,53.27907,155.3718,49.40461,0.6116058000000001
4118,cw,0.7784078000000001,187.0695,328.3026,364.6138,20.604110000000002
4119,cw,0.1482088,30.835829999999998,29.620690000000003,13.57182,0.814926
4120,cw,0.33218190000000003,53.13845,89.71477,73.58762,0.8015049
4121,cw,18.38353,2456.447,3639.775,1011.179,51.33656
4122,cw,1.758101,227.0235,173.5237,72.55289,1.583611
4123,cw,604.453,42360.26,25437.23,11120.65,367.032
4124,cw,1.5774540000000001,67.12228,19.71357,25.33847,2.6439310000000003
4125,cw,0.4398875,187.8456,242.6874,174.9681,2.877152
4126,cw,-0.01681009,5.554231,4.491803,2.011629,0.05756753
4127,cw,0.4208299,127.749,222.0474,180.332,5.3341709999999996
4128,cw,11.680019999999999,1646.8210000000001,1876.805,601.9382,5.562332
4129,cw,0.393999,25.34606,70.43942,72.32561,0.5034169
4130,cw,0.1712235,49.32193,80.05696999999999,36.84437,1.475953
4131,cw,0.9126875,79.87789000000001,88.85582,47.01271,0.4571072
4132,cw,0.43845470000000003,179.4235,81.22263000000001,38.60638,3.5540230000000004
4133,cw,12.04134,665.1226,428.2017,185.175,10.98719
4134,cw,1.44251,147.0468,138.7493,62.0456,5.660326
4135,cw,2.134068,99.42792,80.11822,40.86614,2.205355
4136,cw,1.760491,84.64059,63.148590000000006,35.456309999999995,3.276448
4137,cw,0.30604359999999997,31.116559999999996,19.55969,5.903758,0.1863562
4138,cw,0.05202386,7.826167999999999,9.43398,3.999068,0.519058
4139,cw,0.8277844000000001,43.61698,17.62477,7.402997999999999,0.11361680000000002
4140,cw,2.894984,1106.611,1586.5020000000002,457.6502,44.82376
4141,cw,3.7014199999999997,487.4379,1049.296,233.2657,12.04764
4142,cw,0.312633,23.01035,18.641,0.8287285,0.003032294
4143,cw,5.160663,1468.954,1619.317,1188.089,109.9529
4144,cw,2.4576290000000003,594.9828,823.8862,698.6536,17.61826
4145,cw,0.3632335,42.262409999999996,27.03189,11.95262,0.9243089
4146,cw,0.05837054,11.76091,14.28849,9.461061,1.06769
4147,cw,0.5344916999999999,13.367770000000002,12.335989999999999,6.3050239999999995,0.690769
4148,cw,1.218166,58.43399,77.85417,59.028259999999996,6.3175
4149,cw,-0.000586857,7.597308,31.823179999999997,17.1397,1.713063
4150,cw,12.368780000000001,2436.199,2866.117,746.5934,47.29291
4151,cw,0.1815632,26.42479,7.109661999999999,2.255363,0.04610745
4152,cw,0.49752109999999994,190.4128,131.6964,11.36407,0.7349473000000001
4153,cw,0.1300341,31.11008,22.32389,12.502130000000001,0.7677185999999999
4154,cw,0.1674016,1141.05,1574.124,1209.5819999999999,110.6323
4155,cw,0.4168781,28.044620000000002,8.038511,0.9997149999999999,-0.06258015
4156,cw,5.621658999999999,3586.906,4406.467000000001,2447.089,217.1234
4157,cw,0.9009502,147.4599,198.4278,112.3045,8.652528
4158,cw,2.0924139999999998,258.4063,276.9943,146.2653,11.26575
4159,cw,1.1863110000000001,76.8121,47.3778,10.82515,0.20236279999999998
4160,cw,17.7849,758.1757,1051.779,177.5587,4.574565
4161,cw,0.1145358,25.94096,117.7056,61.735240000000005,0.38621869999999997
4162,cw,0.8336378000000001,22.858,43.49103,17.78304,1.371572
4163,cw,12.88986,369.3506,455.3628,154.5208,11.30157
4164,cw,0.6236461,32.022090000000006,121.6829,55.65298000000001,5.716634
4165,cw,0.1089113,7.447978,27.41023,3.4346949999999996,0.02942486
4166,cw,0.37365040000000005,86.01756,71.03595,27.23035,0.9299132
4167,cw,4.976833999999999,574.0252,191.6728,86.19986999999999,3.07311
4168,cw,1.028234,56.05803,89.40714,35.59506,1.6243299999999998
4169,cw,0.9188638000000001,526.3305,215.31900000000002,126.9154,4.007704
4170,cw,1.385891,982.4952,1966.3329999999999,1357.7820000000002,43.55708
4171,cw,6.237423000000001,688.6843,824.868,428.9397,19.13146
4172,cw,0.17081729999999998,34.944109999999995,52.01761,39.907959999999996,1.721859
4173,cw,0.13959820000000003,13.640929999999999,17.62268,11.02707,0.5277261999999999
4174,cw,0.22312579999999999,67.26888000000001,122.8276,89.92364,3.241604
4175,cw,0.06027174,9.180282,6.001822,4.12929,0.3047207
4176,cw,0.1772109,41.395309999999995,62.87751,38.310759999999995,0.9244101999999998
4177,cw,0.211019,50.5377,127.9016,136.4389,6.928095
4178,cw,0.5343968000000001,118.0032,277.3063,227.808,8.001268
4179,cw,1.7428669999999997,336.0023,227.72400000000002,96.35314,3.321671
4180,cw,1.466694,600.431,792.9744,270.8069,8.801923
4181,cw,0.5200170000000001,183.13299999999998,143.875,57.640930000000004,1.570454
4182,cw,0.8861938,160.2393,392.1019,116.9946,2.084015
4183,cw,0.01852842,46.80503,64.59448,28.11678,0.6787536
4184,cw,2.71651,346.3205,342.3497,213.7893,15.04636
4185,cw,0.6696565999999999,100.7356,250.5362,187.6353,8.183874000000001
4186,cw,0.05834103,29.108790000000003,105.3161,7.069509,0.21921100000000002
4187,cw,4.894991,387.3853,654.6887,418.6364,31.179109999999998
4188,cw,5.356424,518.929,545.6301,249.5322,11.925980000000001
4189,cw,0.5756504,21.62492,18.80914,5.599654,0.2352766
4190,cw,-0.03110461,5.776771,7.305186999999999,4.260758,0.2291677
4191,cw,42.878029999999995,2265.3360000000002,1850.121,822.9525,23.11551
4192,cw,0.6810274000000001,235.655,129.7361,86.26086,3.787899
4193,cw,0.3589803,53.98904,52.28275,25.13191,1.601637
4194,cw,5.875281,803.3686,1044.8980000000001,522.4911,23.73885
4195,cw,0.2385091,58.04094,82.50952,47.46059,2.038522
4196,cw,3.2868449999999996,550.094,633.7175,221.7694,12.33274
4197,cw,1.487234,265.6517,391.517,240.3229,12.4826
4198,cw,2.2046669999999997,92.58147,68.34328000000001,38.18998,1.217587
4199,cw,0.12222839999999999,36.2418,13.83334,5.649561,-0.009222999
4200,cw,1.618048,253.1939,199.8894,113.6027,1.676072
4201,cw,0.7451561999999999,92.71763,118.758,50.417759999999994,1.297144
4202,cw,0.24807970000000001,108.8978,159.3802,110.5074,4.051748
4203,cw,0.05899797,35.6056,44.45626,19.57675,0.39086479999999996
4204,cw,0.7211510999999999,142.9588,139.2774,63.07808000000001,3.0302290000000003
4205,cw,0.03753714,29.5055,12.55992,4.742704,0.01720614
4206,cw,3.489559,1365.5420000000001,2125.387,1308.655,12.91947
4207,cw,0.8846139000000001,121.7498,179.8286,106.6429,3.501611
4208,cw,1.359758,201.9951,332.4335,235.1527,10.44026
4209,cw,0.6416274000000001,181.5558,300.3321,60.234669999999994,0.7945363
4210,cw,5.550801,6957.384,4475.552,3235.974,163.4528
4211,cw,0.1295405,27.10159,16.2557,2.774435,0.4079468
4212,cw,0.3177638,116.5896,35.55867,14.97366,0.43624929999999995
4213,cw,0.4198581,402.0311,645.4706,171.9579,1.944941
4214,cw,0.45517120000000005,147.7826,304.9432,112.5556,7.467569
4215,cw,0.4964353,524.288,758.8912,484.1379,29.231279999999998
4216,cw,0.28231290000000003,12.243789999999999,27.570909999999998,9.36161,0.7609882
4217,cw,3.986619,219.7649,164.3116,53.51536,4.1094230000000005
4218,cw,31.74789,5824.646,3903.105,2004.7520000000002,218.9544
4219,cw,5.117674,472.8531,280.3159,62.46926,2.713037
4220,cw,3.014271,466.5889,972.8298,566.2584,68.53676999999999
4221,cw,0.8749783999999999,60.768719999999995,18.7741,3.284893,0.05911683
4222,cw,0.05810468,8.122456,8.761999000000001,1.9641279999999999,0.08659162
4223,cw,0.1411917,23.37893,26.975590000000004,6.767981,0.1857933
4224,cw,7.083299,1726.289,3342.19,1713.185,153.3548
4225,cw,0.0036034179999999997,6.558844000000001,4.20193,1.128188,-0.007002388000000001
4226,cw,2.030864,134.8085,275.9259,157.7266,8.46833
4227,cw,0.9270214,223.1963,742.388,390.9155,2.861224
4228,cw,0.3532035,57.283730000000006,263.1814,108.6323,4.850072
4229,cw,1.422501,15.903270000000001,51.498290000000004,30.418359999999996,1.336314
4230,cw,0.03445277,17.28252,13.1109,8.313963000000001,0.3456027
4231,cw,0.1768684,18.94479,25.44625,17.020670000000003,0.489482
4232,cw,-0.01122126,10.64678,6.814186,4.0641680000000004,0.01803625
4233,cw,0.03997199,64.1673,203.8872,109.5214,2.772957
4234,cw,1.1514790000000001,117.979,96.30821999999999,37.08607,2.155249
4235,cw,0.07669796,8.838039,25.604470000000003,17.0179,0.7412382
4236,cw,0.08889592,12.814,11.86295,7.625030000000001,0.38765320000000003
4237,cw,1.848163,770.3481,1135.836,714.084,38.57094
4238,cw,0.6293094,34.52983,28.83622,17.95337,0.8313075999999999
4239,cw,0.474962,20.4451,44.9673,3.5627720000000003,0.6459397
4240,cw,0.06671743,7.0445910000000005,14.96521,11.5329,0.9799658000000001
4241,cw,1.475462,315.3811,509.0955,84.59942,2.4287080000000003
4242,cw,0.6325126,31.448359999999997,9.167803999999999,2.5987880000000003,-0.01384799
4243,cw,4.882931,1340.9579999999999,1613.15,744.9121,14.02411
4244,cw,0.01489066,10.90005,47.18179,33.51312,0.2213124
4245,cw,3.8622650000000003,682.3083,606.2621,269.2126,4.820512
4246,cw,0.22131420000000002,19.817870000000003,11.69847,4.131283,0.1613464
4247,cw,22.35056,2851.798,3410.054,2159.438,133.0477
4248,cw,0.5786968000000001,153.8983,297.3904,131.8395,6.965169
4249,cw,1.030095,63.16964,86.92474,46.205909999999996,2.164376
4250,cw,0.4256255,39.89589,39.9669,12.147310000000001,0.2140674
4251,cw,3.478787,628.4780000000001,414.3563,157.8766,6.18808
4252,cw,54.13593,2429.2039999999997,1838.4679999999998,1062.437,45.26556
4253,cw,0.9267071,89.29608,64.03039,29.726740000000003,2.065466
4254,cw,0.09275080000000001,14.600710000000001,35.524190000000004,16.77335,1.336013
4255,cw,0.5799161999999999,250.9585,33.69656,11.28159,0.1840233
4256,cw,0.418337,224.3302,273.5562,158.9847,6.285736
4257,cw,0.5627880999999999,54.624069999999996,134.0097,86.60204,2.878952
4258,cw,0.45891329999999997,78.54862,187.2529,97.05261999999999,6.171869999999999
4259,cw,1.036775,90.1302,223.6949,137.042,7.5354350000000005
4260,cw,0.2495692,9.547317999999999,15.97145,12.52433,0.49727740000000004
4261,cw,1.9391060000000002,160.7196,258.0357,123.0477,4.746198000000001
4262,cw,-0.01017698,7.34391,32.10192,3.132878,0.01058531
4263,cw,0.4397667,67.83469000000001,114.5887,90.67041,4.511851
4264,cw,2.415054,246.4585,240.9157,204.6214,9.381604
4265,cw,25.76754,2971.38,3479.6679999999997,2318.974,177.3341
4266,cw,1.100484,351.0514,425.9177,305.7581,12.46762
4267,cw,0.06403675,73.86146,303.5066,344.8466,2.993817
4268,cw,0.14114770000000001,12.736360000000001,15.44369,13.14737,0.9535971999999999
4269,cw,2.999048,282.3865,314.9472,166.0549,7.279822
4270,cw,0.07723862,16.045289999999998,24.40175,16.98126,0.7519037
4271,cw,0.3123594,63.42555,61.59904,63.7196,3.428748
4272,cw,2.7961,39.531420000000004,62.35761,50.71804,2.506374
4273,cw,4.037982,389.2276,431.4698,128.0129,2.497949
4274,cw,1.106294,130.8036,221.5419,230.887,13.13759
4275,cw,0.4378451,104.3558,102.5645,9.405778999999999,0.1373188
4276,cw,0.23758200000000002,20.01387,24.86551,17.86029,0.41757429999999995
4277,cw,1.313682,92.06132,73.58111,44.43002,1.27037
4278,cw,0.8572194,480.1414,221.9978,145.8073,3.106025
4279,cw,14.2085,2957.545,4171.9929999999995,905.4592,23.79024
4280,cw,3.8694910000000005,366.8383,408.4597,273.8435,6.760695
4281,cw,-0.02943485,16.29899,5.123288,4.280653,0.07804222
4282,cw,0.2115576,76.07965,32.88321,18.13924,0.2355438
4283,cw,0.3042562,37.675329999999995,41.56968,24.346770000000003,0.8200966000000001
4284,cw,16.04567,4849.497,5379.361,5002.36,399.4616
4285,cw,9.653084,1384.203,654.9286,443.7483,4.995405
4286,cw,1.044775,163.9671,490.0209,317.7877,17.42545
4287,cw,13.050180000000001,845.0428,932.7031,499.5704,38.56586
4288,cw,5.863872,3425.664,1226.185,613.7015,52.580380000000005
4289,cw,2.219089,385.2909,670.6641,419.1458,5.051154
4290,cw,2.595468,184.575,146.7909,65.1937,3.6520650000000003
4291,cw,0.7450229,73.39602,49.72003,33.04167,3.9295699999999996
4292,cw,0.5389825,289.8565,415.7193,229.1987,8.488402
4293,cw,46.274229999999996,859.2271,655.5464,491.2267,22.17548
4294,cw,9.090519,945.7744,2457.138,1823.4460000000001,231.3434
4295,cw,3.0770470000000003,2223.3,3216.257,2073.356,125.336
4296,cw,0.06486062,9.47912,48.64847,31.95005,0.2890359
4297,cw,0.06558698,9.177946,43.16003,29.1853,1.7701900000000002
4298,cw,2.286609,62.35241,117.9079,100.2932,9.356012
4299,cw,0.01849603,26.98142,11.70172,10.7223,0.2464375
4300,cw,0.21085029999999996,164.5053,211.1294,212.7283,16.92209
4301,cw,0.38274309999999995,14.324470000000002,11.19157,10.32664,0.3781941
4302,cw,0.24466710000000003,25.72025,13.87495,8.437821000000001,0.4188652
4303,cw,0.20698930000000001,70.08276,39.58303,32.65232,1.61408
4304,cw,0.3514368,65.76637,180.8747,68.92458,2.13971
4305,cw,0.6278036,95.91981,51.7474,42.72148,1.142208
4306,cw,481.0541,49879.46,102039.3,88808.74,8731.494
4307,cw,0.4005781,250.0466,548.9264,435.2767,39.17065
4308,cw,0.3763805,50.21459,65.89008000000001,45.9375,2.4037450000000002
4309,cw,0.1398468,24.38082,28.1727,34.58303,1.093848
4310,cw,0.1351552,18.71227,24.443620000000003,22.41379,0.8811582
4311,cw,0.9383153000000001,678.0568,1708.305,837.9607,22.855539999999998
4312,cw,2.243129,305.361,646.0897,402.4528,15.055539999999999
4313,cw,3.637814,1877.12,1033.031,774.1821,54.036030000000004
4314,cw,1.1851610000000001,55.705369999999995,223.252,231.202,3.070513
4315,cw,20.43683,1153.897,1733.264,1755.6270000000002,136.3942
4316,cw,0.6909453000000001,132.5092,130.3017,148.2896,8.402982000000002
4317,cw,0.51166,395.5088,259.9577,346.2958,23.51925
4318,cw,0.29357859999999997,52.70271999999999,60.56889,8.917479,0.5304093000000001
4319,cw,2.01317,38.51899,37.488620000000004,26.953940000000003,0.8970625
4320,cw,0.1384805,111.7939,164.4189,107.5848,2.4190139999999998
4321,cw,0.5672431,542.2799,256.002,145.466,6.900689999999999
4322,cw,0.29471929999999996,101.4419,120.1415,84.05337,3.218127
4323,cw,0.04778151,20.48163,8.405884,4.674805,0.602035
4324,cw,0.9364616,575.7082,1101.059,855.7188,5.7624580000000005
4325,cw,0.02376817,41.116640000000004,96.64081999999999,70.78473000000001,1.5457049999999999
4326,cw,0.7030903000000001,44.07274,178.4272,37.15899,1.236038
4327,cw,0.1752901,70.90675,180.1941,193.7465,6.692562
4328,cw,0.9433678,118.6197,168.3802,113.2405,3.3125440000000004
4329,cw,5.3530809999999995,711.9728,1295.0430000000001,1347.006,70.02211
4330,cw,0.2514385,14.084179999999998,62.072230000000005,32.664770000000004,0.5114769
4331,cw,0.06196482,57.52695,116.0956,154.3271,0.8945745
4332,cw,2.692597,691.2273,462.5526,279.3655,15.93719
4333,cw,0.5350971,61.820009999999996,43.284929999999996,19.11381,1.756152
4334,cw,0.3743257,18.25662,19.234189999999998,9.059622000000001,0.2786004
4335,cw,0.19238229999999998,17.81244,49.97696,30.5293,3.076285
4336,cw,1.083689,115.6778,162.7092,98.38436999999999,11.61098
4337,cw,0.26752929999999997,20.8801,87.3924,61.974230000000006,5.458723
4338,cw,0.3792835,6.755136,22.86028,12.28278,0.9583895
4339,cw,0.08998743,76.90404000000001,130.114,70.73088,3.47654
4340,cw,-0.0013998770000000001,10.4037,12.10391,6.8896429999999995,0.2685276
4341,cw,5.64128,1230.313,1217.515,657.924,80.94819
4342,cw,0.9751626,1163.015,3928.4770000000003,602.8159,39.41212
4343,cw,0.02259047,14.47754,19.72725,21.11926,1.338333
4344,cw,0.5557581,62.92709,103.9952,81.2104,6.116408
4345,cw,0.6606565,49.59216,44.51085,26.9031,1.967911
4346,cw,0.1479146,64.3223,82.50607,55.02871999999999,2.15689
4347,cw,0.1202318,8.329434,20.83825,12.105319999999999,0.1334939
4348,cw,0.4109005,53.48608,73.66615,18.12504,0.1701304
4349,cw,0.3138375,31.07312,60.309419999999996,28.607229999999998,1.879802
4350,cw,0.5186376,166.2321,295.4956,165.465,13.872539999999999
4351,cw,0.2493643,6.827805000000001,7.9730240000000006,5.985932,0.7134894
4352,cw,0.8323133,34.87298,112.9733,121.8812,8.687428
4353,cw,21.43423,3961.7940000000003,15803.75,3580.216,218.7503
4354,cw,0.1781536,175.6458,659.8833,338.8234,23.0265
4355,cw,2.815111,275.8858,523.9393,225.5051,9.643656
4356,cw,13.283829999999998,798.5345,1476.796,981.572,43.04165
4357,cw,1.659343,133.3275,276.8506,258.6295,17.620639999999998
4358,cw,1.510974,213.6545,375.3692,290.3202,12.364989999999999
4359,cw,0.5788724000000001,76.40361999999999,111.5739,114.5704,3.3554239999999997
4360,cw,0.1836055,15.491660000000001,42.73809,43.39711,2.130356
4361,cw,1.1123450000000001,260.2077,555.934,558.475,36.59695
4362,cw,6.240577,531.6412,377.5943,211.8828,13.98722
4363,cw,0.1360432,6.196706,17.552870000000002,9.076799000000001,0.0453889
4364,cw,2.693285,218.4819,168.3567,100.3391,4.689615
4365,cw,0.22134339999999997,22.09327,13.8281,8.147367,0.20177920000000002
4366,cw,0.0888029,36.788059999999994,75.27648,51.64305,2.541737
4367,cw,0.44281450000000006,288.52099999999996,513.1613,245.4666,15.015479999999998
4368,cw,1.529945,586.0607,1224.025,791.8702,18.03462
4369,cw,0.09727704,31.335490000000004,35.107079999999996,26.21227,1.04905
4370,cw,1.555205,95.32182,155.7234,121.7606,6.187543
4371,cw,1.4157680000000001,875.9612,1322.842,865.9927,31.185029999999998
4372,cw,1.615602,165.146,397.967,285.2317,2.7342
4373,cw,1.4504270000000001,243.8135,222.6848,162.9045,6.459395
4374,cw,0.22167979999999998,33.29045,81.91965,25.46919,0.745689
4375,cw,0.4066258,257.3268,459.022,311.8469,9.880074
4376,cw,2.65588,1562.249,3065.5570000000002,2576.495,79.43431
4377,cw,0.3524462,182.8249,213.0626,155.4672,4.124788
4378,cw,0.368761,183.8429,215.3413,170.9672,2.136677
4379,cw,-0.01741381,7.852082000000001,21.64734,17.920820000000003,0.31231770000000003
4380,cw,0.14865810000000002,62.87753000000001,99.95237,80.11678,1.7432470000000002
4381,cw,3.611045,333.189,280.2369,37.00088,1.288567
4382,cw,2.00473,103.3791,168.109,99.05965,1.51946
4383,cw,1.571308,24.491229999999998,7.692235,0.9160759,0.4917419
4384,cw,57.94322,1099.131,440.6321,222.215,41.673559999999995
4385,cw,0.1500346,183.6371,519.1985,320.9903,2.837197
4386,cw,3.0994189999999997,697.078,1039.876,1077.397,46.941629999999996
4387,cw,0.14509029999999998,18.06568,10.61881,7.905347999999999,0.3322677
4388,cw,2.214728,122.6628,153.0328,343.5412,24.22079
4389,cw,0.1900541,95.1078,60.9148,39.70701,0.3433044
4390,cw,1.253164,606.649,811.0616,505.1161,21.954810000000002
4391,cw,8.33042,534.0563,1974.168,1738.234,272.2773
4392,cw,0.2691803,35.759609999999995,25.16253,17.49745,0.9090761999999999
4393,cw,0.1801254,4.0232529999999995,6.5263599999999995,5.402811,0.49831400000000003
4394,cw,0.1188895,8.128681,17.0043,13.94919,1.1933989999999999
4395,cw,3.145797,41.142559999999996,58.377140000000004,26.811290000000003,1.228533
4396,cw,0.2165514,16.56544,86.03356,113.1522,8.746522
4397,cw,0.9532210999999999,41.09822,119.0136,91.11804000000001,5.274878
4398,cw,0.5981529000000001,257.6289,873.0082,862.4999,77.70586
4399,cw,0.232748,19.14827,61.0357,50.40938,0.5259676999999999
4400,cw,0.519296,56.93858,158.2968,132.6597,7.946549
4401,cw,3.514493,32.36953,86.66203,82.41669,4.71986
4402,cw,2.557597,50.79372,71.83828000000001,38.2073,4.222151
4403,cw,0.8328973,93.40641,307.6749,223.8795,21.43318
4404,cw,6.742653999999999,273.9179,268.1776,167.1113,7.184372
4405,cw,0.04283354,6.120625,36.58804,26.1116,2.2684279999999997
4406,cw,12.64357,600.2279,1786.029,1943.77,161.9537
4407,cw,0.03165525,13.132129999999998,25.64347,26.15257,2.388983
4408,cw,0.6408696999999999,244.5847,140.7031,130.2115,4.005547
4409,cw,0.2624355,103.06700000000001,151.5144,120.6265,5.883375
4410,cw,0.15335929999999998,47.10577,11.04369,5.019241,0.24877420000000003
4411,cw,0.07291349,60.173190000000005,18.276329999999998,14.75741,0.5769409000000001
4412,cw,1.7324970000000002,128.9473,185.0717,197.1367,8.247005
4413,cw,0.539075,21.98276,24.74764,16.79648,1.364463
4414,cw,0.11814870000000001,20.67509,33.528079999999996,34.94558,2.498632
4415,cw,0.09616055,70.73535,25.33387,18.66619,1.344019
4416,cw,0.1697274,75.6837,116.5422,130.3583,7.87063
4417,cw,3.094032,158.5757,123.2354,135.4424,6.996982000000001
4418,cw,13.86409,1204.623,1822.9560000000001,1807.8310000000001,147.9906
4419,cw,4.287506,1058.761,1424.435,1465.3329999999999,135.9533
4420,cw,0.311764,45.9318,58.17598,43.09403,3.040449
4421,cw,5.418063,247.1962,1006.0889999999999,1583.019,150.8831
4422,cw,0.5900873000000001,71.35152,98.25797,107.7505,8.529919
4423,cw,0.12052660000000001,6.214244,24.29515,25.91163,1.615348
4424,cw,0.005283276,73.72478000000001,160.2235,104.2812,2.732734
4425,cw,0.9627476999999999,114.7063,126.7027,128.0235,14.02922
4426,cw,0.18873220000000002,41.87623,114.3489,165.3565,12.40596
4427,cw,0.44829840000000004,36.18314,14.60715,4.1569709999999995,0.07901129
4428,cw,0.03506396,32.31762,21.81188,15.213629999999998,1.0546520000000001
4429,cw,0.06905297,17.99454,22.03799,16.57638,1.003162
4430,cw,16.7485,618.7986,509.4038,269.9442,24.91095
4431,cw,0.7818385,93.64845,252.7257,237.9567,14.861239999999999
4432,cw,0.49155820000000006,12.938239999999999,7.764822000000001,3.7575839999999996,0.39009590000000005
4433,cw,0.9857621999999999,238.4873,496.9189,508.3533,40.38435
4434,cw,0.09517798,25.59649,49.7337,47.51763,2.600693
4435,cw,0.45778779999999997,404.032,208.5871,129.1555,5.112025
4436,cw,0.1501223,17.98387,40.26235,38.5529,3.775292
4437,cw,0.9741622,303.6208,703.9343,632.7045,57.44065
4438,cw,1.018551,840.3614,485.2704,480.305,22.01877
4439,cw,0.6440623000000001,165.3525,247.9888,191.5433,12.06739
4440,cw,0.3150192,59.01628,49.26939,36.943670000000004,0.5447376
4441,cw,0.1205693,19.120820000000002,32.73584,16.889329999999998,0.3439212
4442,cw,0.1419536,88.00009,43.04753,43.30343,1.096666
4443,cw,40.48835,4908.282999999999,11853.0,15762.84,294.4902
4444,cw,0.04092395,9.724308,9.934605,11.04568,0.474001
4445,cw,3.520142,192.3368,175.6721,112.9271,7.115410000000001
4446,cw,0.6477236,44.28145,83.96500999999999,79.38497,2.0145310000000003
4447,cw,0.04389438,2.765586,3.3574129999999998,4.7718739999999995,0.04740307
4448,cw,3.073395,1541.8010000000002,2248.74,1876.719,71.05365
4449,cw,0.2582119,126.1849,17.79832,6.261118,0.07765293
4450,cw,0.09237032,51.20313,231.9038,206.5611,0.8736238000000002
4451,cw,2.357823,319.236,176.845,108.5088,0.8898171999999999
4452,cw,1.1943290000000002,614.6918,687.7326,655.564,7.207753
4453,cw,0.7682109,475.457,145.8043,136.1585,2.741767
4454,cw,0.02310742,14.41978,21.01422,22.027720000000002,0.5138859
4455,cw,0.08971335,25.050620000000002,36.31839,29.32055,0.05264876
4456,cw,3.4652830000000003,458.6629,524.3743,260.1316,7.251708
4457,cw,1.529698,423.8105,264.8418,123.8099,0.8406768
4458,cw,0.5443631,32.82423,80.93916999999999,67.66645,2.304465
4459,cw,3.6435459999999997,629.3995,160.7381,103.1128,1.440125
4460,cw,0.2962227,117.0212,128.6674,90.71205,2.022797
4461,cw,0.0358649,14.734020000000001,48.72835,59.03941,0.549022
4462,cw,0.35803379999999996,35.92476,46.935970000000005,35.940540000000006,0.4968866
4463,cw,2.731579,2698.53,4847.457,3876.7009999999996,141.7613
4464,cw,0.46388409999999997,75.83429,29.159209999999998,24.469479999999997,0.3460223
4465,cw,0.13386810000000002,5.7023839999999995,5.57465,3.9437699999999998,0.08873877
4466,cw,0.6686911,219.7345,321.1846,342.4543,14.130170000000001
4467,cw,0.09243658,24.34365,56.77005,56.581340000000004,0.1991434
4468,cw,5.072717,752.1265,948.6514,823.9027,30.259290000000004
4469,cw,0.397269,31.8068,47.254,24.841839999999998,2.452571
4470,cw,0.3260917,22.32745,87.08813,68.07521,9.124496
4471,cw,0.7449147,105.0191,144.5982,91.3357,7.393338000000001
4472,cw,176.88400000000001,4311.3240000000005,2362.13,1076.974,158.5828
4473,cw,0.5907174,30.787370000000003,32.79148,20.30865,2.823561
4474,cw,0.10758050000000001,5.28223,2.4041799999999998,0.869549,0.4123585999999999
4475,cw,0.26986420000000005,32.63472,61.89088,28.44796,1.855486
4476,cw,3.650211,333.5999,253.6629,124.7158,6.830017999999999
4477,cw,4.430143,734.4294,733.7469,511.0803,55.126059999999995
4478,cw,1.471691,24.667189999999998,43.03703,30.31451,4.4878160000000005
4479,cw,3.3658949999999996,268.9584,271.5352,180.8653,1.2160790000000001
4480,cw,0.709357,58.576409999999996,44.99512,28.522790000000004,2.380984
4481,cw,1.770874,157.1339,107.8884,59.41332,4.341771
4482,cw,5.149888,450.4653,432.4413,294.4069,35.67648
4483,cw,18.41948,5437.206,10058.65,9047.084,1031.891
4484,cw,2.148532,197.7823,200.9938,104.95,12.52563
4485,cw,0.7504115,92.9287,159.59799999999998,115.6167,12.80442
4486,cw,0.6389454999999999,5.536472,19.22335,3.5589989999999996,0.2291139
4487,cw,6.437155000000001,1082.684,1160.687,632.075,48.19891
4488,cw,0.2900757,36.520340000000004,21.27272,11.53438,0.7042480999999999
4489,cw,0.05210940000000001,14.7116,25.314870000000003,23.18293,2.609455
4490,cw,0.6381237,108.0446,165.6914,140.4886,17.005879999999998
4491,cw,0.3816494,17.352970000000003,43.96018,29.803890000000003,0.4709498
4492,cw,1.063086,37.29912,54.46801,32.44576,2.26715
4493,cw,1.3503969999999998,90.46966,88.62616,45.84668,3.340117
4494,cw,2.16265,467.0367,921.4379,792.4757,75.28981
4495,cw,0.4692106,39.10305,142.6432,13.06257,0.9611721999999999
4496,cw,0.06522785,2.574549,29.387959999999996,4.852558999999999,0.252767
4497,cw,0.32205809999999996,8.979782,21.50776,3.644997,0.01471753
4498,cw,0.4318483,10.6157,37.739000000000004,20.327070000000003,1.989296
4499,cw,12.745,2138.719,2453.0170000000003,1102.256,49.239670000000004
4500,cw,10.7827,634.6734,1812.162,1098.195,157.2932
4501,cw,0.1116503,7.212917,80.14218000000001,92.68796,3.478538
4502,cw,14.265889999999999,1947.158,2274.172,1682.158,142.6338
4503,cw,0.13334749999999998,6.548411,19.86652,28.30576,1.817752
4504,cw,1.273457,51.78235,102.0534,89.39141,8.03089
4505,cw,0.08605888,10.57015,10.3919,6.088151,0.35235429999999995
4506,cw,0.11140510000000002,20.34175,26.663159999999998,18.72532,0.5375424
4507,cw,0.05252438,121.9497,73.8556,56.02393000000001,1.9299549999999999
4508,cw,0.04572514,17.3672,34.28208,60.93764,4.097935
4509,cw,0.03041388,27.760820000000002,122.6523,160.9297,2.495164
4510,cw,0.09116101,8.241703999999999,12.2548,9.209517,0.3223904
