,rotation,ra,dec,cx,cy,cz,raErr,decErr,raDecCorr,b,l,offsetRa_u,offsetRa_g,offsetRa_r,offsetRa_i,offsetRa_z,offsetDec_u,offsetDec_g,offsetDec_r,offsetDec_i,offsetDec_z
4710,cw,207.48497659999998,24.25853436,-0.80879889,-0.42076455,0.41085466,0.068724223,0.058464902,-0.054663326,76.52057190000001,23.89952111,0.26391,0.06113,0,0.025810000000000003,0.03863,0.8,0.02986,0,-0.00629,0.00796
4711,cw,215.2853105,22.98892135,-0.75145662,-0.53177176,0.39055313,0.057697835999999995,0.060314837,0.020330186,69.2977765,26.36373119,0.05955,0.02065,0,-0.05807999999999999,-0.04498,-0.0201,-0.049530000000000005,0,0.03042,0.06289
4712,cw,198.6470384,18.58906215,-0.89807415,-0.30305637,0.31877837,0.07979280799999999,0.060084153,-0.046866279000000004,79.93639106,336.091988,0.15538,0.045160000000000006,0,0.026560000000000004,0.00107,-0.07155,-0.04634,0,-0.036289999999999996,-0.045239999999999995
4713,cw,202.6605937,18.13460814,-0.87696571,-0.36613422,0.31125051,0.07258353,0.061871977,-0.033830196,77.25481134,350.094432,0.00227,0.017269999999999997,0,0.02366,0.04527,0.03588,0.032639999999999995,0,-0.02901,-0.01813
4714,cw,206.7675191,17.74960906,-0.85034014,-0.42893283,0.3048578,0.06497209,0.063506379,-0.005933544000000001,74.10863971,359.6577365,-0.0332,-0.02078,0,-0.007809999999999999,0.0135,0.41915,-0.00562,0,-0.01615,0.01553
4715,cw,206.93713480000002,17.71844997,-0.8492143,-0.43152329,0.30433981,0.06859325299999999,0.063862376,-0.018742807,73.96282778,359.934883,0.18649000000000002,0.08716,0,0.04052,0.06926,-0.32974000000000003,0.02054,0,-0.02366,0.0216
4716,cw,208.89291530000003,17.34942955,-0.83569134,-0.46119159,0.29819844,0.064350458,0.050166098,-0.071799157,72.25557029,2.8168954580000003,0.06655,-0.07662999999999999,0,-0.0634,-0.03741,-0.23442,-0.06794,0,-0.01913,0.0012900000000000001
4717,cw,216.85647110000002,16.19081949,-0.76840571,-0.57602298,0.27883723,0.073300642,0.073052949,-0.0012859689999999999,65.22505315,11.680928699999999,0.237,0.03762,0,-0.01299,-0.07582,0.0036,-0.04821,0,0.03547,0.02275
4718,cw,223.13218840000002,15.02222711,-0.70483838,-0.66031921,0.25919374,0.079387874,0.066039124,-0.083934359,59.37788035,15.84483898,-0.16325,-0.054229999999999993,0,-0.03469,-0.05455,-0.22991,-0.08367999999999999,0,-0.00748,-0.051910000000000005
4719,cw,200.3118283,18.74127022,-0.88809337,-0.32872416,0.32129518,0.081071997,0.073141731,-0.018859867,79.1691319,343.74843419999996,-0.22555,-0.03171,0,0.027410000000000004,-0.01207,-0.16236,-0.022330000000000003,0,-0.026260000000000002,0.017419999999999998
4720,cw,206.373913,18.22246177,-0.8509836,-0.4219491,0.31270731,0.065171275,0.063818542,-0.005355305,74.69553891,0.17437292199999999,0.10563,-0.02101,0,-0.009890000000000001,-0.01273,0.03286,0.0061600000000000005,0,0.00528,0.02634
4721,cw,207.41071530000002,18.09901804,-0.8438054,-0.43758739999999996,0.31066014,0.075709035,0.063952195,-0.045387425999999995,73.83679815,2.012815629,0.0474,-0.02239,0,0.060610000000000004,-0.00884,0.06409,0.04144,0,0.00337,-0.012620000000000001
4722,cw,208.52534640000002,17.83515891,-0.83638157,-0.45459733,0.30627951,0.06997254900000001,0.060640225,-0.040356997,72.82416754,3.444000889,0.44453000000000004,0.01056,0,0.02729,-0.0052,-0.35153,-0.042339999999999996,0,-0.028730000000000002,-0.04868
4723,cw,210.56313939999998,17.65230099,-0.82052525,-0.48454505,0.30323986,0.07619543599999999,0.075306339,-0.003582816,71.11867402,6.498608602999999,0.5738300000000001,0.0703,0,-0.055170000000000004,0.035410000000000004,0.12036,0.07516,0,0.06221,-0.0020399999999999997
4724,cw,210.8816731,17.65412377,-0.81781049,-0.48909426,0.30327018,0.068686064,0.06214472,-0.030979924,70.86525108,7.011585918,0.06504,-0.03373,0,-0.00173,-0.01678,0.02156,0.00954,0,0.00143,-0.00609
4725,cw,212.3423392,17.4554568,-0.8059609999999999,-0.51034137,0.29996426,0.058971283,0.064175307,0.027636189,69.58159345,8.713207785,-0.10535,-0.00252,0,-0.02024,-0.01288,-0.07345,0.004220000000000001,0,0.03974,0.03879
4726,cw,214.4864325,17.05851637,-0.7879975,-0.54130099,0.29334823,0.071579846,0.062993092,-0.045084754000000005,67.62303503,10.68054851,0.02446,-0.07647999999999999,0,-0.02521,0.039580000000000004,0.0994,0.00109,0,0.022609999999999998,-0.07464
4727,cw,220.04213219999997,16.1414342,-0.73539148,-0.6179888000000001,0.27800938,0.073355512,0.069099446,-0.024958118999999997,62.52973776,14.97611955,-0.14926,-0.04382,0,-0.01212,0.00842,-0.02277,-0.02107,0,-0.0174,-0.01992
4728,cw,221.31961349999997,15.83791161,-0.72252696,-0.63519381,0.27291687,0.075706646,0.059732057000000005,-0.10340176699999999,61.30332635,15.63497666,0.03606,0.00951,0,-0.011090000000000001,-0.00372,0.02161,0.00389,0,0.0015,0.00386
4729,cw,221.8055863,15.64140827,-0.71780692,-0.6419194,0.26961584,0.08154265,0.06180255900000001,-0.12294106199999999,60.79806216,15.72993151,-0.27419,0.02449,0,0.0056700000000000006,0.08133,-0.6187199999999999,-0.06804,0,-0.05849,-0.07533
4730,cw,222.2241724,15.6158768,-0.71318703,-0.64722699,0.2691867,0.07979275,0.062273734000000004,-0.110888326,60.42991145,16.06859659,-0.0699,-0.04183,0,-0.00455,-0.00868,-0.01475,-0.06293,0,0.03253,-0.03607
4731,cw,222.8219304,15.44646217,-0.70697663,-0.65517036,0.26633783,0.08064404,0.064161786,-0.10372047599999999,59.84144826,16.30714222,0.16554000000000002,0.00106,0,-0.00702,0.06853,-0.13257,0.01289,0,-0.03107,0.022180000000000002
4732,cw,227.7234089,14.53142092,-0.6511904000000001,-0.71623655,0.2509109,0.06732389400000001,0.068050591,0.005431818000000001,55.21472908,18.84425977,-0.013319999999999999,0.00275,0,0.02108,-0.01924,0.01656,-0.01273,0,0.00885,0.03918
4733,cw,231.03390860000002,13.5936212,-0.6112441999999999,-0.75573778,0.2350339,0.070515662,0.052057332000000005,-0.16734554699999998,51.92651418,19.88195628,-0.3822,-0.03739,0,-0.044739999999999995,-0.03768,0.12669,-0.05729,0,0.02773,0.025869999999999997
4734,cw,232.21041200000002,13.43543975,-0.59599356,-0.76863864,0.23234956,0.068961588,0.048931543,-0.194539168,50.83399364,20.48145883,0.043039999999999995,-0.053470000000000004,0,-0.02106,0.00443,0.06166,-0.00451,0,-0.03727,0.02041
4735,cw,238.94655269999998,11.62553826,-0.50525531,-0.83911201,0.20151452,0.053650839000000006,0.053493655,-0.001840916,44.14587489,22.46000448,0.0109,0.008709999999999999,0,-0.04147,-0.02897,-0.10445,-0.04639,0,-0.01791,-0.042319999999999997
4736,cw,245.3501631,9.61901781,-0.41120774,-0.89609548,0.16709601,0.062429912000000004,0.05981964,-0.029456718,37.62410011,23.84945726,-0.09208999999999999,-0.0118,0,-0.0010199999999999999,0.00937,-0.18006,-0.01247,0,-0.01311,-0.013219999999999999
4737,cw,200.0360082,19.22848023,-0.88706665,-0.32349734,0.32933603,0.08459580900000001,0.059890173,-0.063264547,79.71329695,344.2743603,-0.05008,-0.02494,0,-0.01371,-0.023119999999999998,0.10587,0.00763,0,0.02135,0.03578
4738,cw,209.9202563,18.09976301,-0.82383255,-0.47411237,0.3106725,0.071600234,0.065573502,-0.026198758,71.87557921,6.627453999999999,-0.00391,-0.08173,0,0.030010000000000002,0.06738,-0.046439999999999995,-0.0273,0,0.06804,0.03028
4739,cw,215.5581307,17.397335100000003,-0.77631057,-0.55492616,0.29899641,0.074252615,0.06398259,-0.054463847999999995,66.90169454,12.7543256,-0.32702,-0.04827,0,-0.02238,0.0228,-0.158,0.005379999999999999,0,-0.08457999999999999,-0.10231
4740,cw,217.59596519999997,16.93878552,-0.75795851,-0.5836216,0.29134983,0.074744294,0.06648021400000001,-0.045632982999999995,64.97276136,14.05395885,-0.03125,-0.0109,0,-0.0005099999999999999,-0.03742,-0.057260000000000005,-0.05426,0,-0.02712,0.03864
4741,cw,217.8171723,16.99514274,-0.75547287,-0.58636757,0.29229063,0.073613558,0.06558134,-0.045296672,64.81290951,14.40660272,-0.03249,0.01081,0,-0.00392,-0.045689999999999995,-0.23776999999999998,-0.07633,0,0.022959999999999998,0.027180000000000003
4742,cw,219.77994750000002,16.43335748,-0.73711354,-0.61370292,0.28289992,0.075145516,0.060890905,-0.08777483800000001,62.88903761,15.2803519,0.06586,0.04249,0,0.0011300000000000001,-0.00088,0.38741,0.02045,0,-0.0026100000000000003,0.00958
4743,cw,221.562433,16.09588884,-0.71890179,-0.63742845,0.27724571,0.07120915,0.060052861,-0.07449111,61.21646869,16.33565363,0.07678,0.020030000000000003,0,-0.0093,-0.00262,-0.01838,-0.01116,0,0.03125,0.02011
4744,cw,221.5731325,16.11386291,-0.71871764,-0.63750494,0.27754711,0.071350285,0.060196362999999996,-0.074332787,61.2156124,16.37861981,-0.1287,-0.04992,0,0.010329999999999999,0.027000000000000003,-0.09685,-0.05027,0,0.04571,0.03048
4745,cw,222.3071647,16.09003133,-0.71057695,-0.64673772,0.27714749,0.070566328,0.060600427000000005,-0.067817764,60.57751351,16.99802595,0.02883,0.019180000000000003,0,-0.00745,-0.008,0.1043,0.07895,0,-0.01983,-0.00244
4746,cw,228.60964840000003,14.7461422,-0.63940813,-0.7255124,0.25453684,0.083025479,0.07222649099999999,-0.07212117,54.54422535,19.84554159,0.029039999999999996,0.0812,0,-0.03281,-0.05554,-0.29773,-0.1596,0,0.02119,-0.07586
4747,cw,231.5473904,13.89247485,-0.60367627,-0.76021489,0.24010055,0.067559482,0.058500015999999995,-0.079272259,51.61454904,20.67491663,-0.6290899999999999,-0.1354,0,0.00589,0.00604,-0.41751000000000005,0.13739,0,-0.042730000000000004,-0.0334
4748,cw,232.43994569999998,13.80362818,-0.5919871,-0.76982057,0.23859495,0.06562744200000001,0.05374533,-0.112292388,50.7982314,21.16047594,0.027760000000000003,-0.0221,0,0.00031,0.022969999999999997,0.01024,-0.023780000000000003,0,0.028710000000000003,0.00145
4749,cw,232.42341480000002,13.79813271,-0.59222314,-0.76966788,0.23850181,0.06770103599999999,0.055460652,-0.11207978800000001,50.81020687,21.14145346,-0.33921999999999997,-0.11927,0,0.01431,-0.05049,0.05061,-0.02945,0,0.03412,0.03135
4750,cw,233.18276569999998,13.55315023,-0.58257668,-0.77825816,0.23434728,0.06805788900000001,0.059820698,-0.07329638599999999,50.04011371,21.30871735,0.00315,-0.01554,0,0.01975,0.0485,0.17486,-0.07987999999999999,0,-0.04099,-0.009770000000000001
4751,cw,237.18491469999998,12.56551115,-0.52894915,-0.82029403,0.21755575,0.0628256,0.055782858,-0.07260738900000001,46.10677302,22.56463855,0.01652,0.02905,0,0.00055,-0.00656,0.01529,-0.02511,0,-0.0077,-0.00911
4752,cw,238.35040959999998,12.05856952,-0.51314465,-0.83248938,0.20891147,0.068103076,0.057954186,-0.10069617800000001,44.86138217,22.63727576,1.39763,0.01195,0,-0.08009,-0.0369,-1.7256599999999997,0.29086,0,-0.07078,0.01199
4753,cw,238.5788014,12.12575388,-0.50969406,-0.83431863,0.21005805,0.06591156299999999,0.05580191,-0.10432151199999999,44.69117193,22.86186099,-0.028110000000000003,0.0219,0,0.00665,0.02804,-0.00179,0.01256,0,0.01916,0.00451
4754,cw,245.8821883,9.86391932,-0.40257384,-0.89921501,0.17130872,0.060742345999999996,0.057310384000000006,-0.040400507,37.2666917,24.42277484,0.00595,-0.03021,0,-0.00446,-0.028130000000000002,-0.05123,-0.019180000000000003,0,-0.02054,-0.0435
4755,cw,203.88072649999998,19.32164219,-0.86288811,-0.38203217,0.33087087,0.058196585999999995,0.058944277,0.002879076,77.2239203,357.5982187,-0.11254000000000002,-0.08079,0,0.020130000000000002,0.01516,-0.1518,-0.06998,0,0.07357000000000001,0.053279999999999994
4756,cw,208.9659916,18.767597600000002,-0.82838968,-0.45854134,0.32173029,0.07799129099999999,0.067388753,-0.041970147,72.99813590000001,6.87164587,-0.1735,-0.042730000000000004,0,0.01658,0.052039999999999996,-0.008759999999999999,0.00774,0,-0.02972,-0.027460000000000002
4757,cw,210.48755950000003,18.40730037,-0.81764912,-0.48139304,0.31576994,0.118039715,0.084539974,-0.10348267800000001,71.58340512,8.373139857,0.9960899999999999,0.46733,0,-0.1497,-0.26359,1.51704,1.32463,0,-0.23066,-0.38047
4758,cw,213.5099554,18.11909325,-0.79244406,-0.52470531,0.31099316,0.076103196,0.065390285,-0.051822013,68.95775092,11.91928739,-0.0363,-0.06185,0,0.0025,-0.00886,-0.03815,0.03419,0,-0.00575,-0.00249
4759,cw,215.1005345,17.76002964,-0.77915357,-0.54760916,0.30503101,0.08431490800000001,0.072007255,-0.05690018,67.45852031,13.03426618,-0.10036,0.07279,0,-0.04282,-0.021519999999999997,-0.3945,-0.03865,0,-0.0092,-0.11667000000000001
4760,cw,218.5474735,17.25581736,-0.74688999,-0.5951142,0.29663854,0.072402352,0.06411531599999999,-0.048715075,64.31505776,15.69712093,-0.16042,-0.00175,0,0.044410000000000005,0.04098,-0.15988,-0.058960000000000005,0,-0.0298,-0.08334
4761,cw,220.5531164,16.88139201,-0.72706207,-0.62213629,0.29039143,0.070922584,0.060442224,-0.067972792,62.43553708,16.88613675,0.00243,0.00678,0,0.01154,0.01514,0.022340000000000002,-0.01384,0,-0.0001,-0.0049
4762,cw,220.8424312,16.69168142,-0.72463476,-0.62642502,0.28722145,0.071166698,0.060316910999999994,-0.070897244,62.10282459,16.78969202,-0.01952,-0.0034700000000000004,0,0.023719999999999998,0.05139,-0.22869,-0.02755,0,-0.01907,0.00796
4763,cw,222.1403594,16.50314581,-0.71095653,-0.64330878,0.28406799,0.065502517,0.058902344,-0.047009342999999995,60.90644039,17.60535549,-0.055260000000000004,-0.05072,0,-0.00907,0.00763,0.35012,-0.01206,0,-0.00225,0.012740000000000001
4764,cw,222.37399059999998,16.5600336,-0.70811874,-0.64601203,0.28501982,0.064992538,0.0598952,-0.036345964,60.73101999,17.9138765,0.24259,-0.01369,0,-0.02446,0.07034,0.07744,0.03684,0,-0.02825,-0.02203
4765,cw,222.81490219999998,16.36784225,-0.70382389,-0.65208819,0.28180299,0.069506262,0.061210345,-0.057300752,60.26680426,17.94460592,0.037689999999999994,0.00487,0,0.03528,0.051160000000000004,-0.044430000000000004,0.044410000000000005,0,0.026869999999999998,0.07726
4766,cw,224.15136980000003,16.12008979,-0.68929123,-0.66916907,0.27765152,0.07068551299999999,0.071620784,0.006113456999999999,59.00643132,18.62779998,0.05806,0.02995,0,0.02344,-0.03782,-0.07243,-0.03567,0,-0.0066099999999999996,-0.07789
4767,cw,234.1567378,13.72216343,-0.56885625,-0.78748467,0.23721395,0.07792980299999999,0.060644261,-0.146259115,49.26397964,22.18531407,0.0363,0.008320000000000001,0,0.05785,-0.0021,-0.0039,0.026330000000000003,0,-0.0027199999999999998,-0.017169999999999998
4768,cw,236.54348140000002,12.98241944,-0.53721214,-0.81297882,0.22465207,0.061456174,0.054490205,-0.072662142,46.85198656,22.708330899999996,0.08344,0.04222,0,0.01938,0.02995,-0.07921,-0.020640000000000002,0,0.02416,0.03259
4769,cw,245.83216910000002,10.31742552,-0.40279093,-0.89759798,0.17910144,0.079044953,0.061236659000000006,-0.17904032399999997,37.51342375,24.90569461,0.26304,-0.04885,0,-0.12339000000000001,-0.06829,0.01917,-0.00481,0,-0.00951,-0.00882
4770,cw,198.019564,19.92496462,-0.89402676,-0.29082444,0.34078922,0.068634291,0.062888425,-0.013612301,81.38467484,337.2965873,-0.058179999999999996,-0.01676,0,0.0056,0.07439,-0.1629,-0.009859999999999999,0,-0.02427,0.0347
4771,cw,205.5796775,19.47789096,-0.85036529,-0.40705599,0.33344309,0.065921496,0.062286405,-0.013951033,76.04979837,2.370958403,-0.04975,-0.068,0,0.02359,-0.02484,-0.19035,-0.10159,0,-0.0512,-0.0209
4772,cw,205.9137796,19.56740848,-0.84750761,-0.4117795,0.33491565,0.064415558,0.061425639000000004,-0.011877958999999999,75.84393929,3.4192933119999998,-0.10345,-0.0035600000000000002,0,0.00491,0.0025399999999999997,-0.00372,-0.00472,0,-0.00778,-0.020659999999999998
4773,cw,206.1134612,19.53037187,-0.84626159,-0.41482584,0.3343065,0.065728706,0.066415556,0.002621852,75.66801602,3.729652363,0.2858,0.052329999999999995,0,-0.0041,-0.0073,-0.06439,-0.14769000000000002,0,-0.045439999999999994,0.08653
4774,cw,218.2021304,17.64286781,-0.74887155,-0.58934889,0.30308297,0.08375034599999999,0.088132106,0.020190206000000002,64.78383465,16.15429826,0.68055,0.07242,0,-0.04025,-0.0007099999999999999,-0.19813,0.05909,0,-0.00206,-0.11059000000000001
4775,cw,222.61110530000002,16.74522475,-0.70475752,-0.64830991,0.28811646,0.068584029,0.069601425,0.006586572,60.60829272,18.45723289,0.04028,0.10268,0,-0.01788,-0.08882999999999999,-0.10574000000000001,-0.027589999999999996,0,-0.00604,0.03107
4776,cw,223.164533,16.76520824,-0.69838929,-0.65501813,0.28845043,0.06830251700000001,0.069184345,0.005820351,60.13951952,18.95882677,-0.03487,0.01693,0,0.00318,0.03951,0.07073,-5.9999999999999995e-05,0,0.00203,0.00168
4777,cw,223.8266989,16.54825048,-0.69155583,-0.66379708,0.28482269,0.068838046,0.06788931599999999,-0.0064029130000000005,59.47367862,19.11495931,-0.028689999999999997,0.015590000000000001,0,-0.05952,0.01457,-0.049,0.01365,0,0.024919999999999998,0.03148
4778,cw,224.74896800000002,16.39320814,-0.68132668,-0.67538245,0.28222774,0.067261813,0.066633636,-0.004428879,58.60892434,19.58493984,-0.004529999999999999,-0.00462,0,-0.041280000000000004,0.00635,0.34755,0.06591,0,-0.04605,-0.03651
4779,cw,226.16697349999998,16.15050534,-0.66522679,-0.69289214,0.27816146,0.073989949,0.0666477,-0.051120465999999996,57.275180799999994,20.27190404,0.054310000000000004,0.050460000000000005,0,0.02468,0.02144,-0.007409999999999999,0.021169999999999998,0,0.013880000000000002,0.03293
4780,cw,228.69447110000002,15.58523982,-0.63580443,-0.72358016,0.26867169,0.073793821,0.063889757,-0.074756801,54.83523636,21.21453787,-0.005529999999999999,0.050730000000000004,0,-0.00405,0.03268,0.18250999999999998,0.03329,0,-0.0177,-0.01756
4781,cw,229.8691339,15.15043097,-0.62213346,-0.73799995,0.2613542,0.07111801599999999,0.059821532000000004,-0.092149875,53.62541521,21.370466600000004,-0.02766,-0.0266,0,-0.00025,-0.04843,0.06266000000000001,-0.029189999999999997,0,-0.03974,-0.03841
4782,cw,235.17914669999996,13.83948544,-0.55443571,-0.79710923,0.23920266,0.063844102,0.061508560999999996,-0.021923888,48.41960494,22.99906661,0.05922,0.00486,0,0.0016699999999999998,-0.01162,0.03852,0.00793,0,0.00202,0.02424
4783,cw,237.62371569999996,13.27971055,-0.52115875,-0.82196662,0.2297051,0.07303741,0.05654386,-0.158846753,46.03341661,23.75988312,-0.19338,-0.10315,0,0.015880000000000002,0.09565,0.03611,0.011470000000000001,0,0.03909,0.06788999999999999
4784,cw,199.3324465,20.638061999999998,-0.88305779,-0.30980395,0.3524634,0.07572825799999999,0.061162555,-0.036853696,81.21993854,346.65429889999996,0.029019999999999997,0.0059700000000000005,0,0.0045899999999999995,-0.00476,0.0005099999999999999,0.00733,0,0.00198,0.09825
4785,cw,201.08957880000003,20.37539145,-0.87464151,-0.33731331,0.34816945,0.068853634,0.06377932,-0.014728876,79.88915963,352.78590180000003,0.1365,0.03413,0,-0.00193,0.07791000000000001,0.24758000000000002,0.0666,0,0.02425,0.06284
4786,cw,201.68888619999998,20.34413059,-0.87124185,-0.34651350000000003,0.34765793,0.066818497,0.063967747,-0.008695669,79.45431740000001,354.7787277,0.29991999999999996,-0.00424,0,-0.0006900000000000001,0.021480000000000003,0.05727,-0.00313,0,-0.015119999999999998,0.02276
4787,cw,208.55500849999999,19.59233016,-0.8275037000000001,-0.45032707,0.33532546,0.08046708400000001,0.06828504,-0.046396038,73.75999483,8.62167936,0.06393,0.00114,0,-0.03092,0.00864,0.03578,0.00187,0,0.015569999999999999,0.00476
4788,cw,209.66425180000002,19.41040819,-0.8195519,-0.46678669,0.33233247,0.076981457,0.059555029,-0.07644208200000001,72.76443616,9.89926833,-0.21979,-0.00436,0,0.01726,-0.01892,0.24136,0.0082,0,-0.0278,-0.0395
4789,cw,211.9796986,19.10357929,-0.80152216,-0.50045183,0.32727693,0.077919894,0.058833037000000005,-0.091712345,70.7022299,12.414449099999999,-0.1667,-0.04632,0,0.020059999999999998,-0.04378,0.04414,-0.02231,0,-0.02313,0.00759
4790,cw,151.0203725,15.87980437,-0.84140806,0.46600908,0.27362021,0.064213443,0.058946795999999996,0.034692624,49.68712804,220.3237576,0.32322,-0.0393,0,0.00455,0.04802,0.25819000000000003,-0.0022199999999999998,0,0.02005,0.0253
4791,cw,151.6627466,15.93766678,-0.8463360999999999,0.45641511,0.27459142,0.06335862,0.056825457999999995,0.043328717,50.27691076,220.62348369999998,0.024669999999999997,0.020919999999999998,0,0.00125,0.00395,-0.04328,-0.00607,0,0.01029,0.01766
4792,cw,153.20998590000002,16.15174423,-0.85742942,0.43293121,0.27818223,0.055042586,0.05593585400000001,-0.006103796999999999,51.72588618,221.2539383,-0.06121,-0.00047999999999999996,0,0.00788,0.03321,0.02046,-0.01486,0,-0.014580000000000001,-0.0026899999999999997
4793,cw,155.10279409999998,16.53324315,-0.86956177,0.40358559,0.28457161,0.06743184,0.050561902,0.10414137,53.54359635,221.8717134,0.03438,0.00358,0,0.029660000000000002,-0.05851,0.14995999999999998,0.09183999999999999,0,-0.0018399999999999998,0.008409999999999999
4794,cw,162.9381773,17.75658245,-0.91044616,0.27942588,0.30497371,0.057734060999999996,0.050522107000000004,0.035269014,60.88904404,225.39059989999998,0.06405,-0.01027,0,-0.029810000000000003,-0.01882,-0.05237000000000001,0.03184,0,0.00604,0.01975
4795,cw,165.8610483,18.12990009,-0.92156363,0.23214694,0.31117242,1.151357822,0.372981977,0.315845945,63.57488305,227.13334190000003,1.58649,1.69343,0,-25.02127,0.69668,-1.44848,-1.30247,0,-6.44359,0.71988
4796,cw,152.7873546,16.57443761,-0.85236436,0.43829361,0.28526079,0.071487208,0.060546653,0.064090372,51.52015413,220.37054269999996,-0.03658,-0.034789999999999995,0,-0.01553,0.0051,0.18250999999999998,-0.057629999999999994,0,0.00818,-0.0054399999999999995
4797,cw,156.2729835,17.27006708,-0.8741998,0.38423863,0.29687604,0.072487023,0.061112216,0.058806194000000006,54.86280542,221.466454,-0.1332,0.01672,0,0.0199,0.03011,-0.061829999999999996,-0.02052,0,0.01665,0.019880000000000002
4798,cw,164.505122,18.40252749,-0.91437507,0.25349062,0.31569089,0.066317255,0.064613162,0.006373421,62.51257946,225.41891600000002,0.08924,0.015040000000000001,0,-0.01157,-0.02198,-0.051739999999999994,-0.011859999999999999,0,0.04145,0.050289999999999994
4799,cw,164.958826,18.26365128,-0.91708995,0.24644001,0.31339007,0.065905173,0.062686508,0.011991574,62.85003556,226.0758341,0.16683,0.04873,0,-0.03779,-0.02878,0.23394,0.10875,0,-0.033639999999999996,-0.03611
4800,cw,165.5712376,18.316502800000002,-0.91939126,0.23655158,0.3142659,0.07187310000000001,0.071030855,0.002735751,63.40201662,226.4968773,0.20903000000000002,-0.05567999999999999,0,-0.015130000000000001,-0.0484,-0.26808000000000004,0.00963,0,-0.02015,-0.05972
4801,cw,140.68227050000002,14.39313115,-0.74936179,0.61373284,0.24857377,0.061358475,0.062223877999999996,-0.007337422,39.93935282,216.64214130000002,-0.23114,0.03858,0,0.04205,0.07916000000000001,0.21661,0.02982,0,-0.02453,-0.02029
4802,cw,146.6292627,15.88631334,-0.80323259,0.52904591,0.27372947,0.068169992,0.05584617,0.09154159699999999,45.804325799999994,217.850404,0.28657,0.10113,0,0.0153,0.01243,0.19292,0.027039999999999998,0,-0.10505999999999999,-0.10365
4803,cw,146.913006,15.90873039,-0.80575291,0.52500312,0.27410576,0.071736662,0.055038715999999994,0.121375358,46.06458657,217.97271830000003,-0.02866,0.01935,0,-0.053810000000000004,0.07181,0.10665,-0.01013,0,0.00286,0.0673
4804,cw,151.4311056,16.86886904,-0.84045316,0.45763820000000005,0.29018228,0.057525745999999996,0.056487284000000006,0.0072875959999999995,50.43518901,219.14359819999999,0.16410999999999998,-0.042660000000000003,0,-0.02393,-0.05205,0.09913,-0.01828,0,0.02634,-0.01564
4805,cw,152.08192250000002,16.89811358,-0.84546611,0.44799286,0.29067069,0.059785884000000004,0.059771581,9.39e-05,51.02198267,219.47635240000002,0.03362,0.01525,0,-0.012029999999999999,-0.00225,-0.01786,0.0162,0,0.0136,0.02138
4806,cw,153.0206226,17.00317133,-0.85221556,0.43383921,0.29242464,0.075733197,0.069604385,0.032216416,51.89181652,219.8717173,0.09242,-0.14129,0,0.00234,-0.1679,-0.47193,0.30496999999999996,0,0.04077,0.05967000000000001
4807,cw,156.457933,17.58153589,-0.87394309,0.38076448,0.3020627,0.069595119,0.06542848400000001,0.021043261,55.14557403,221.0836725,-0.08531,-0.05011,0,-0.04929,-0.00389,-0.20121,-0.016730000000000002,0,-0.0051,-0.03751
4808,cw,159.3556128,18.06783673,-0.88964302,0.33518164,0.3101428,0.066288087,0.060357869,0.028738631,57.88063099,222.1802596,-0.17756,-0.05392,0,0.03903,0.028010000000000004,-0.19338,-0.11420999999999999,0,0.03057,0.015069999999999998
4809,cw,160.30991809999998,18.16834383,-0.89458846,0.32013435,0.31181001,0.078787875,0.071317993,0.029417282000000003,58.75685563,222.6655839,-0.29674,-0.05703,0,-0.124,-0.10290999999999999,0.20196,0.03582,0,0.06665,0.00084
4810,cw,160.9749263,18.38593778,-0.89711783,0.30934165,0.31541614,0.062252405,0.06062756,0.007588986,59.42349451,222.74536329999998,-0.03862,0.03879,0,0.08326,0.07279,0.056620000000000004,0.044180000000000004,0,-0.06486,-0.06084
4811,cw,162.26228,18.38360843,-0.90385348,0.28911223,0.31537756,0.063335141,0.060290635999999995,0.013383551,60.54991283,223.690867,-0.13951,-0.009729999999999999,0,0.00763,0.00198,0.0812,-0.00778,0,-0.00486,-0.013000000000000001
4812,cw,163.8062854,18.73149191,-0.90945967,0.26411427,0.32113356,0.066842635,0.059329090999999994,0.030256145,62.03384486,224.20702569999997,0.54156,-0.05455,0,-0.01681,-0.03717,0.5038100000000001,-0.011059999999999999,0,0.00656,0.015359999999999999
4813,cw,166.3805843,18.83445525,-0.91984216,0.22286322,0.32283491,0.066484133,0.058436679000000005,0.028773614,64.31359396,226.1317995,0.10103,0.07477,0,-0.01349,-0.0155,-0.10764000000000001,-0.01983,0,-0.00624,-0.02368
4814,cw,166.8987318,18.9638307,-0.92110761,0.21436995,0.32497121,0.066623697,0.058522195,0.028111083,64.81443563,226.31521380000004,0.0814,0.00677,0,0.00607,0.013059999999999999,-0.08592000000000001,-0.030969999999999998,0,0.011290000000000001,0.023280000000000002
4815,cw,146.4151176,16.17536712,-0.80008904,0.53127365,0.27857823,0.061584694,0.058096418,0.026751852000000003,45.72565518,217.35440319999998,-0.08887,-0.028089999999999997,0,-0.0022199999999999998,0.00777,-0.04518,0.05167000000000001,0,-0.01619,-0.03823
4816,cw,158.1787362,18.22503195,-0.88177783,0.35306563,0.31274992,0.069900852,0.051448377,0.09968523900000001,56.90478362,221.1253003,0.0211,-0.00949,0,-0.04324,-0.08474,-0.20486999999999997,-0.04654,0,0.01296,0.04375
