,rotation,q_u,q_g,q_r,q_i,q_z,qErr_u,qErr_g,qErr_r,qErr_i,qErr_z,u_u,u_g,u_r,u_i,u_z,uErr_u,uErr_g,uErr_r,uErr_i,uErr_z
8195,ccw,0.01923491,0.02927521,0.0326573,0.02954301,0.03428125,0.01233962,0.0023082660000000002,0.002168138,0.002280906,0.008350989,-0.03813799,-0.01567499,-0.01991281,-0.01944743,-0.0239554,0.01235298,0.002306856,0.002166688,0.00227978,0.008345977
8196,ccw,-0.2516828,-0.21905500000000003,-0.1966961,-0.22330740000000002,-0.2412692,0.02774993,0.003798135,0.0030598609999999997,0.003323862,0.009707285,0.156551,0.15524570000000001,0.1697634,0.1611602,0.1430815,0.02677633,0.003714443,0.003031701,0.003250843,0.009373407
8197,ccw,-0.01513334,0.01964948,0.006729749,0.01584722,-0.02419947,0.02008416,0.0046864590000000005,0.0044204840000000006,0.005967574000000001,0.01569919,0.001051778,-0.02530082,-0.0251759,-0.03320812,-0.04737539,0.02007958,0.004687648,0.004423085,0.005972651,0.01572518
8198,ccw,0.07189008,0.06116498,0.06956083,0.06661473,0.05588603,0.01391917,0.001672458,0.0013615539999999998,0.0015430970000000002,0.004791030999999999,-0.01815012,-0.04278294,-0.05370549,-0.056499400000000005,-0.06066923,0.01385235,0.001669283,0.0013589160000000002,0.0015411910000000001,0.004793684
8199,ccw,0.1660561,0.1651491,0.15725279999999997,0.14513099999999998,0.1408834,0.01764335,0.003105188,0.0026663140000000004,0.002855919,0.008809837,0.09920604,0.10375319999999999,0.08837929,0.09652285,0.09403646,0.0173443,0.003056188,0.00262298,0.002823545,0.008716085
8200,ccw,-0.00333797,0.01267888,-0.000952213,0.02165137,0.06115394,0.04038486,0.007230888,0.0056654819999999995,0.006893442,0.02681488,0.03813983,0.02501475,0.0273608,0.03316629,0.03941688,0.04044311,0.007234248,0.0056697169999999995,0.006897788,0.02675663
8201,ccw,0.03163207,-0.0032513940000000003,-0.01619639,-0.002971652,0.01709409,0.01378972,0.004800447,0.003919139,0.002584549,0.007600556999999999,0.01838121,0.01563938,0.02112698,0.02286124,0.01529031,0.01378059,0.00480157,0.00391986,0.002585876,0.007600113
8202,ccw,-0.23188330000000001,-0.1871787,-0.1570444,-0.1505116,-0.14845129999999998,0.03632485,0.0053984490000000005,0.004318045,0.004677683,0.01748469,-0.06494824,-0.11243679999999999,-0.1324072,-0.1293503,-0.09486579,0.03466159,0.005284266,0.004288599000000001,0.004651105,0.01726496
8203,ccw,0.09648318,0.07314086,0.07198814,0.07086152,0.08966624,0.02134655,0.003536395,0.0030630009999999997,0.003815932,0.01139134,0.01566711,-0.006689873000000001,-0.009566915,-0.01059642,-0.03202602,0.02115576,0.0035177840000000004,0.003047529,0.0037973409999999997,0.01131243
8204,ccw,-0.03454546,0.05399485,0.08578552,0.09600174,0.05523516,0.02020551,0.003831399,0.003510386,0.004120566,0.01183754,0.006390695,-0.0375023,-0.06040371,-0.04534547,-0.02985305,0.02018226,0.003825646,0.0034975270000000003,0.004091494,0.01181211
8205,ccw,0.01550451,-0.01721223,-0.01461518,-0.01310246,-0.0180239,0.02539366,0.004783916,0.0034911779999999997,0.004029728,0.01158388,-0.1573187,-0.1134312,-0.12283050000000001,-0.12268949999999999,-0.1541654,0.02600829,0.004843643,0.003542702,0.004089235,0.01185215
8206,ccw,0.1227588,0.10495109999999999,0.0944438,0.09049689,0.09400554,0.0077196009999999995,0.0014542329999999999,0.001131623,0.0014147510000000001,0.004168848,-0.004432957,-0.01175368,-0.01536552,-0.015635,-0.02642607,0.007605983,0.001438673,0.001121927,0.001403648,0.004135374
8207,ccw,-0.1651328,-0.09273662,-0.09283713,-0.09241711,-0.07740758,0.023571599999999998,0.004146256,0.00302822,0.0037691779999999998,0.01114817,0.008455161,9.719999999999999e-05,8.19e-06,-0.003931238,-0.01642,0.02295563,0.0041110520000000005,0.0030024540000000003,0.00373745,0.01108495
8208,ccw,-0.1623632,-0.1729956,-0.1865443,-0.18895209999999998,-0.20772670000000004,0.028617200000000002,0.003651309,0.00360137,0.003116727,0.009601906,0.04069453,0.02578252,0.03311935,0.04004955,0.04613428,0.02793753,0.003549064,0.003486048,0.003015902,0.009232190999999999
8209,ccw,0.05037903,0.07062863,0.06561509,0.06808247,0.06902380000000001,0.01959533,0.002912433,0.00270475,0.002866735,0.009608541,0.06401868,0.06265417,0.04251581,0.03979651,0.06246477,0.01962573,0.0029093659999999996,0.002698043,0.002858055,0.009600329
8210,ccw,-0.32365570000000005,-0.3151757,-0.3159388,-0.3217645,-0.33909409999999995,0.02034795,0.002046613,0.00196428,0.001846316,0.004160859,-0.001028602,0.006296121,0.007885635,0.0056484230000000005,0.00838699,0.01850194,0.001869403,0.001793519,0.001680562,0.00375203
8211,ccw,-0.1279692,-0.08999728,-0.09012178,-0.08887617,-0.1066501,0.007349486,0.000820118,0.000730592,0.000703928,0.002017513,-0.005577723000000001,0.009826525,0.01155183,0.01220351,0.01198712,0.007232232,0.0008136339999999999,0.000724826,0.0006985369999999999,0.001995236
8212,ccw,0.01703169,0.01753961,0.01078881,0.01194028,0.0118236,0.01525406,0.001577476,0.001289727,0.001375559,0.004046805,0.04401,0.06537814,0.07122568,0.07158791,0.06410121,0.01527914,0.0015837170000000001,0.001296103,0.001382394,0.004062830999999999
8213,ccw,0.02807453,0.03044294,0.02032304,0.01490934,0.05220364,0.03346294,0.00414486,0.004599552,0.005389225,0.02059866,-0.06012038,-0.03886473,-0.02892789,-0.03852852,-0.01325118,0.03355724,0.004147274,0.004601499,0.00539602,0.02054636
8214,ccw,-0.1027665,-0.1136828,-0.120645,-0.1234132,-0.128598,0.005697473000000001,0.00133958,0.001114716,0.00108097,0.00308839,-0.01341712,-0.01555678,-0.01902647,-0.02206336,-0.02641849,0.005639254000000001,0.0013229160000000002,0.001099235,0.001065391,0.003040668
8215,ccw,-0.2097763,-0.1985676,-0.20723470000000002,-0.2102529,-0.22587759999999998,0.02955681,0.0032465059999999997,0.002589661,0.002894844,0.008752558,0.02673667,-0.0116443,-0.01597756,-0.01414566,-0.02331561,0.02835639,0.003126028,0.0024857670000000003,0.0027753340000000004,0.008342035
8216,ccw,0.006636625,0.01123677,-0.005547815,0.007348164,0.00336983,0.01361156,0.002363102,0.002174906,0.002487464,0.008048429000000001,-0.03989269,-0.02322603,-0.02113316,-0.02074861,-0.01514965,0.0136326,0.002364078,0.00217581,0.0024884,0.008050185
8217,ccw,-0.07312418,0.01397209,0.010019499999999999,0.01604145,0.026702800000000002,0.02278883,0.003119442,0.0029936190000000003,0.0036413509999999997,0.01261927,0.04239456,0.01928589,0.008460513000000001,0.00901017,-0.01279158,0.02270865,0.0031199929999999997,0.002993532,0.00364071,0.01261235
8218,ccw,-0.02825086,0.03045824,0.02282445,0.007352559,0.003784535,0.03455439,0.00431373,0.003333892,0.0035585770000000003,0.01243122,-0.006517088000000001,0.0511041,0.04243137,0.05965446,0.07240898,0.03452831,0.004320974,0.0033381509999999997,0.003571025,0.01249605
8219,ccw,0.15841229999999998,0.09198108,0.08805872,0.1005466,0.05712734,0.02309321,0.0028924,0.002781412,0.003156333,0.01208869,0.09546252,0.07696202,0.08289984,0.08308365,0.08009496,0.02273908,0.0028851740000000003,0.0027789959999999997,0.003146397,0.01212649
8220,ccw,-0.04717194,-0.08929218,-0.02712765,-0.02837541,-0.02861839,0.04369785,0.008120826999999999,0.0058670630000000005,0.005991415,0.0129378,-0.000217812,0.01072373,0.00023482,0.007496546,0.03806256,0.04360094,0.008057769000000001,0.00586275,0.005986933000000001,0.01294593
8221,ccw,-0.06040163,-0.02493742,-0.03207438,-0.033331400000000004,0.01241936,0.01295126,0.002498484,0.002050373,0.002373704,0.009802818,0.03979877,0.03224727,0.03304176,0.03250176,0.05700468,0.01292469,0.002499527,0.002050502,0.002373575,0.009833104
8222,ccw,0.02362206,-0.001967681,-0.01115993,-0.008519328,-0.01537971,0.0271944,0.0033974179999999997,0.003543552,0.004671873,0.02215207,0.01365111,-0.0006891239999999999,-0.005181482,-0.0010960999999999998,0.01327681,0.0271843,0.003397406,0.0035432059999999997,0.004671539000000001,0.02215073
8223,ccw,0.1294534,0.1070925,0.11376300000000002,0.1050984,0.1080106,0.02441056,0.003232723,0.003911111,0.0037383029999999997,0.01444294,0.1119491,0.1343685,0.1373481,0.14342,0.13433299999999998,0.02431055,0.00325347,0.003933625,0.003772975,0.014532699999999999
8224,ccw,0.1000535,0.007368014,0.01627547,0.02432152,0.051896199999999996,0.02795067,0.0029653059999999996,0.0026827970000000002,0.0032958320000000003,0.01277141,0.02223212,0.01652455,0.01808642,0.02055798,0.02348581,0.02768867,0.0029659540000000002,0.0026829640000000004,0.0032952759999999998,0.01274418
8225,ccw,-0.004233535,-0.004525273,0.002942058,0.01257362,0.000201767,0.01969,0.00221614,0.0018951060000000001,0.002123534,0.007632224,0.007605376,0.02747909,0.02742714,0.02771028,0.02141216,0.01969079,0.0022177670000000003,0.001896514,0.002124829,0.007635721999999999
8226,ccw,-0.11007830000000002,-0.08704618,-0.08053681,-0.09139886,-0.07221209,0.0215833,0.004551153,0.0034862020000000003,0.003637635,0.009420612,0.123643,0.157903,0.17213399999999998,0.172052,0.1674184,0.02165,0.0046283109999999995,0.003564963,0.00371288,0.00963097
8227,ccw,0.10318039999999999,0.173146,0.1642809,0.1569541,0.14112929999999999,0.03296854,0.003516615,0.002984913,0.0034251959999999997,0.01235801,0.06802651,0.12649839999999998,0.1227163,0.1164951,0.1270853,0.03277368,0.0034699320000000002,0.002950936,0.003388888,0.01231317
8228,ccw,-0.1395655,-0.12725830000000002,-0.1311683,-0.1317194,-0.13152,0.01309638,0.002163988,0.001867384,0.0022583779999999997,0.00754077,-0.0546931,-0.04484298,-0.04828802,-0.03998946,-0.03437379,0.01288688,0.00213405,0.001840338,0.0022237339999999998,0.007422378
8229,ccw,0.0440721,0.01914052,-0.002252793,0.01413858,0.000659528,0.01580822,0.002225818,0.00164502,0.0018046829999999999,0.003846125,-0.07414705,-0.06116544,-0.06148281,-0.06019209999999999,-0.04837844,0.01586411,0.0022333120000000003,0.0016512179999999999,0.0018108470000000002,0.003855114
8230,ccw,-0.1687577,-0.149529,-0.1354493,-0.13149439999999998,-0.1338103,0.014634999999999999,0.0016647729999999998,0.00118226,0.001375335,0.003346656,0.03895874,0.02249929,0.02764286,0.02709697,0.02706599,0.01425679,0.0016295779999999998,0.001162036,0.0013531460000000002,0.003290704
8231,ccw,0.09428855,0.07027971,0.06536965,0.06912497,0.07941962,0.01715238,0.00304905,0.00272993,0.003185683,0.008066555,0.03197669,-0.003948747,-0.00875196,-0.004536917,0.005456493000000001,0.01701927,0.003034148,0.002718547,0.0031706340000000003,0.008016391999999999
8232,ccw,-0.1288408,-0.02415783,-0.0013249820000000002,-0.007635777,0.02306244,0.03566706,0.00506188,0.003975622,0.004852251,0.01284769,0.06324771,-0.005080837,-0.01840449,-0.009114657,-0.01241846,0.03522942,0.005059059,0.003976962,0.004852370999999999,0.01284284
8233,ccw,-0.03836292,-0.04868204,-0.05814867,-0.04955268,-0.03125789,0.02651149,0.004505782,0.00345362,0.004159308,0.009891676,0.02547678,0.02708211,0.0377119,0.03740881,0.01473145,0.02648974,0.004498438,0.0034468940000000003,0.004154935,0.009884169
8234,ccw,0.05196762,0.04912575,0.05064492,0.04524028,0.0496495,0.01836749,0.002319653,0.002052043,0.0026186160000000003,0.007148806,0.01824517,-0.02916892,-0.02969392,-0.03792237,-0.0313957,0.01832418,0.002316043,0.002048603,0.002617029,0.007138274
8235,ccw,-0.001324938,0.01213748,0.006258603000000001,0.00132747,-0.00555236,0.01015515,0.001745614,0.0015685760000000001,0.001978078,0.005641086,-0.007304196,-0.006093622,-0.003818481,-0.005810458,-0.002773753,0.01015568,0.001745421,0.001568538,0.001978141,0.005640955
8236,ccw,0.1338705,0.06771246,0.06773081,0.05719995,0.09022747,0.01991203,0.004967642,0.004464336,0.004474259,0.01113811,0.01534379,0.02183833,0.01317669,0.02136795,0.04499062,0.0195691,0.004947378,0.004444768,0.004461727,0.01107086
8237,ccw,0.07158706,0.03118826,0.01009152,-0.007046571999999999,0.0277101,0.04103711,0.0055383590000000005,0.004707490999999999,0.00580398,0.01670986,0.1412715,0.11706960000000001,0.11777570000000001,0.11594080000000001,0.1196414,0.04163527,0.005608298,0.004771856,0.005881189,0.01693436
8238,ccw,0.1159359,0.184473,0.1862239,0.180453,0.18145179999999997,0.01674233,0.001963763,0.0016474010000000002,0.002262134,0.006299842,0.0045510509999999995,0.01013457,0.01145774,0.01313273,0.01561598,0.01652207,0.001900359,0.00159329,0.002192262,0.006103621
8239,ccw,0.3192005,0.2878333,0.2805698,0.2726635,0.302554,0.03350882,0.0033545109999999997,0.002859854,0.0035845990000000004,0.00986004,-0.03142845,-0.03028634,-0.03285001,-0.03316018,-0.04570477,0.03057135,0.0031098159999999996,0.002661111,0.0033482359999999997,0.009084004
8240,ccw,-0.05520959,-0.07557834,-0.08546685,-0.08156924,-0.09201269999999999,0.01342893,0.00150355,0.001245921,0.001537956,0.004374132,-0.008216916,-0.02497706,-0.028040499999999996,-0.03246361,-0.0301002,0.01338908,0.0014959670000000002,0.00123789,0.001529433,0.004341490999999999
8241,ccw,0.07397161,0.05393841,0.0466966,0.04154013,0.04550854,0.01141189,0.001483371,0.00115038,0.001632653,0.0030962,-0.05207717,-0.01251466,-0.01132161,-0.009483866,-0.008800486,0.0113807,0.0014793060000000001,0.001148027,0.00162999,0.0030900470000000003
8242,ccw,0.01089054,-0.04098926,-0.05603592,-0.06185757,-0.05946558,0.01614325,0.002470297,0.0023278360000000002,0.002904472,0.0089101,0.12634389999999998,0.142022,0.1597963,0.16299520000000003,0.15842260000000002,0.01639698,0.002515408,0.0023790779999999997,0.002969298,0.009098867
8243,ccw,-0.008363893,-0.02790673,-0.03519353,-0.04730331,-0.04789358,0.01511676,0.002166887,0.002016914,0.0025140889999999997,0.007883286,-0.05145391,-0.03674275,-0.04699163,-0.04454205,-0.04749848,0.01515567,0.002168123,0.002018864,0.002513454,0.00788299
8244,ccw,-0.02296486,-0.03258245,-0.03386321,-0.03729742,-0.03590728,0.01657151,0.001688726,0.0013841679999999999,0.001672642,0.00471905,0.004120845,0.00262565,0.0103393,0.004861928,0.003391752,0.01656306,0.001686948,0.001382731,0.001670359,0.0047130309999999995
8245,ccw,-0.08112121,-0.08279109,-0.08042675,-0.09490351,-0.08358406,0.0362431,0.003261736,0.00221119,0.002064549,0.0052934340000000005,0.08839284,0.07822817,0.07161981,0.08324818,0.07669599,0.03628717,0.0032593709999999996,0.002208265,0.002060334,0.005287668000000001
8246,ccw,-0.01693095,0.02818999,0.02801391,0.02233055,0.004651512,0.01968296,0.00307862,0.003422403,0.003756292,0.01236997,0.1404111,0.09167261,0.06913485,0.07358474,0.07983867,0.02006151,0.0031019209999999997,0.0034360259999999996,0.003774695,0.012448299999999999
8247,ccw,0.05906606,0.05552135,0.062253499999999996,0.0589909,0.06663261,0.02691025,0.002985003,0.002599301,0.002650615,0.007672534,0.000341189,0.004916938,0.008169626999999999,0.00460576,0.0033727370000000002,0.02681685,0.002975916,0.002589459,0.002641495,0.007638781
8248,ccw,0.03332245,6.08e-05,0.004728916,-0.002953547,-0.01336293,0.02371333,0.0028494279999999998,0.002266291,0.002313324,0.006714245,0.04294503,0.08516116,0.09093161,0.09416547,0.09777207,0.02373069,0.002870019,0.002284902,0.0023337270000000003,0.006776915
8249,ccw,-0.18016179999999998,-0.08245912,-0.2397937,-0.3391628,-0.4104823,0.02314761,0.005687342,0.0028102640000000003,0.00196156,0.003142834,0.01257328,0.03066357,0.02110953,0.0167426,0.01111011,0.02243453,0.00565437,0.002662581,0.00176913,0.002718383
8250,ccw,-0.08753116,-0.04179307,-0.1049414,-0.12360410000000002,-0.1832975,0.007453055,0.004104803,0.005636266,0.006687752,0.009951101,0.01050248,0.003780758,0.003026778,0.001707681,0.002183433,0.007397415,0.00409771,0.005575254,0.00658788,0.009632768
8251,ccw,0.009878308,0.03595643,0.01980617,0.0245907,0.05140363,0.01909211,0.004170806,0.003574946,0.0039094329999999995,0.01061802,0.1182009,0.07823401,0.08607072,0.08215614,0.05994907,0.01935512,0.004190841,0.003599921,0.003933354,0.01062807
8252,ccw,0.01782182,0.03687385,0.04899478,0.0444748,0.05964382,0.03318923,0.004260219,0.003875708,0.004405419,0.01600841,0.10576469999999999,0.1217048,0.12288900000000001,0.1265978,0.14873820000000001,0.03354778,0.004316995,0.003924394,0.0044666409999999995,0.01630085
8253,ccw,0.004266579,0.02666531,0.03813051,0.02024936,0.01426963,0.02230195,0.004097037,0.004856883,0.004926165,0.01997949,-0.02695058,-0.05308977,-0.05967573,-0.04838927,-0.04077125,0.02231774,0.00410565,0.004867077,0.004935663,0.020008599999999998
8254,ccw,-0.08785104,-0.0179171,-0.03107413,-0.027718700000000002,-0.03013191,0.02126207,0.0026613170000000003,0.002526419,0.0028258190000000002,0.01098245,-0.000600327,0.003248355,0.003232048,0.009514092,0.00589996,0.02109986,0.002660492,0.002524009,0.0028239059999999997,0.01097288
8255,ccw,-0.08958998,-0.160225,-0.14460399999999998,-0.1461451,-0.15270910000000001,0.02428848,0.002960093,0.002325954,0.002479775,0.0064317309999999996,0.08126582,0.07462780000000001,0.06083480000000001,0.064364,0.07929692,0.02425445,0.002902942,0.00228721,0.002438489,0.0063262019999999995
8256,ccw,0.01140987,-0.01176384,-0.01255755,-0.01637022,-0.02040289,0.02702921,0.002621599,0.001934856,0.002113902,0.00560261,0.01481428,0.007199754,0.002363755,0.005449784,0.007486844,0.02703162,0.0026213720000000003,0.0019345620000000001,0.002113398,0.005600593
8257,ccw,-0.0719941,-0.07585787,-0.07413416,-0.06728823,-0.07055131,0.01262684,0.0017511879999999999,0.001563966,0.0018060939999999998,0.005051444,-0.07181647,-0.0805473,-0.08264257,-0.08669969999999999,-0.09163221,0.01262652,0.001752457,0.001566029,0.001811436,0.005068515
8258,ccw,0.1670017,0.14614660000000002,0.16576079999999999,0.1530393,0.13907550000000002,0.04231361,0.006518202,0.00588705,0.006448243,0.01921918,-0.02203084,-0.015373099999999999,-0.00047272,-0.001119368,-0.002037306,0.04120066,0.006384796999999999,0.005731671,0.006302333,0.01885797
8259,ccw,0.1067355,0.09090477,0.09760992,0.10166710000000001,0.10505360000000001,0.005856571999999999,0.000738313,0.000562388,0.000680296,0.0014060070000000001,-0.00748609,-0.01319755,-0.01636618,-0.01752311,-0.01732045,0.005791295,0.0007324139999999999,0.000557254,0.000673578,0.0013911589999999999
8260,ccw,0.08695667,0.10307169999999999,0.1220344,0.1232497,0.11029739999999999,0.01983333,0.003450475,0.00293081,0.0031174970000000003,0.009281233,0.01891564,0.03374036,0.03852387,0.0424988,0.05727554,0.01969208,0.003418277,0.002892398,0.003076735,0.009200375
8261,ccw,-0.04643895,-0.01597679,-0.01724151,-0.006751079,-0.01772282,0.03521729,0.005353954,0.005053527,0.005878247,0.02019311,0.04136373,0.001494208,0.0030826729999999998,0.008425444,0.00766329,0.03520166,0.005352600000000001,0.005052073,0.005878396,0.02018796
8262,ccw,0.05677123,-0.06991239999999999,-0.06779735,-0.05926459,-0.01753909,0.03518454,0.0037514590000000004,0.0029303529999999997,0.002972433,0.01076156,-0.0261457,-0.003681061,-0.00413853,-0.008632272,0.00153945,0.03509566,0.0037333059999999996,0.0029170259999999996,0.0029622679999999997,0.01075827
8263,ccw,0.003391322,0.05460807,0.06893766,0.07679152,0.08269891,0.02107969,0.0028438079999999998,0.002519135,0.002720765,0.009815799,0.009069583,0.008396385,0.008669986999999999,0.01876489,0.004873435,0.02108118,0.002835565,0.002507436,0.0027058140000000004,0.00974958
8264,ccw,-0.08832134,0.004640437,-0.0064641130000000005,-0.01038767,0.0014046129999999999,0.1161673,0.006324685,0.006574693,0.008903157,0.02253646,0.12293589999999999,-0.01671678,-0.014574200000000002,-0.02394937,-0.03566279,0.1170008,0.006326315999999999,0.006575815,0.0089073,0.02256506
8265,ccw,-0.1345848,-0.1813734,-0.19541,-0.1916105,-0.2082095,0.01373702,0.001711356,0.001420431,0.001503636,0.0048837740000000004,0.01978541,0.02968086,0.034438199999999995,0.03350823,0.03387078,0.01350005,0.0016591529999999998,0.001370736,0.001452925,0.00469027
8266,ccw,0.01241393,-0.01709929,-0.005872016999999999,-0.01196424,-0.008611785,0.03031712,0.003085642,0.0031249059999999998,0.006241826999999999,0.006890866,-0.02339985,-0.006225876,-0.01534138,-0.01676835,-0.01055841,0.03032904,0.00308486,0.003125534,0.006242688000000001,0.006891123000000001
8267,ccw,0.03521235,0.04273358,0.0512361,0.05365474,0.03169722,0.03385192,0.005571100000000001,0.005838435,0.005387065999999999,0.01320379,0.03653521,0.04274932,0.04060744,0.03877195,0.03681094,0.03385513,0.005571108000000001,0.005832763,0.005379694,0.01320841
8268,ccw,-0.01737387,-0.01575794,-0.02363815,-0.01618129,-0.02385336,0.01256671,0.04751851,0.04098816,0.03674877,0.03884561,-0.00282552,-0.000263659,-0.0007619339999999999,-0.000732331,8.209999999999999e-05,0.01256301,0.04750672,0.0409653,0.03673918,0.03882353
8269,ccw,0.09011275,0.08225638,0.07474796,0.06964276,0.07458223,0.0084866,0.00120804,0.000923419,0.000807821,0.002355383,-0.006948508000000001,0.004062429,0.007142946,0.01040324,0.01203471,0.00841892,0.001199968,0.00091835,0.000804018,0.002342729
8270,ccw,0.16884860000000002,0.1586139,0.1478246,0.1476645,0.1693792,0.02028498,0.002517085,0.002298992,0.0024058820000000002,0.008722371999999999,0.03231861,0.02312318,0.01251466,0.006930379,0.009881138000000001,0.01975087,0.002457366,0.002250696,0.002355191,0.00848324
8271,ccw,0.2059255,0.1098135,0.114426,0.09923361,0.10045319999999999,0.03575415,0.004481034,0.0037273959999999996,0.003861085,0.01409207,-0.2014029,-0.08391252,-0.07878388,-0.08138017,-0.03612756,0.03569338,0.004459025,0.0037022979999999997,0.003848856,0.01397018
8272,ccw,0.1605546,0.2525567,0.24492979999999998,0.272433,0.2787926,0.05319761,0.006354171,0.00470207,0.005772777,0.01451186,0.05532306,0.03846328,0.02928217,0.06502155,0.04369128,0.05203567,0.005992786,0.004446884,0.005409525,0.01352617
8273,ccw,-0.13048410000000002,-0.09071673,-0.09617599,-0.1116578,-0.17639860000000002,0.04121459,0.006237333,0.006151435,0.007975808000000001,0.02616464,-0.04333546,-0.05391122,-0.07746889,-0.05875174,-0.08070708,0.04060634,0.0062045830000000005,0.006131784,0.007905339,0.02555144
8274,ccw,0.08000933,-0.02490441,-0.04188779,-0.01772901,0.02542071,0.03683961,0.005719951,0.00530446,0.0068111840000000005,0.01953381,0.016748500000000003,0.0208458,0.0035702209999999997,0.005647409,0.00252286,0.03661629,0.00571889,0.005295245,0.006809261,0.01952133
8275,ccw,-0.07987034,-0.05301467,-0.04886822,-0.01970987,-0.0307978,0.04489102,0.006859448000000001,0.006769103,0.008384069000000001,0.02224718,0.02165187,-0.01806047,-0.02991726,-0.01952252,-0.00977082,0.04462827,0.006842481,0.0067590359999999995,0.008384008,0.02222823
8276,ccw,0.02635454,-0.05247811,-0.05243908,-0.05294794,-0.05748449,0.06035959,0.004894999000000001,0.0035510620000000002,0.0035216559999999997,0.008447227,0.1246119,0.16016170000000002,0.1717175,0.16841129999999999,0.17517829999999998,0.06124717,0.005005229,0.003644265,0.003610054,0.008673975
8277,ccw,-0.068905,-0.05738365,-0.05052638,-0.05044484,-0.043688199999999996,0.01049036,0.002766527,0.002194555,0.002179907,0.003577929,0.004325975,0.007045065,0.004983574,0.005371723,0.009404457,0.0104411,0.0027575990000000003,0.002189028,0.0021744439999999998,0.003571436
8278,ccw,-0.004741299,-0.01712406,-0.01636204,-0.003439452,-0.01106442,0.03125202,0.005620939,0.004007095,0.00442266,0.01159816,0.03780694,0.04076625,0.04415349,0.05052318,0.03956251,0.03129596,0.005628623,0.004013825,0.004433882,0.01161488
8279,ccw,-0.05484619,-0.02190427,-0.01245103,-0.01550933,-0.001441394,0.02586028,0.005590652,0.004262391,0.005036919,0.01422981,-0.008123494,0.02724145,0.02858792,0.011177,-0.002612938,0.02578454,0.005592117,0.004265212,0.005036337,0.01422988
8280,ccw,-0.2190393,-0.2185166,-0.22073879999999999,-0.216239,-0.226719,0.01086137,0.005792989,0.009260216,0.009855724,0.01006736,0.04930378,0.06409484,0.07428531,0.07722016,0.06760473,0.01040019,0.005557425,0.008888162,0.009480905999999999,0.009630363000000001
8281,ccw,0.1373539,0.1172587,0.12322029999999999,0.11614360000000001,0.11587950000000001,0.007073899,0.001038166,0.000712026,0.000773568,0.001974124,-0.01969921,-0.02313373,-0.02263026,-0.02210033,-0.02690186,0.0069467980000000006,0.001024727,0.0007018139999999999,0.0007637119999999999,0.001949547
8282,ccw,-0.03142837,0.008612115,0.01243425,0.005515091999999999,-0.003815093,0.01409062,0.0028357070000000002,0.002138915,0.002475551,0.005752093000000001,-0.02666008,0.0009282730000000001,0.008068917,0.01326825,0.01923822,0.01408672,0.0028354990000000004,0.002138723,0.0024759120000000003,0.005754138000000001
8283,ccw,0.031729200000000006,0.02082534,0.01104914,0.009039393,0.003600603,0.01197061,0.002083803,0.00149054,0.0017336570000000002,0.004791727,0.01432667,0.02988671,0.0377327,0.04435752,0.04355385,0.01196103,0.00208476,0.001492479,0.0017369229999999998,0.004800746
8284,ccw,0.03863130000000001,0.09158559,0.05850571,0.06391817,0.05898405,0.05528056,0.01160694,0.007651036999999999,0.007745711999999999,0.01414258,0.07718934,0.07303528,0.05967207,0.06310122,0.03380311,0.05552616,0.01157202,0.007652084,0.007744914,0.01410973
8285,ccw,-0.137093,-0.12410719999999999,-0.1272299,-0.13562729999999998,-0.13724760000000003,0.008540793,0.0017277129999999999,0.0013291929999999998,0.001550135,0.004183091,-0.002654584,0.009687944,0.00692208,0.007085487,0.006239655,0.00838472,0.001701861,0.0013082480000000001,0.00152246,0.004106613
8286,ccw,-0.03170226,-0.01659186,-0.01540787,-0.01132724,-0.02703921,0.03319153,0.005502501,0.0041580459999999994,0.005135358,0.01570606,0.0060817480000000005,0.02567336,0.03614123,0.03851508,0.036443,0.03315945,0.0055046109999999995,0.004162485,0.00514231,0.01571542
8287,ccw,-0.03490769,-0.03573126,-0.03806746,-0.03521978,-0.04276549,0.01623583,0.002627644,0.002027089,0.002494606,0.008065929,0.01042817,0.01743532,0.01973097,0.01913001,0.01379263,0.01621785,0.002625093,0.002024946,0.002492429,0.008052749
8288,ccw,-0.1016363,-0.09895476,-0.09429610000000001,-0.09694538,-0.07284205,0.02251484,0.0044587820000000005,0.006093202,0.009381956,0.01527315,0.02314882,0.001421103,0.005572651999999999,0.01052484,0.009987125,0.02229775,0.004415761,0.006039923000000001,0.009296034,0.01519427
8289,ccw,0.1263432,0.09943422,0.1076244,0.10518980000000001,0.1233641,0.04035883,0.0032303609999999997,0.002427952,0.002566615,0.007553983,-0.01872486,-0.01866175,-0.02435275,-0.02577757,-0.038097900000000004,0.03974355,0.003200002,0.002401732,0.002540365,0.007452374
8290,ccw,-0.17448010000000003,-0.18708870000000002,-0.2043333,-0.2062826,-0.2335631,0.01041336,0.0011448060000000002,0.001000588,0.001044831,0.003345354,-0.006800179,-0.0034074009999999996,-0.0017774239999999999,-0.003255181,-0.000684257,0.01011059,0.001106736,0.000961261,0.001003032,0.0031765540000000003
8291,ccw,0.003529615,0.02205339,0.03019549,0.05365541,0.00166876,0.02437794,0.04456247,0.1228229,0.17209649999999999,0.2795621,-0.06475636,-0.07005996,-0.07311184,-0.06270619,-0.07459077,0.02447965,0.0447589,0.1233653,0.1722766,0.2811125
