,rotation,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,lnLStar_u,lnLStar_g,lnLStar_r,lnLStar_i,lnLStar_z,probPSF_u,probPSF_g,probPSF_r,probPSF_i,probPSF_z
6138,cw,19.67071,18.67026,18.47697,18.160239999999998,17.99824,0.06236925,0.0214347,0.02039908,0.02081632,0.03130003,-456.3529,-19001.86,-18376.72,-13586.58,-1711.049,0,0,0,0,0
6139,cw,20.65448,19.49191,19.03985,18.84907,18.61694,0.08289796,0.01948279,0.02038766,0.02119068,0.03566639,-187.4919,-11121.09,-12564.1,-10667.59,-1406.0970000000002,0,0,0,0,0
6140,cw,20.56458,18.863970000000002,18.49149,18.187170000000002,17.77325,0.07338697,0.02485406,0.02320446,0.01999881,0.02424372,-1095.192,-52575.68,-63547.86,-60511.05,-13641.53,0,0,0,0,0
6141,cw,20.74664,19.68919,19.25978,18.9454,18.503770000000003,0.07958362,0.02899749,0.02729352,0.02133771,0.03080273,-323.2843,-16580.21,-20670.27,-17699.04,-2282.185,0,0,0,0,0
6142,cw,21.14425,20.20482,19.544710000000002,19.25171,18.92972,0.11386960000000002,0.03008867,0.01479739,0.02889656,0.03813540000000001,-215.2315,-6635.579000000001,-10458.02,-7676.946,-813.2308,0,0,0,0,0
6143,cw,21.441979999999997,20.128770000000003,19.31478,18.96046,18.64464,0.1262261,0.030827499999999997,0.01901387,0.01784334,0.03553457,-148.3698,-10533.59,-11956.25,-10494.66,-1761.932,0,0,0,0,0
6144,cw,21.13653,19.381829999999997,18.54165,18.01353,17.58566,0.1051817,0.028856599999999996,0.01708761,0.01575,0.02702104,-88.94156,-22151.28,-30386.41,-33034.29,-6794.975,0,0,0,0,0
6145,cw,21.51659,20.26033,19.40042,19.18896,18.73763,0.1256276,0.03207301,0.02262477,0.01885363,0.03288034,-186.9871,-16051.96,-21376.11,-19916.63,-2014.715,0,0,0,0,0
6146,cw,21.65615,20.38403,19.70052,19.56241,19.29727,0.12283219999999999,0.02637587,0.01925977,0.02547844,0.04723526,-203.3862,-17524.61,-19803.79,-15064.77,-1420.033,0,0,0,0,0
6147,cw,20.02382,18.229879999999998,17.50581,17.25319,16.85683,0.03721429,0.02769999,0.0111054,0.01763343,0.02627073,-2961.4359999999997,-82211.3,-94045.66,-87780.75,-22495.38,0,0,0,0,0
6148,cw,18.614910000000002,16.86179,15.998520000000001,15.55742,15.23396,0.02173186,0.01487384,0.01494689,0.02738843,0.01628063,-11129.86,-182162.4,-201295.2,-202528.9,-140565.0,0,0,0,0,0
6149,cw,21.23529,20.356579999999997,19.83332,19.60577,19.44406,0.13236710000000002,0.233028,0.2829609,0.4104278,0.3971873,-2643.98,-3634.139,-16534.79,-1028.5410000000002,-3532.3509999999997,0,0,0,0,0
6150,cw,21.22799,19.387420000000002,18.57629,18.105620000000002,17.64876,0.09189575,0.02539583,0.01625383,0.01666278,0.02669138,-116.676,-12095.47,-19092.95,-16695.85,-2233.8320000000003,0,0,0,0,0
6151,cw,20.42905,19.4962,19.4323,19.41698,19.25453,0.05513507,0.03544195,0.04627606,0.06411619,0.04892693,-515.4425,-17425.31,-11017.83,-7339.515,-381.7189,0,0,0,0,0
6152,cw,21.21396,19.40956,18.43444,18.06842,17.773870000000002,0.09362245,0.01931007,0.02081749,0.0198011,0.01934522,-114.2501,-11787.15,-17482.38,-16473.46,-1738.509,0,0,0,0,0
6153,cw,21.05711,19.60359,18.93434,18.623639999999998,18.32246,0.07922887,0.02093613,0.019321,0.01911823,0.02824603,-222.9312,-20479.46,-24790.56,-21958.76,-1963.015,0,0,0,0,0
6154,cw,21.90757,20.60603,19.92063,19.67162,19.25618,0.1723839,0.02450166,0.02232726,0.02379614,0.05089647,-61.73347,-9526.16,-10691.65,-8318.12,-573.227,0,0,0,0,0
6155,cw,20.49034,19.42451,18.88366,18.67345,18.43971,0.05296572,0.03830698,0.02146525,0.01917148,0.02601232,-585.8138,-17083.49,-19191.29,-15002.3,-2309.8920000000003,0,0,0,0,0
6156,cw,21.615070000000003,19.7764,18.64617,18.27426,17.94699,0.11860799999999999,0.03208503,0.02497321,0.02179673,0.02561374,-40.732409999999994,-4720.3679999999995,-8635.429,-5935.5419999999995,-1045.255,0,0,0,0,0
6157,cw,21.77271,20.07002,19.555889999999998,19.29797,19.04755,0.1327175,0.02986492,0.02082472,0.02519188,0.04122183,-218.674,-13347.55,-15937.67,-10386.48,-1353.241,0,0,0,0,0
6158,cw,21.3223,20.365920000000003,19.8891,19.77424,19.54346,0.0871585,0.02366572,0.02297957,0.02772945,0.05045941,-150.1193,-14027.36,-13783.6,-7363.75,-748.4473,0,0,0,0,0
6159,cw,20.678910000000002,18.98441,18.07844,17.686420000000002,17.449479999999998,0.05542989,0.02172271,0.01219321,0.01499817,0.01943897,-188.4545,-11648.26,-17443.25,-14203.7,-3275.268,0,0,0,0,0
6160,cw,21.24266,19.41814,18.581570000000003,18.17302,17.91476,0.11151649999999999,0.02031579,0.01283614,0.01963316,0.02184271,-43.98579,-7528.097,-11427.54,-9183.546,-79.51862,0,0,0,0,0
6161,cw,18.80264,17.8901,17.41552,17.11823,16.84284,0.025306099999999998,0.02432771,0.02154808,0.01501894,0.02070056,-4295.024,-55083.47,-64672.14,-61290.22,-15135.63,0,0,0,0,0
6162,cw,19.77976,18.08709,17.49454,17.01774,16.68135,0.03716273,0.02526421,0.01795529,0.01624455,0.01595904,-909.8696,-47214.08,-78826.48,-74693.81,-20857.32,0,0,0,0,0
6163,cw,21.16306,19.73394,19.07171,18.73516,18.3329,0.1012342,0.02189044,0.01725537,0.01585623,0.03097896,-159.8767,-7443.741,-10647.78,-8298.319,-1365.5320000000002,0,0,0,0,0
6164,cw,19.17516,17.83995,17.28898,16.81857,16.54354,0.02781679,0.02690448,0.01463364,0.01432988,0.02239683,-1561.7839999999999,-31942.31,-42322.67,-36045.26,-7776.345,0,0,0,0,0
6165,cw,19.7154,18.6172,17.97597,17.81936,17.503439999999998,0.04218201,0.01823725,0.01593053,0.02280733,0.019121700000000002,-1335.174,-36808.28,-52782.3,-48580.71,-10348.39,0,0,0,0,0
6166,cw,21.08297,19.91435,19.129839999999998,18.87357,18.80375,0.1002923,0.02490862,0.01802859,0.01649252,0.05360211,-134.2745,-9401.92,-14450.29,-15677.76,-1659.9360000000001,0,0,0,0,0
6167,cw,20.48573,19.09872,18.20955,17.84947,17.52403,0.06449536,0.02214568,0.01993712,0.01217727,0.01949865,-435.0923,-28187.26,-36231.26,-41978.16,-7693.339,0,0,0,0,0
6168,cw,20.178720000000002,19.17657,18.74669,18.50755,18.24226,0.05294580000000001,0.0227255,0.01748465,0.02361855,0.02910873,-619.8923,-24243.8,-25211.74,-25860.3,-3449.425,0,0,0,0,0
6169,cw,20.65936,19.646060000000002,18.92613,18.58282,18.23859,0.089313,0.02198308,0.01987075,0.01670845,0.02564964,-238.6491,-11268.77,-18678.63,-20667.63,-2881.3590000000004,0,0,0,0,0
6170,cw,21.03259,19.725479999999997,18.80197,18.53043,18.18083,0.12295639999999998,0.01696163,0.01607567,0.01832715,0.03016261,-116.8062,-8794.093,-11710.49,-12124.42,-1001.4069999999999,0,0,0,0,0
6171,cw,19.81449,18.03265,17.121679999999998,16.71905,16.28848,0.050605199999999996,0.02011774,0.02614616,0.01888128,0.01194966,-703.7109,-36969.25,-50458.01,-57242.21,-16845.73,0,0,0,0,0
6172,cw,22.28741,20.427039999999998,19.52402,19.200779999999998,18.92018,0.2493759,0.02443789,0.01969485,0.02548815,0.04600039,-146.8635,-8928.554,-12232.74,-11507.89,-1265.732,0,0,0,0,0
6173,cw,20.32165,18.73508,18.02195,17.61982,17.30811,0.05584826,0.01534828,0.01526544,0.02703097,0.02332448,-359.4272,-22620.84,-28855.39,-26214.43,-4034.8959999999997,0,0,0,0,0
6174,cw,21.08791,19.75907,19.09379,18.654770000000003,18.418470000000003,0.114922,0.02345099,0.01682641,0.02371506,0.03119162,-79.36950999999999,-9484.821,-10547.13,-8587.239,-804.4021,0,0,0,0,0
6175,cw,20.28667,19.13955,18.710420000000003,18.45102,18.15839,0.05356281,0.021266099999999996,0.01550466,0.01933766,0.02809458,-157.1365,-12016.68,-13311.23,-12629.91,-958.5956,0,0,0,0,0
6176,cw,19.95739,18.50765,17.92451,17.56403,17.135720000000003,0.04597303,0.01679914,0.015200100000000001,0.008947112,0.01962358,-1213.65,-55823.83,-63533.96,-63779.93,-9092.221,0,0,0,0,0
6177,cw,21.14625,19.58486,18.92626,18.650389999999998,18.23525,0.1039265,0.02326212,0.01743199,0.02221262,0.02731296,-316.4463,-29998.03,-33038.89,-29521.11,-2354.076,0,0,0,0,0
6178,cw,20.7595,19.52731,19.046310000000002,18.60055,18.31157,0.08728625,0.01847732,0.01417325,0.01965362,0.03358977,-186.8155,-14159.77,-16583.48,-15214.33,-1216.474,0,0,0,0,0
6179,cw,20.610039999999998,18.78642,17.9656,17.6535,17.28935,0.07500257,0.09052824,0.13873770000000002,0.1254369,0.02812593,-555.3461,-64025.04,-73667.0,-72301.06,-13176.1,0,0,0,0,0
6180,cw,19.733810000000002,18.1607,17.7034,17.466479999999997,16.94106,0.04048222,0.01287377,0.01337691,0.01646771,0.01847633,-1640.453,-58772.25,-70572.56,-69073.22,-12710.87,0,0,0,0,0
6181,cw,19.919710000000002,18.62205,18.149620000000002,17.80821,17.60503,0.05304159,0.01980323,0.01365797,0.01395322,0.02343769,-1161.954,-48902.63,-51974.42,-45440.73,-5251.053000000001,0,0,0,0,0
6182,cw,19.77634,17.8874,17.02852,16.60676,16.18515,0.03360276,0.01408368,0.02910798,0.01344969,0.01830858,-2291.05,-62123.43,-79291.41,-75156.14,-29019.92,0,0,0,0,0
6183,cw,21.45164,20.21119,19.590970000000002,19.230539999999998,18.937829999999998,0.1110777,0.02272552,0.01930379,0.02687116,0.03896352,-172.2051,-9356.978000000001,-12411.36,-9800.59,-1484.0810000000001,0,0,0,0,0
6184,cw,20.34496,18.94708,18.314610000000002,17.825110000000002,17.417460000000002,0.05795044,0.02305881,0.02158966,0.02030369,0.02364302,-454.86800000000005,-19769.1,-25821.99,-24636.73,-5040.407,0,0,0,0,0
6185,cw,20.01225,18.70065,18.12895,17.837020000000003,17.46096,0.04871055,0.01581982,0.01560695,0.01849763,0.02185822,-1294.816,-35256.06,-44517.76,-40236.92,-9044.006,0,0,0,0,0
6186,cw,19.270570000000003,17.61585,16.9182,16.627760000000002,16.114520000000002,0.03444438,0.02869826,0.01207884,0.01795129,0.01327344,-8701.303,-107713.7,-124298.6,-118010.1,-49916.54,0,0,0,0,0
6187,cw,20.9647,19.5876,18.78331,18.30484,18.02141,0.08432145,0.02986129,0.01401208,0.02298331,0.02682235,-125.7391,-10720.3,-16562.37,-12773.44,-2091.156,0,0,0,0,0
6188,cw,19.73004,17.8412,17.05868,16.654,16.277639999999998,0.04301077,0.017275799999999997,0.01692608,0.01339198,0.01289832,-1438.1629999999998,-51232.02,-65184.28,-58483.07,-18282.14,0,0,0,0,0
6189,cw,19.83922,18.67991,18.16701,17.88145,17.66718,0.05624978,0.0213062,0.01538794,0.02170969,0.01979133,-1587.085,-58720.09,-66374.14,-49651.3,-8839.536,0,0,0,0,0
6190,cw,21.28878,20.1457,19.82519,19.51035,19.09123,0.1276636,0.02163676,0.03594971,0.02802115,0.04621327,-104.9931,-7713.276,-8114.68,-6262.366999999999,-617.3177,0,0,0,0,0
6191,cw,20.44575,19.32447,18.89377,18.44421,18.18735,0.06939425,0.01697581,0.01941406,0.02059141,0.02551896,-413.5625,-19847.83,-20643.81,-17012.75,-2230.492,0,0,0,0,0
6192,cw,20.99077,19.5623,18.82207,18.43862,17.98604,0.1025731,0.02198591,0.02124713,0.01622313,0.02685007,-122.5044,-15305.28,-19634.74,-17235.43,-2538.785,0,0,0,0,0
6193,cw,20.587020000000003,19.49354,19.16769,18.81186,18.5436,0.07436846,0.01663813,0.021462900000000004,0.014571500000000001,0.03143119,-214.4598,-13703.95,-14485.85,-11328.16,-1383.7879999999998,0,0,0,0,0
6194,cw,20.50178,18.99731,18.466839999999998,18.22462,17.91017,0.07023586,0.02226806,0.01536282,0.03262616,0.0267067,-413.039,-61056.6,-66558.09,-44855.48,-9339.804,0,0,0,0,0
6195,cw,20.227320000000002,18.29276,17.505679999999998,17.23633,16.90271,0.05340051,0.017000400000000002,0.01408225,0.01679118,0.01564346,-312.4688,-39970.21,-57374.01,-56263.46,-12432.98,0,0,0,0,0
6196,cw,20.49353,18.91293,18.31389,18.01491,17.68171,0.07858729,0.02564073,0.04533982,0.05823954,0.07199143,-188.9116,-13890.36,-15670.88,-13322.73,-2005.6570000000002,0,0,0,0,0
6197,cw,20.92224,19.82771,19.14869,18.68066,18.52777,0.07523812,0.02204705,0.01717017,0.01826351,0.02847236,-261.8314,-8682.915,-6144.391,-7061.669,-2165.8379999999997,0,0,0,0,0
6198,cw,19.98815,19.017879999999998,18.6608,18.23566,17.94436,0.04200243,0.01853028,0.01528298,0.01710149,0.01950386,-210.6152,-6036.062,-11459.87,-11901.33,-1747.5439999999999,0,0,0,0,0
6199,cw,21.03519,19.88639,19.30036,19.07796,18.728089999999998,0.07229228,0.03041538,0.02145593,0.01871326,0.03133608,-447.8202,-14514.09,-15987.77,-16309.78,-2359.8720000000003,0,0,0,0,0
6200,cw,20.54406,18.90119,18.035970000000002,17.51817,17.12219,0.0539602,0.02853409,0.01629957,0.01585168,0.01672957,-962.2646,-30834.61,-42793.57,-38329.43,-9063.099,0,0,0,0,0
6201,cw,20.28951,19.28687,18.27613,17.69414,17.426679999999998,0.04426965,0.02545229,0.01222094,0.01497577,0.02291569,-252.0562,-5603.728,-13480.92,-12949.33,-2079.143,0,0,0,0,0
6202,cw,20.323420000000002,19.17994,18.47019,18.134629999999998,17.82281,0.04769352,0.01976487,0.01426087,0.01172175,0.02298799,-899.8007,-30143.79,-44497.06,-38482.3,-6655.391,0,0,0,0,0
6203,cw,19.89611,19.05535,18.628420000000002,18.25887,18.08588,0.03766901,0.02537351,0.01519716,0.01910189,0.02314472,-420.7459,-11412.5,-15496.87,-13203.82,-1936.5520000000001,0,0,0,0,0
6204,cw,20.74559,19.38351,18.52875,18.131220000000003,17.813679999999998,0.08414782,0.03382787,0.0210235,0.01962181,0.0239945,-534.789,-29470.77,-38839.88,-43379.97,-8748.907,0,0,0,0,0
6205,cw,19.8545,18.87106,18.20065,18.02745,17.69049,0.0447475,0.02981797,0.01712308,0.01750578,0.01998064,-938.7129,-34853.34,-43448.59,-49981.09,-10822.89,0,0,0,0,0
6206,cw,20.51509,19.81979,19.06265,18.62702,18.43603,0.06231661,0.02124169,0.02118959,0.01515696,0.02752554,-155.7743,-6254.09,-7474.547,-8437.218,-1895.406,0,0,0,0,0
6207,cw,20.88433,19.861539999999998,19.398529999999997,19.230629999999998,18.99419,0.08563162,0.02649364,0.02071123,0.02011305,0.03885544,-0.2203157,-13301.63,-28519.06,-7799.687,-1115.575,0,0,0,0,0
6208,cw,21.13329,19.819979999999997,19.00615,18.58201,18.288339999999998,0.10040139999999999,0.01892405,0.01417168,0.01693403,0.02218151,-111.2055,-11893.25,-16248.9,-18798.38,-2778.203,0,0,0,0,0
6209,cw,21.10003,20.06129,19.51551,19.27603,19.02246,0.1002433,0.06368706,0.027509500000000003,0.02203928,0.03840258,-192.0588,-14043.95,-18748.78,-18909.86,-1494.156,0,0,0,0,0
6210,cw,19.59336,18.37642,17.9914,17.651329999999998,17.40861,0.0407263,0.01740403,0.01992707,0.01739818,0.01905759,-352.065,-28533.66,-37477.96,-39030.03,-6423.642,0,0,0,0,0
6211,cw,21.163510000000002,19.36231,18.442120000000003,17.84703,17.40757,0.09025659,0.01814864,0.01814153,0.01691385,0.01818076,-101.1352,-10289.53,-18192.77,-20288.5,-3771.48,0,0,0,0,0
6212,cw,20.78304,19.6315,19.03589,18.60622,18.39943,0.06937777,0.02242061,0.02105478,0.02167334,0.03098099,-159.3335,-8221.832,-10564.05,-10275.98,-1267.891,0,0,0,0,0
6213,cw,21.19527,19.81156,19.27436,18.8783,18.596410000000002,0.09450702,0.02878478,0.02314691,0.02747232,0.0334908,-146.392,-7334.269,-7524.111999999999,-7214.826999999999,-1464.52,0,0,0,0,0
6214,cw,20.85674,18.919520000000002,18.155479999999997,17.64902,17.24918,0.07168508,0.02533282,0.01697756,0.01959278,0.02338172,-211.4245,-27667.12,-49365.15,-52425.55,-13113.33,0,0,0,0,0
6215,cw,20.56458,18.77778,18.16104,17.82441,17.32245,0.05903284,0.01760043,0.01320755,0.02178341,0.0206595,-763.2379,-52674.3,-62372.75,-60876.78,-11716.13,0,0,0,0,0
6216,cw,21.01095,19.803620000000002,19.08278,18.84419,18.51949,0.07848033,0.02377548,0.01621253,0.0247764,0.02917265,-317.9527,-12258.65,-18519.86,-17430.73,-2084.161,0,0,0,0,0
6217,cw,20.82046,19.53545,18.78487,18.29799,18.07207,0.07414629,0.02687658,0.01683256,0.01864252,0.02446274,-609.9164,-25506.88,-33122.47,-30768.19,-3580.2,0,0,0,0,0
6218,cw,22.03128,20.13562,19.1663,18.86185,18.39201,0.1844389,0.02343748,0.01818312,0.02068411,0.02691809,-128.1937,-14227.86,-23853.84,-24689.58,-3454.1679999999997,0,0,0,0,0
6219,cw,20.3471,18.668,18.03634,17.65247,17.36957,0.05267633,0.02484878,0.0168193,0.01465137,0.01961697,-882.2689,-45403.37,-60716.48,-58786.84,-13609.56,0,0,0,0,0
6220,cw,21.29757,19.89931,19.450120000000002,19.101679999999998,18.77499,0.09733988,0.02271219,0.02149343,0.02653899,0.03858577,-188.8674,-16072.53,-22571.0,-14848.75,-2280.788,0,0,0,0,0
6221,cw,19.173370000000002,17.88597,17.384539999999998,16.94066,16.72478,0.02648239,0.02577009,0.02177758,0.02411439,0.01766363,-3407.4320000000002,-63501.16,-76351.89,-74662.77,-20739.47,0,0,0,0,0
6222,cw,20.52864,18.887710000000002,17.993270000000003,17.682129999999997,17.32167,0.06301651,0.01881478,0.02099131,0.02197031,0.02225998,-190.5115,-13638.28,-18808.76,-19634.7,-3285.009,0,0,0,0,0
6223,cw,20.98806,19.593770000000003,18.740920000000003,18.31178,17.81997,0.08815281,0.01929389,0.02102455,0.02033008,0.02690149,-23.72671,-3945.675,-8195.514000000001,-8578.503,-871.3552,0,0,0,0,0
6224,cw,21.0227,19.387420000000002,18.64152,18.40638,17.86114,0.09942419,0.01714956,0.01716717,0.02464823,0.02421705,-99.62680999999999,-14084.46,-23144.25,-25827.22,-2975.8179999999998,0,0,0,0,0
6225,cw,21.07122,19.50463,18.69013,18.21906,17.943179999999998,0.09400419,0.02279017,0.01950072,0.01579513,0.025167099999999998,-49.12511,-20297.58,-31293.57,-31033.08,-3571.572,0,0,0,0,0
6226,cw,20.46881,18.919529999999998,18.282429999999998,17.736720000000002,17.26558,0.05922601,0.02088239,0.01848095,0.01946617,0.02463348,-599.6525,-33398.42,-45669.63,-46853.64,-8042.223000000001,0,0,0,0,0
6227,cw,18.689970000000002,17.57006,17.05493,16.65834,16.33442,0.02014028,0.01796664,0.02256885,0.02590382,0.01854974,-2865.176,-71587.42,-84899.59,-84017.41,-20101.7,0,0,0,0,0
6228,cw,22.02261,20.06889,19.181379999999997,18.75475,18.32623,0.1730184,0.02502219,0.01610492,0.02478579,0.028361599999999997,-35.78559,-6026.967,-11303.44,-11993.01,-1120.32,0,0,0,0,0
6229,cw,21.01975,19.136329999999997,18.41091,17.93267,17.534110000000002,0.08991249,0.01915607,0.01241869,0.0166148,0.02233842,-149.3188,-26038.2,-39108.05,-37878.71,-4055.3109999999997,0,0,0,0,0
6230,cw,19.42739,18.09715,17.50806,17.05029,16.76148,0.03344280000000001,0.01501146,0.01351407,0.01805198,0.01814205,-1024.0430000000001,-50479.21,-65073.25,-64567.42,-12434.09,0,0,0,0,0
6231,cw,20.95505,19.224079999999997,18.59785,18.24981,17.81844,0.07847472,0.01788022,0.01595357,0.01705527,0.02542279,-273.3237,-23075.5,-32753.32,-33627.42,-4215.918,0,0,0,0,0
6232,cw,20.26837,19.19069,18.75299,18.38545,17.97069,0.05582794,0.01697145,0.01784618,0.01627277,0.02472577,-806.9151,-38681.78,-44266.57,-42419.97,-3583.155,0,0,0,0,0
6233,cw,20.49886,19.20798,18.574720000000003,18.13232,17.76555,0.06306014,0.01817576,0.01452721,0.024006700000000002,0.02158008,-1063.09,-46371.8,-56345.96,-55814.02,-8678.661,0,0,0,0,0
6234,cw,21.2486,19.91386,19.68029,19.43787,19.0807,0.09951316,0.0233305,0.02196491,0.02011128,0.05011703,-248.3141,-16735.38,-17262.11,-14697.82,-876.56,0,0,0,0,0
6235,cw,20.60299,19.40029,18.52436,18.28425,17.911179999999998,0.07667451,0.01917611,0.02001727,0.01873373,0.023878299999999998,-313.4803,-26131.51,-31858.75,-31348.21,-3243.8940000000002,0,0,0,0,0
6236,cw,21.37088,19.79741,19.076829999999998,18.563979999999997,18.06554,0.09514575,0.02589098,0.02229431,0.01943589,0.02217917,-75.56484,-5086.124,-6938.911,-6342.743,-2214.402,0,0,0,0,0
6237,cw,21.42942,19.85139,19.64958,19.1915,18.89617,0.11397089999999999,0.01989433,0.02400646,0.02790913,0.03735584,-137.7224,-9293.903,-13464.34,-9704.155999999999,-1328.379,0,0,0,0,0
6238,cw,19.95158,18.70194,18.34102,17.96182,17.57388,0.04083724,0.01875247,0.01683609,0.02361324,0.02435417,-1228.302,-47897.06,-58835.79,-48730.95,-9783.273000000001,0,0,0,0,0
6239,cw,20.9205,19.80239,19.19663,18.81696,18.33145,0.07777378,0.01913742,0.01644722,0.02046794,0.02404205,-117.3147,-8981.24,-13775.81,-11206.52,-1985.37,0,0,0,0,0
6240,cw,20.15454,18.963720000000002,18.49885,18.1442,17.63158,0.04183303,0.01894353,0.02052192,0.01932151,0.01850706,-1537.0179999999998,-39089.1,-48199.53,-44046.41,-10165.82,0,0,0,0,0
6241,cw,20.24314,18.83306,18.108929999999997,17.556079999999998,17.150489999999998,0.041042,0.01261219,0.02206394,0.0217033,0.02248473,-404.1146,-28058.96,-35793.18,-30149.81,-5304.286999999999,0,0,0,0,0
6242,cw,21.12644,19.63195,19.05649,18.68586,18.31243,0.07598483,0.01765269,0.0191523,0.02332881,0.02388452,-530.327,-33398.42,-45482.35,-37501.87,-7483.924,0,0,0,0,0
6243,cw,21.932029999999997,20.01125,19.20505,18.72723,18.261670000000002,0.1421363,0.021261099999999998,0.02409403,0.01658329,0.02111597,-115.6708,-9785.586,-17223.53,-15439.99,-3218.14,0,0,0,0,0
6244,cw,21.83699,19.92681,19.44373,19.21999,18.71546,0.1477008,0.01824007,0.01642846,0.01807722,0.04399973,-612.8723,-15563.44,-25540.53,-12070.9,-3072.4120000000003,0,0,0,0,0
6245,cw,20.495260000000002,19.29283,18.72131,18.06369,17.89389,0.05557703,0.01482552,0.02253613,0.01159915,0.02266619,-83.39753,-6142.213000000001,-10653.31,-7705.155,-1508.435,0,0,0,0,0
6246,cw,18.8774,17.36365,16.790979999999998,16.45859,16.26193,0.03205639,0.02133527,0.01984413,0.02187588,0.02992599,-2037.999,-75947.42,-86399.27,-71653.38,-23351.06,0,0,0,0,0
6247,cw,21.24256,19.55934,18.704,18.251260000000002,17.9102,0.1021325,0.02191219,0.01869949,0.017139599999999998,0.02087479,-59.83588,-14268.92,-20307.33,-17785.76,-2936.407,0,0,0,0,0
6248,cw,21.03267,19.6151,18.82615,18.339579999999998,17.90634,0.09127478,0.02197972,0.022751499999999997,0.02183937,0.0244068,-51.736059999999995,-7769.210999999999,-12953.01,-11609.89,-1815.075,0,0,0,0,0
6249,cw,21.17986,19.3814,18.4542,18.02488,17.47715,0.09797834,0.02092417,0.02088839,0.01804405,0.02521887,-497.0706,-32631.66,-42109.02,-39504.95,-7969.05,0,0,0,0,0
6250,cw,21.00848,19.78481,19.08844,18.60848,18.27105,0.07615419999999999,0.02218324,0.0162069,0.01402441,0.02428045,-108.2239,-12935.63,-18113.91,-15969.81,-2483.393,0,0,0,0,0
6251,cw,20.92375,19.47168,18.79185,18.308889999999998,17.860229999999998,0.08066743,0.013595099999999999,0.01796874,0.01370731,0.021397299999999998,-157.3556,-10979.78,-17973.0,-15659.37,-2459.8360000000002,0,0,0,0,0
6252,cw,20.49725,18.745929999999998,17.92237,17.44383,17.03666,0.06077097,0.01857747,0.01622957,0.01394729,0.01963925,-346.1187,-33695.11,-49557.09,-46925.8,-10830.44,0,0,0,0,0
6253,cw,16.52498,16.44272,16.36601,15.91508,15.65085,0.01906635,0.01858978,0.01853967,0.01744891,0.01733768,-3551.55,-73973.05,-85655.52,-79341.64,-25068.99,0,0,0,0,0
6254,cw,19.84327,18.26693,17.51456,16.9157,16.47535,0.04605037,0.01929583,0.01885681,0.01770515,0.01819222,-1781.505,-63290.15,-73113.36,-64303.05,-15913.82,0,0,0,0,0
6255,cw,19.68253,18.519470000000002,18.20895,17.91595,17.5061,0.03748225,0.02305532,0.01602747,0.01487165,0.02256889,-5710.023,-105627.1,-106571.1,-92905.62,-20005.45,0,0,0,0,0
6256,cw,19.11618,17.309620000000002,16.60117,16.24094,15.960989999999999,0.03109379,0.02460062,0.01994431,0.02051984,0.02542724,-3607.0640000000003,-70015.77,-94581.0,-91068.2,-34295.01,0,0,0,0,0
6257,cw,20.14485,18.93504,18.47638,18.03069,17.520229999999998,0.05516377,0.01662339,0.01632877,0.01751184,0.02069504,-476.8567,-14545.91,-19966.37,-17444.76,-3241.472,0,0,0,0,0
6258,cw,20.2073,18.79307,18.27295,17.92576,17.5079,0.06323661,0.02102762,0.02067064,0.01696926,0.02209305,-274.3823,-19089.34,-26878.31,-29733.17,-4594.809,0,0,0,0,0
6259,cw,20.39808,19.08042,18.529529999999998,18.1694,17.87085,0.07482445,0.06025822,0.05649658,0.01317062,0.02928401,-445.8371,-29919.58,-33206.19,-32053.56,-4019.611,0,0,0,0,0
6260,cw,20.595879999999998,19.257070000000002,18.39483,18.14251,17.92585,0.09200753,0.01899143,0.01380921,0.01911273,0.02466196,-636.5629,-34164.54,-37031.64,-37846.08,-5554.625,0,0,0,0,0
6261,cw,19.58032,18.39021,17.89995,17.4631,17.14198,0.04058612,0.03195928,0.01615406,0.01958622,0.01636828,-287.1046,-14387.54,-22039.12,-21744.01,-3301.9790000000003,0,0,0,0,0
6262,cw,19.92953,18.50538,17.91424,17.53774,17.36619,0.05456409,0.02333525,0.01183642,0.02228522,0.026490899999999998,-974.3797,-49362.52,-59702.25,-58288.86,-8062.315,0,0,0,0,0
6263,cw,20.50177,19.24792,18.75188,18.56814,18.29014,0.07783766,0.02420235,0.01346512,0.01807443,0.03544027,-261.7389,-23071.48,-22725.29,-18872.82,-1510.0539999999999,0,0,0,0,0
6264,cw,19.715020000000003,18.75506,18.23115,18.062260000000002,17.937260000000002,0.04630488,0.02558779,0.02289395,0.01917711,0.02909545,-1313.226,-26344.25,-17207.81,-10353.36,-3560.2,0,0,0,0,0
6265,cw,18.91949,17.69957,16.95632,16.524929999999998,16.42417,0.03594697,0.01645248,0.01790635,0.01059264,0.01403088,-5457.066,-87213.61,-91237.52,-81639.75,-27475.4,0,0,0,0,0
6266,cw,20.058120000000002,18.94277,18.18935,17.72849,17.67106,0.06635782,0.01865548,0.01449385,0.01912465,0.01987113,-173.4464,-11634.7,-13930.97,-11854.56,-2028.398,0,0,0,0,0
6267,cw,18.44214,17.60859,17.28807,17.069000000000003,17.09892,0.02383181,0.0185623,0.01386775,0.01711123,0.0208472,-15311.68,-163668.9,-170508.1,-153982.0,-41451.38,0,0,0,0,0
