,rotation,type_u,type_g,type_r,type_i,type_z
10839,ccw,3,3,3,3,3
10840,ccw,3,3,3,3,3
10841,ccw,3,3,3,3,3
10842,ccw,3,3,3,3,3
10843,ccw,3,3,3,3,3
10844,ccw,3,3,3,3,3
10845,ccw,3,3,3,3,3
10846,ccw,3,3,3,3,3
10847,ccw,3,3,3,3,3
10848,ccw,3,3,3,3,3
10849,ccw,3,3,3,3,3
10850,ccw,3,3,3,3,3
10851,ccw,3,3,3,3,3
10852,ccw,3,3,3,3,6
10853,ccw,3,3,3,3,3
10854,ccw,3,3,3,3,3
10855,ccw,3,3,3,3,3
10856,ccw,3,3,3,3,3
10857,ccw,3,3,3,3,3
10858,ccw,3,3,3,3,3
10859,ccw,3,3,3,3,3
10860,ccw,3,3,3,3,3
10861,ccw,3,3,3,3,3
10862,ccw,3,3,3,3,3
10863,ccw,3,3,3,3,3
10864,ccw,3,3,3,3,3
10865,ccw,3,3,3,3,3
10866,ccw,3,3,3,3,3
10867,ccw,3,3,3,3,3
10868,ccw,3,3,3,3,3
10869,ccw,3,3,3,3,3
10870,ccw,3,3,3,3,3
10871,ccw,3,3,3,3,3
10872,ccw,3,3,3,3,3
10873,ccw,3,3,3,3,3
10874,ccw,3,3,3,3,3
10875,ccw,3,3,3,3,3
10876,ccw,3,3,3,3,3
10877,ccw,3,3,3,3,3
10878,ccw,3,3,3,3,3
10879,ccw,3,3,3,3,3
10880,ccw,3,3,3,3,3
10881,ccw,3,3,3,3,3
10882,ccw,3,3,3,3,3
10883,ccw,3,3,3,3,3
10884,ccw,3,3,3,3,3
10885,ccw,3,3,3,3,3
10886,ccw,3,3,3,3,3
10887,ccw,3,3,3,3,3
10888,ccw,6,3,3,3,3
10889,ccw,3,3,3,3,3
10890,ccw,3,3,3,3,3
10891,ccw,3,3,3,3,3
10892,ccw,3,3,3,3,3
10893,ccw,3,3,3,3,3
10894,ccw,3,3,3,3,3
10895,ccw,3,3,3,3,3
10896,ccw,3,3,3,3,3
10897,ccw,3,3,3,3,3
10898,ccw,3,3,3,3,3
10899,ccw,3,3,3,3,3
10900,ccw,3,3,3,3,3
10901,ccw,3,3,3,3,3
10902,ccw,3,3,3,3,3
10903,ccw,3,3,3,3,3
10904,ccw,3,3,3,3,3
10905,ccw,3,3,3,3,3
10906,ccw,3,3,3,3,3
10907,ccw,3,3,3,3,3
10908,ccw,3,3,3,3,3
10909,ccw,3,3,3,3,3
10910,ccw,3,3,3,3,3
10911,ccw,3,3,3,3,3
10912,ccw,3,3,3,3,3
10913,ccw,3,3,3,3,3
10914,ccw,3,3,3,3,3
10915,ccw,3,3,3,3,3
10916,ccw,3,3,3,3,3
10917,ccw,3,3,3,3,3
10918,ccw,3,3,3,3,3
10919,ccw,3,3,3,3,3
10920,ccw,3,3,3,3,3
10921,ccw,3,3,3,3,3
10922,ccw,3,3,3,3,3
10923,ccw,3,3,3,3,3
10924,ccw,3,3,3,3,3
10925,ccw,3,3,3,3,3
10926,ccw,3,3,3,3,3
10927,ccw,3,3,3,3,3
10928,ccw,3,3,3,3,3
10929,ccw,3,3,3,3,3
10930,ccw,3,3,3,3,3
10931,ccw,3,3,3,3,3
10932,ccw,3,3,3,3,3
10933,ccw,3,3,3,3,3
10934,ccw,3,3,3,3,3
10935,ccw,3,3,3,3,3
10936,ccw,3,3,3,3,3
10937,ccw,3,3,3,3,3
10938,ccw,3,3,3,3,3
10939,ccw,3,3,3,3,3
10940,ccw,3,3,3,3,3
10941,ccw,3,3,3,3,3
10942,ccw,3,3,3,3,3
10943,ccw,3,3,3,3,3
10944,ccw,3,3,3,3,3
10945,ccw,3,3,3,3,3
10946,ccw,3,3,3,3,3
10947,ccw,3,3,3,3,3
10948,ccw,3,3,3,3,3
10949,ccw,3,3,3,3,3
10950,ccw,3,3,3,3,3
10951,ccw,3,3,3,3,3
10952,ccw,3,3,3,3,3
10953,ccw,3,3,3,3,3
10954,ccw,3,3,3,3,3
10955,ccw,3,3,3,3,3
10956,ccw,3,3,3,3,3
10957,ccw,3,3,3,3,3
10958,ccw,3,3,3,3,3
10959,ccw,3,3,3,3,3
10960,ccw,3,3,3,3,3
10961,ccw,3,3,3,3,3
10962,ccw,3,3,3,3,3
10963,ccw,3,3,3,3,3
10964,ccw,3,3,3,3,3
10965,ccw,3,3,3,3,3
10966,ccw,3,3,3,3,3
10967,ccw,3,3,3,3,3
10968,ccw,3,3,3,3,3
10969,ccw,3,3,3,3,3
10970,ccw,3,3,3,3,3
10971,ccw,3,3,3,3,3
10972,ccw,3,3,3,3,3
10973,ccw,3,3,3,3,3
10974,ccw,3,3,3,3,3
10975,ccw,3,3,3,3,3
10976,ccw,3,3,3,3,3
10977,ccw,3,3,3,3,3
10978,ccw,3,3,3,3,3
10979,ccw,3,3,3,3,3
10980,ccw,3,3,3,3,3
10981,ccw,3,3,3,3,3
10982,ccw,3,3,3,3,3
10983,ccw,3,3,3,3,3
10984,ccw,3,3,3,3,3
10985,ccw,3,3,3,3,3
10986,ccw,3,3,3,3,3
10987,ccw,3,3,3,3,3
10988,ccw,3,3,3,3,3
10989,ccw,3,3,3,3,3
10990,ccw,3,3,3,3,3
10991,ccw,3,3,3,3,3
10992,ccw,3,3,3,3,3
10993,ccw,3,3,3,3,3
10994,ccw,3,3,3,3,3
10995,ccw,3,3,3,3,3
10996,ccw,3,3,3,3,3
10997,ccw,3,3,3,3,3
10998,ccw,3,3,3,3,3
10999,ccw,3,3,3,3,3
11000,ccw,3,3,3,3,3
11001,ccw,3,3,3,3,3
11002,ccw,3,3,3,3,3
11003,ccw,3,3,3,3,3
11004,ccw,3,3,3,3,3
11005,ccw,3,3,3,3,3
11006,ccw,3,3,3,3,3
11007,ccw,3,3,3,3,3
11008,ccw,3,3,3,3,3
11009,ccw,3,3,3,3,3
11010,ccw,3,3,3,3,3
11011,ccw,3,3,3,3,3
11012,ccw,3,3,3,3,3
11013,ccw,3,3,3,3,3
11014,ccw,3,3,3,3,3
11015,ccw,3,3,3,3,3
11016,ccw,3,3,3,3,3
11017,ccw,3,3,3,3,3
11018,ccw,3,3,3,3,3
11019,ccw,3,3,3,3,3
11020,ccw,3,3,3,3,3
11021,ccw,3,3,3,3,3
11022,ccw,3,3,3,3,3
11023,ccw,3,3,3,3,3
11024,ccw,3,3,3,3,3
11025,ccw,3,3,3,3,3
11026,ccw,3,3,3,3,3
11027,ccw,3,3,3,3,3
11028,ccw,3,3,3,3,3
11029,ccw,3,3,3,3,3
11030,ccw,3,3,3,3,3
11031,ccw,3,3,3,3,3
11032,ccw,3,3,3,3,3
11033,ccw,3,3,3,3,3
11034,ccw,3,3,3,3,3
11035,ccw,3,3,3,3,3
11036,ccw,3,3,3,3,3
11037,ccw,3,3,3,3,3
11038,ccw,3,3,3,3,3
11039,ccw,3,3,3,3,3
11040,ccw,3,3,3,3,3
11041,ccw,3,3,3,3,3
11042,ccw,3,3,3,3,3
11043,ccw,3,3,3,3,3
11044,ccw,3,3,3,3,3
11045,ccw,3,3,3,3,3
11046,ccw,3,3,3,3,3
11047,ccw,3,3,3,3,3
11048,ccw,3,3,3,3,3
11049,ccw,3,3,3,3,3
11050,ccw,3,3,3,3,3
11051,ccw,3,3,3,3,3
11052,ccw,3,3,3,3,3
11053,ccw,3,3,3,3,3
11054,ccw,3,3,3,3,3
11055,ccw,3,3,3,3,3
11056,ccw,3,3,3,3,3
11057,ccw,3,3,3,3,3
11058,ccw,3,3,3,3,3
11059,ccw,3,3,3,3,3
11060,ccw,3,3,3,3,3
11061,ccw,3,3,3,3,3
11062,ccw,3,3,3,3,3
11063,ccw,3,3,3,3,3
11064,ccw,3,3,3,3,3
11065,ccw,3,3,3,3,3
11066,ccw,3,3,3,3,3
11067,ccw,3,3,3,3,3
11068,ccw,3,3,3,3,3
11069,ccw,3,3,3,3,3
11070,ccw,3,3,3,3,3
11071,ccw,3,3,3,3,3
11072,ccw,3,3,3,3,3
11073,ccw,3,3,3,3,3
11074,ccw,3,3,3,3,3
11075,ccw,3,3,3,3,3
11076,ccw,3,3,3,3,3
11077,ccw,3,3,3,3,3
11078,ccw,3,3,3,3,3
11079,ccw,3,3,3,3,3
11080,ccw,3,3,3,3,3
11081,ccw,3,3,3,3,3
11082,ccw,3,3,3,3,3
11083,ccw,3,3,3,3,3
11084,ccw,3,3,3,3,3
11085,ccw,3,3,3,3,3
11086,ccw,3,3,3,3,3
11087,ccw,3,3,3,3,3
11088,ccw,3,3,3,3,3
11089,ccw,3,3,3,3,3
11090,ccw,3,3,3,3,3
11091,ccw,3,3,3,3,3
11092,ccw,3,3,3,3,3
11093,ccw,3,3,3,3,3
11094,ccw,3,3,3,3,3
11095,ccw,3,3,3,3,3
11096,ccw,3,3,3,3,3
11097,ccw,3,3,3,3,3
11098,ccw,3,3,3,3,3
11099,ccw,3,3,3,3,3
11100,ccw,3,3,3,3,3
11101,ccw,3,3,3,3,3
11102,ccw,3,3,3,3,3
11103,ccw,3,3,3,3,3
11104,ccw,3,3,3,3,3
11105,ccw,3,3,3,3,3
11106,ccw,3,3,3,3,3
11107,ccw,3,3,3,3,3
11108,ccw,3,3,3,3,3
11109,ccw,6,3,3,3,3
11110,ccw,3,3,3,3,3
11111,ccw,3,3,3,3,3
11112,ccw,3,3,3,3,3
11113,ccw,3,3,3,3,3
11114,ccw,3,3,3,3,3
11115,ccw,3,3,3,3,3
11116,ccw,3,3,3,3,3
11117,ccw,3,3,3,3,3
11118,ccw,3,3,3,3,3
11119,ccw,3,3,3,3,3
11120,ccw,3,3,3,3,3
11121,ccw,3,3,3,3,3
11122,ccw,3,3,3,3,3
11123,ccw,3,3,3,3,3
11124,ccw,3,3,3,3,3
11125,ccw,3,3,3,3,3
11126,ccw,3,3,3,3,3
11127,ccw,3,3,3,3,3
11128,ccw,3,3,3,3,3
11129,ccw,3,3,3,3,3
11130,ccw,3,3,3,3,3
11131,ccw,3,3,3,3,3
11132,ccw,3,3,3,3,3
11133,ccw,3,3,3,3,3
11134,ccw,3,3,3,3,3
11135,ccw,3,3,3,3,3
11136,ccw,3,3,3,3,3
11137,ccw,3,3,3,3,3
11138,ccw,3,3,3,3,3
11139,ccw,3,3,3,3,3
11140,ccw,3,3,3,3,3
11141,ccw,3,3,3,3,3
11142,ccw,3,3,3,3,3
11143,ccw,3,3,3,3,3
11144,ccw,3,3,3,3,3
11145,ccw,3,3,3,3,3
11146,ccw,3,3,3,3,3
11147,ccw,3,3,3,3,3
11148,ccw,3,3,3,3,3
11149,ccw,3,3,3,3,3
11150,ccw,3,3,3,3,3
11151,ccw,3,3,3,3,3
11152,ccw,3,3,3,3,3
11153,ccw,3,3,3,3,3
11154,ccw,3,3,3,3,3
11155,ccw,3,3,3,3,3
11156,ccw,3,3,3,3,3
11157,ccw,3,3,3,3,3
11158,ccw,3,3,3,3,3
11159,ccw,3,3,3,3,3
11160,ccw,3,3,3,3,3
11161,ccw,3,3,3,3,3
11162,ccw,3,3,3,3,3
11163,ccw,3,3,3,3,3
11164,ccw,3,3,3,3,3
11165,ccw,3,3,3,3,3
11166,ccw,3,3,3,3,3
11167,ccw,3,3,3,3,3
11168,ccw,3,3,3,3,3
11169,ccw,3,3,3,3,3
11170,ccw,3,3,3,3,3
11171,ccw,3,3,3,3,3
11172,ccw,3,3,3,3,3
11173,ccw,3,3,3,3,3
11174,ccw,3,3,3,3,3
11175,ccw,3,3,3,3,3
11176,ccw,3,3,3,3,3
11177,ccw,3,3,3,3,3
11178,ccw,3,3,3,3,3
11179,ccw,3,3,3,3,3
11180,ccw,3,3,3,3,3
11181,ccw,3,3,3,3,3
11182,ccw,3,3,3,3,3
11183,ccw,3,3,3,3,3
11184,ccw,3,3,3,3,3
11185,ccw,3,3,3,3,3
11186,ccw,3,3,3,3,3
11187,ccw,3,3,3,3,3
11188,ccw,3,3,3,3,3
11189,ccw,3,3,3,3,3
11190,ccw,3,3,3,3,3
11191,ccw,3,3,3,3,3
11192,ccw,3,3,3,3,3
11193,ccw,3,3,3,3,3
11194,ccw,3,3,3,3,3
11195,ccw,3,3,3,3,3
11196,ccw,3,3,3,3,3
11197,ccw,3,3,3,3,3
11198,ccw,3,3,3,3,3
11199,ccw,3,3,3,3,3
11200,ccw,3,3,3,3,3
11201,ccw,3,3,3,3,3
11202,ccw,3,3,3,3,3
11203,ccw,3,3,3,3,3
11204,ccw,3,3,3,3,3
11205,ccw,3,3,3,3,3
11206,ccw,3,3,3,3,3
11207,ccw,3,3,3,3,3
11208,ccw,3,3,3,3,3
11209,ccw,3,3,3,3,3
11210,ccw,3,3,3,3,3
11211,ccw,3,3,3,3,3
11212,ccw,3,3,3,3,3
11213,ccw,3,3,3,3,3
11214,ccw,3,3,3,3,3
11215,ccw,3,3,3,3,3
11216,ccw,3,3,3,3,3
11217,ccw,3,3,3,3,3
11218,ccw,3,3,3,3,3
11219,ccw,3,3,3,3,3
11220,ccw,3,3,3,3,3
11221,ccw,3,3,3,3,3
11222,ccw,3,3,3,3,3
11223,ccw,3,3,3,3,3
11224,ccw,3,3,3,3,3
11225,ccw,3,3,3,3,3
11226,ccw,3,3,3,3,3
11227,ccw,3,3,3,3,3
11228,ccw,3,3,3,3,3
11229,ccw,3,3,3,3,3
11230,ccw,3,3,3,3,3
11231,ccw,3,3,3,3,3
11232,ccw,3,3,3,3,3
11233,ccw,3,3,3,3,3
11234,ccw,3,3,3,3,3
11235,ccw,3,3,3,3,3
11236,ccw,3,3,3,3,3
11237,ccw,3,3,3,3,3
11238,ccw,3,3,3,3,3
11239,ccw,3,3,3,3,3
11240,ccw,3,3,3,3,3
11241,ccw,3,3,3,3,3
11242,ccw,3,3,3,3,3
11243,ccw,3,3,3,3,3
11244,ccw,3,3,3,3,3
11245,ccw,3,3,3,3,3
11246,ccw,3,3,3,3,3
11247,ccw,3,3,3,3,3
11248,ccw,3,3,3,3,3
11249,ccw,3,3,3,3,3
11250,ccw,3,3,3,3,3
11251,ccw,3,3,3,3,3
11252,ccw,3,3,3,3,3
11253,ccw,3,3,3,3,3
11254,ccw,3,3,3,3,3
11255,ccw,3,3,3,3,3
11256,ccw,3,3,3,3,3
11257,ccw,3,3,3,3,3
11258,ccw,3,3,3,3,3
11259,ccw,3,3,3,3,3
11260,ccw,3,3,3,3,3
11261,ccw,3,3,3,3,3
11262,ccw,3,3,3,3,3
11263,ccw,3,3,3,3,3
11264,ccw,3,3,3,3,3
11265,ccw,3,3,3,3,3
11266,ccw,3,3,3,3,3
11267,ccw,3,3,3,3,3
11268,ccw,3,3,3,3,3
11269,ccw,3,3,3,3,3
11270,ccw,3,3,3,3,3
11271,ccw,3,3,3,3,3
11272,ccw,3,3,3,3,3
11273,ccw,3,3,3,3,3
11274,ccw,3,3,3,3,3
11275,ccw,3,3,3,3,3
11276,ccw,3,3,3,3,3
11277,ccw,3,3,3,3,3
11278,ccw,3,3,3,3,3
11279,ccw,3,3,3,3,3
11280,ccw,3,3,3,3,3
11281,ccw,3,3,3,3,3
11282,ccw,3,3,3,3,3
11283,ccw,3,3,3,3,3
11284,ccw,3,3,3,3,3
11285,ccw,3,3,3,3,3
11286,ccw,3,3,3,3,3
11287,ccw,3,3,3,3,3
11288,ccw,3,3,3,3,3
11289,ccw,3,3,3,3,3
11290,ccw,3,3,3,3,3
11291,ccw,3,3,3,3,3
11292,ccw,3,3,3,3,3
11293,ccw,3,3,3,3,3
11294,ccw,3,3,3,3,3
11295,ccw,3,3,3,3,3
11296,ccw,3,3,3,3,3
11297,ccw,3,3,3,3,3
11298,ccw,3,3,3,3,3
11299,ccw,3,3,3,3,3
11300,ccw,3,3,3,3,3
11301,ccw,3,3,3,3,3
11302,ccw,3,3,3,3,3
11303,ccw,3,3,3,3,3
11304,ccw,3,3,3,3,3
11305,ccw,3,3,3,3,3
11306,ccw,3,3,3,3,3
11307,ccw,3,3,3,3,3
11308,ccw,3,3,3,3,3
11309,ccw,3,3,3,3,3
11310,ccw,3,3,3,3,3
11311,ccw,3,3,3,3,3
11312,ccw,3,3,3,3,3
11313,ccw,3,3,3,3,3
11314,ccw,3,3,3,3,3
11315,ccw,3,3,3,3,3
11316,ccw,3,3,3,3,3
11317,ccw,3,3,3,3,3
11318,ccw,3,3,3,3,3
11319,ccw,3,3,3,3,3
11320,ccw,3,3,3,3,3
11321,ccw,3,3,3,3,3
11322,ccw,3,3,3,3,3
11323,ccw,3,3,3,3,3
11324,ccw,3,3,3,3,3
11325,ccw,3,3,3,3,3
11326,ccw,3,3,3,3,3
11327,ccw,3,3,3,3,3
11328,ccw,3,3,3,3,3
11329,ccw,3,3,3,3,3
11330,ccw,3,3,3,3,3
11331,ccw,3,3,3,3,3
11332,ccw,3,3,3,3,3
11333,ccw,3,3,3,3,3
11334,ccw,3,3,3,3,3
11335,ccw,6,3,3,3,3
11336,ccw,3,3,3,3,3
11337,ccw,3,3,3,3,3
11338,ccw,3,3,3,3,3
11339,ccw,3,3,3,3,3
11340,ccw,3,3,3,3,3
11341,ccw,3,3,3,3,3
11342,ccw,3,3,3,3,3
11343,ccw,3,3,3,3,3
11344,ccw,3,3,3,3,3
11345,ccw,3,3,3,3,3
11346,ccw,3,3,3,3,3
11347,ccw,3,3,3,3,3
11348,ccw,3,3,3,3,3
11349,ccw,3,3,3,3,3
11350,ccw,3,3,3,3,3
11351,ccw,3,3,3,3,3
11352,ccw,3,3,3,3,3
11353,ccw,3,3,3,3,3
11354,ccw,3,3,3,3,3
11355,ccw,3,3,3,3,3
11356,ccw,3,3,3,3,3
11357,ccw,3,3,3,3,3
11358,ccw,3,3,3,3,3
11359,ccw,3,3,3,3,3
11360,ccw,3,3,3,3,3
11361,ccw,3,3,3,3,3
11362,ccw,3,3,3,3,3
11363,ccw,3,3,3,3,3
11364,ccw,3,3,3,3,3
11365,ccw,3,3,3,3,3
11366,ccw,3,3,3,3,3
11367,ccw,3,3,3,3,3
11368,ccw,3,3,3,3,3
11369,ccw,3,3,3,3,3
11370,ccw,3,3,3,3,3
11371,ccw,3,3,3,3,3
11372,ccw,3,3,3,3,3
11373,ccw,3,3,3,3,3
11374,ccw,3,3,3,3,3
11375,ccw,3,3,3,3,3
11376,ccw,3,3,3,3,3
11377,ccw,3,3,3,3,3
11378,ccw,3,3,3,3,3
11379,ccw,3,3,3,3,3
11380,ccw,3,3,3,3,3
11381,ccw,3,3,3,3,3
11382,ccw,3,3,3,3,3
11383,ccw,3,3,3,3,3
11384,ccw,3,3,3,3,3
11385,ccw,3,3,3,3,3
11386,ccw,3,3,3,3,3
11387,ccw,3,3,3,3,3
11388,ccw,3,3,3,3,3
11389,ccw,3,3,3,3,3
11390,ccw,3,3,3,3,3
11391,ccw,3,3,3,3,3
11392,ccw,3,3,3,3,3
11393,ccw,3,3,3,3,3
11394,ccw,3,3,3,3,3
11395,ccw,3,3,3,3,3
11396,ccw,3,3,3,3,3
11397,ccw,3,3,3,3,3
11398,ccw,3,3,3,3,3
11399,ccw,3,3,3,3,3
11400,ccw,3,3,3,3,3
11401,ccw,6,3,3,3,3
11402,ccw,3,3,3,3,3
11403,ccw,3,3,3,3,3
11404,ccw,3,3,3,3,3
11405,ccw,3,3,3,3,3
11406,ccw,3,3,3,3,3
11407,ccw,3,3,3,3,3
11408,ccw,3,3,3,3,3
11409,ccw,3,3,3,3,3
11410,ccw,3,3,3,3,3
11411,ccw,3,3,3,3,3
11412,ccw,3,3,3,3,3
11413,ccw,3,3,3,3,3
11414,ccw,3,3,3,3,3
11415,ccw,3,3,3,3,3
11416,ccw,3,3,3,3,3
11417,ccw,3,3,3,3,3
11418,ccw,3,3,3,3,3
11419,ccw,3,3,3,3,3
11420,ccw,3,3,3,3,3
11421,ccw,3,3,3,3,3
11422,ccw,3,3,3,3,3
11423,ccw,3,3,3,3,3
11424,ccw,3,3,3,3,3
11425,ccw,3,3,3,3,3
11426,ccw,3,3,3,3,3
11427,ccw,3,3,3,3,3
11428,ccw,3,3,3,3,3
11429,ccw,3,3,3,3,3
11430,ccw,3,3,3,3,3
11431,ccw,3,3,3,3,3
11432,ccw,3,3,3,3,3
11433,ccw,3,3,3,3,3
11434,ccw,3,3,3,3,3
11435,ccw,3,3,3,3,3
11436,ccw,3,3,3,3,3
11437,ccw,3,3,3,3,3
11438,ccw,3,3,3,3,3
11439,ccw,3,3,3,3,3
11440,ccw,3,3,3,3,3
11441,ccw,3,3,3,3,3
11442,ccw,3,3,3,3,3
11443,ccw,3,3,3,3,3
11444,ccw,3,3,3,3,3
11445,ccw,3,3,3,3,3
11446,ccw,3,3,3,3,3
11447,ccw,3,3,3,3,3
11448,ccw,3,3,3,3,3
11449,ccw,3,3,3,3,3
11450,ccw,3,3,3,3,3
11451,ccw,3,3,3,3,3
11452,ccw,3,3,3,3,3
11453,ccw,3,3,3,3,3
11454,ccw,3,3,3,3,3
11455,ccw,3,3,3,3,3
11456,ccw,3,3,3,3,3
11457,ccw,3,3,3,3,3
11458,ccw,3,3,3,3,3
11459,ccw,3,3,3,3,3
11460,ccw,3,3,3,3,3
11461,ccw,3,3,3,3,3
11462,ccw,3,3,3,3,3
11463,ccw,3,3,3,3,3
11464,ccw,3,3,3,3,3
11465,ccw,3,3,3,3,3
11466,ccw,3,3,3,3,3
11467,ccw,3,3,3,3,3
11468,ccw,3,3,3,3,3
11469,ccw,3,3,3,3,3
11470,ccw,3,3,3,3,3
11471,ccw,3,3,3,3,3
11472,ccw,3,3,3,3,3
11473,ccw,3,3,3,3,3
11474,ccw,3,3,3,3,3
11475,ccw,3,3,3,3,3
11476,ccw,3,3,3,3,3
11477,ccw,3,3,3,3,3
11478,ccw,3,3,3,3,3
11479,ccw,3,3,3,3,3
11480,ccw,3,3,3,3,3
11481,ccw,3,3,3,3,3
11482,ccw,3,3,3,3,3
11483,ccw,3,3,3,3,3
11484,ccw,3,3,3,3,3
11485,ccw,3,3,3,3,3
11486,ccw,3,3,3,3,3
11487,ccw,3,3,3,3,3
11488,ccw,3,3,3,3,3
11489,ccw,3,3,3,3,3
11490,ccw,3,3,3,3,3
11491,ccw,3,3,3,3,3
11492,ccw,3,3,3,3,3
11493,ccw,3,3,3,3,3
11494,ccw,3,3,3,3,3
11495,ccw,3,3,3,3,3
11496,ccw,3,3,3,3,3
11497,ccw,3,3,3,3,3
11498,ccw,3,3,3,3,3
11499,ccw,3,3,3,3,3
11500,ccw,3,3,3,3,3
11501,ccw,3,3,3,3,3
11502,ccw,3,3,3,3,3
11503,ccw,3,3,3,3,3
11504,ccw,3,3,3,3,3
11505,ccw,3,3,3,3,3
11506,ccw,3,3,3,3,3
11507,ccw,3,3,3,3,3
11508,ccw,3,3,3,3,3
11509,ccw,3,3,3,3,3
11510,ccw,3,3,3,3,3
11511,ccw,3,3,3,3,3
11512,ccw,3,3,3,3,3
11513,ccw,3,3,3,3,3
11514,ccw,3,3,3,3,3
11515,ccw,3,3,3,3,3
11516,ccw,3,3,3,3,3
11517,ccw,3,3,3,3,3
11518,ccw,3,3,3,3,3
11519,ccw,3,3,3,3,3
11520,ccw,3,3,3,3,3
11521,ccw,3,3,3,3,3
11522,ccw,3,3,3,3,3
11523,ccw,3,3,3,3,3
11524,ccw,3,3,3,3,3
11525,ccw,3,3,3,3,3
11526,ccw,3,3,3,3,3
11527,ccw,3,3,3,3,3
11528,ccw,3,3,3,3,3
11529,ccw,3,3,3,3,3
11530,ccw,3,3,3,3,3
11531,ccw,3,3,3,3,3
11532,ccw,3,3,3,3,3
11533,ccw,3,3,3,3,3
11534,ccw,3,3,3,3,3
11535,ccw,3,3,3,3,3
11536,ccw,3,3,3,3,3
11537,ccw,3,3,3,3,3
11538,ccw,3,3,3,3,3
11539,ccw,3,3,3,3,3
11540,ccw,3,3,3,3,3
11541,ccw,3,3,3,3,3
11542,ccw,3,3,3,3,3
11543,ccw,3,3,3,3,3
11544,ccw,3,3,3,3,3
11545,ccw,3,3,3,3,3
11546,ccw,3,3,3,3,3
11547,ccw,3,3,3,3,3
11548,ccw,3,3,3,3,3
11549,ccw,3,3,3,3,3
11550,ccw,3,3,3,3,3
11551,ccw,3,3,3,3,3
11552,ccw,3,3,3,3,3
11553,ccw,3,3,3,3,3
11554,ccw,3,3,3,3,3
11555,ccw,3,3,3,3,3
11556,ccw,3,3,3,3,3
11557,ccw,3,3,3,3,3
11558,ccw,3,3,3,3,3
11559,ccw,3,3,3,3,3
11560,ccw,3,3,3,3,3
11561,ccw,3,3,3,3,3
11562,ccw,3,3,3,3,3
11563,ccw,3,3,3,3,3
11564,ccw,3,3,3,3,3
11565,ccw,3,3,3,3,3
11566,ccw,3,3,3,3,3
11567,ccw,3,3,3,3,3
11568,ccw,3,3,3,3,3
11569,ccw,3,3,3,3,3
11570,ccw,3,3,3,3,3
11571,ccw,3,3,3,3,3
11572,ccw,3,3,3,3,3
11573,ccw,3,3,3,3,3
11574,ccw,3,3,3,3,3
11575,ccw,3,3,3,3,3
11576,ccw,3,3,3,3,3
11577,ccw,3,3,3,3,3
11578,ccw,3,3,3,3,3
11579,ccw,3,3,3,3,3
11580,ccw,3,3,3,3,3
11581,ccw,3,3,3,3,3
11582,ccw,3,3,3,3,3
11583,ccw,3,3,3,3,3
11584,ccw,3,3,3,3,3
11585,ccw,3,3,3,3,3
11586,ccw,3,3,3,3,3
11587,ccw,3,3,3,3,3
11588,ccw,3,3,3,3,3
11589,ccw,3,3,3,3,3
11590,ccw,3,3,3,3,3
11591,ccw,3,3,3,3,3
11592,ccw,3,3,3,3,3
11593,ccw,3,3,3,3,3
11594,ccw,3,3,3,3,3
11595,ccw,3,3,3,3,3
11596,ccw,3,3,3,3,3
11597,ccw,3,3,3,3,3
11598,ccw,3,3,3,3,3
11599,ccw,3,3,3,3,3
11600,ccw,3,3,3,3,3
11601,ccw,3,3,3,3,3
11602,ccw,3,3,3,3,3
11603,ccw,3,3,3,3,3
11604,ccw,3,3,3,3,3
11605,ccw,3,3,3,3,3
11606,ccw,3,3,3,3,3
11607,ccw,3,3,3,3,3
11608,ccw,3,3,3,3,3
11609,ccw,3,3,3,3,3
11610,ccw,3,3,3,3,3
11611,ccw,3,3,3,3,3
11612,ccw,3,3,3,3,3
11613,ccw,3,3,3,3,3
11614,ccw,3,3,3,3,3
11615,ccw,3,3,3,3,3
11616,ccw,3,3,3,3,3
11617,ccw,3,3,3,3,3
11618,ccw,3,3,3,3,3
11619,ccw,3,3,3,3,3
11620,ccw,3,3,3,3,3
11621,ccw,3,3,3,3,3
11622,ccw,3,3,3,3,3
11623,ccw,3,3,3,3,3
11624,ccw,3,3,3,3,3
11625,ccw,3,3,3,3,3
11626,ccw,3,3,3,3,3
11627,ccw,3,3,3,3,3
11628,ccw,3,3,3,3,3
11629,ccw,3,3,3,3,3
11630,ccw,3,3,3,3,3
11631,ccw,3,3,3,3,3
11632,ccw,3,3,3,3,3
11633,ccw,3,3,3,3,3
11634,ccw,3,3,3,3,3
11635,ccw,3,3,3,3,3
11636,ccw,3,3,3,3,3
11637,ccw,3,3,3,3,3
11638,ccw,3,3,3,3,3
11639,ccw,3,3,3,3,3
11640,ccw,3,3,3,3,3
11641,ccw,3,3,3,3,3
11642,ccw,3,3,3,3,3
11643,ccw,3,3,3,3,3
11644,ccw,3,3,3,3,3
11645,ccw,3,3,3,3,3
11646,ccw,3,3,3,3,3
11647,ccw,3,3,3,3,3
11648,ccw,3,3,3,3,3
11649,ccw,3,3,3,3,3
11650,ccw,3,3,3,3,3
11651,ccw,3,3,3,3,3
11652,ccw,3,3,3,3,3
11653,ccw,3,3,3,3,3
11654,ccw,3,3,3,3,3
11655,ccw,3,3,3,3,3
11656,ccw,3,3,3,3,3
11657,ccw,3,3,3,3,3
11658,ccw,3,3,3,3,3
11659,ccw,3,3,3,3,3
11660,ccw,3,3,3,3,3
