Date,Run_Number,Num_Epochs_Tot,Train_Loss,Valid_Loss
49:56.7,3150,63000,0.059255843,0.100732835
54:10.8,3151,63020,0.058147213,0.094925698
58:28.4,3152,63040,0.060907184,0.090510471
03:03.2,3153,63060,0.060959196,0.092128477
07:30.3,3154,63080,0.059290496,0.084140824
11:50.9,3155,63100,0.060469732,0.0894092
16:16.0,3156,63120,0.062249489,0.086473535
20:41.2,3157,63140,0.058835919,0.094110307
25:04.1,3158,63160,0.061021656,0.099077879
29:29.8,3159,63180,0.060054497,0.097588022
33:55.3,3160,63200,0.061129693,0.101463858
38:25.0,3161,63220,0.059745523,0.10096192
42:58.5,3162,63240,0.060540166,0.09071047
47:20.5,3163,63260,0.062878408,0.095773335
51:57.7,3164,63280,0.05952559,0.087171879
40:58.5,3165,63300,0.060880095,0.099401181
46:35.2,3166,63320,0.059336073,0.096215502
52:00.1,3167,63340,0.058145927,0.099118792
57:32.1,3168,63360,0.061227599,0.099420129
03:04.8,3169,63380,0.060918018,0.098755184
08:41.3,3170,63400,0.059766558,0.097511911
14:02.9,3171,63420,0.058082685,0.089570904
19:11.2,3172,63440,0.060357102,0.10026192
24:14.5,3173,63460,0.059248937,0.094181904
29:13.9,3174,63480,0.06025182,0.098706861
34:16.8,3175,63500,0.059492037,0.098226907
39:20.4,3176,63520,0.060493671,0.092934976
44:10.7,3177,63540,0.057129981,0.086941844
48:48.2,3178,63560,0.060555699,0.085461733
53:33.4,3179,63580,0.06114727,0.086799497
58:14.4,3180,63600,0.059383637,0.093091267
02:40.8,3181,63620,0.057698232,0.089407664
07:18.9,3182,63640,0.059514602,0.09154982
11:43.8,3183,63660,0.060417942,0.091026771
16:22.0,3184,63680,0.058253784,0.085389956
20:44.7,3185,63700,0.060992665,0.0832822
24:54.9,3186,63720,0.060120282,0.093323485
29:23.8,3187,63740,0.059870944,0.092237707
33:42.4,3188,63760,0.059411246,0.088377256
37:56.9,3189,63780,0.059462202,0.098526062
42:06.1,3190,63800,0.058931341,0.077805788
46:09.1,3191,63820,0.058941806,0.090999305
50:12.0,3192,63840,0.061797422,0.082726176
54:32.4,3193,63860,0.062174424,0.091647096
58:33.8,3194,63880,0.061863728,0.084975423
02:31.7,3195,63900,0.059696424,0.094955955
06:36.5,3196,63920,0.061199581,0.086699876
10:31.0,3197,63940,0.061015733,0.086973439
14:36.3,3198,63960,0.060371706,0.088702488
18:27.2,3199,63980,0.057826478,0.091729349
22:27.8,3200,64000,0.062867298,0.086644138
26:30.3,3201,64020,0.059850864,0.085523697
30:22.8,3202,64040,0.063128915,0.080150262
34:22.7,3203,64060,0.059988167,0.084345108
38:11.2,3204,64080,0.061173527,0.086955595
41:58.1,3205,64100,0.059515048,0.082128364
45:33.3,3206,64120,0.061657287,0.095377157
49:12.8,3207,64140,0.060232947,0.080244028
53:13.7,3208,64160,0.058714586,0.074549433
57:18.4,3209,64180,0.058430357,0.084171942
01:08.6,3210,64200,0.057369775,0.086063889
05:00.1,3211,64220,0.06037425,0.091207027
08:41.2,3212,64240,0.061442089,0.092660045
12:17.4,3213,64260,0.062143862,0.081421229
16:12.6,3214,64280,0.061459803,0.082848746
20:06.4,3215,64300,0.059968531,0.084510845
24:05.5,3216,64320,0.06062141,0.076263089
27:35.0,3217,64340,0.061127101,0.079548145
31:30.6,3218,64360,0.06066476,0.078974593
35:11.6,3219,64380,0.059389187,0.079959132
38:53.4,3220,64400,0.059681712,0.083445818
42:32.4,3221,64420,0.059649563,0.081567783
46:09.7,3222,64440,0.059973276,0.085558734
49:34.9,3223,64460,0.060266672,0.08826965
53:01.3,3224,64480,0.060726236,0.085541483
56:22.4,3225,64500,0.061248165,0.084532773
59:50.4,3226,64520,0.060260007,0.07730765
03:11.9,3227,64540,0.06267745,0.075185629
06:49.4,3228,64560,0.061559477,0.082669109
10:07.8,3229,64580,0.060550248,0.076240485
13:40.2,3230,64600,0.062326921,0.072724941
17:13.0,3231,64620,0.060793006,0.074450522
20:51.0,3232,64640,0.06123236,0.072206902
24:16.8,3233,64660,0.062037447,0.08215933
27:52.2,3234,64680,0.059388527,0.070451772
31:21.8,3235,64700,0.06019582,0.073928716
35:03.8,3236,64720,0.061978394,0.078270175
38:38.6,3237,64740,0.060382652,0.078341447
42:04.5,3238,64760,0.059172972,0.077983397
45:41.7,3239,64780,0.057063178,0.08498204
49:07.3,3240,64800,0.061004816,0.079138737
52:19.1,3241,64820,0.059500158,0.073047554
55:45.8,3242,64840,0.062175569,0.069914964
59:10.9,3243,64860,0.058819493,0.076407511
02:45.0,3244,64880,0.061101305,0.072474248
06:13.2,3245,64900,0.062811911,0.076693687
09:39.9,3246,64920,0.061893876,0.069154735
13:04.1,3247,64940,0.060873165,0.073463464
16:28.0,3248,64960,0.062146616,0.07423923
20:04.4,3249,64980,0.061979091,0.076302208
23:24.6,3250,65000,0.06542231,0.075490505
26:47.7,3251,65020,0.061656481,0.069526059
30:05.3,3252,65040,0.059882925,0.07267323
33:31.2,3253,65060,0.062918389,0.077766205
37:06.2,3254,65080,0.06382266,0.06993369
40:40.8,3255,65100,0.062320015,0.080143163
44:14.9,3256,65120,0.06293392,0.073786785
47:56.0,3257,65140,0.060973447,0.076226286
51:21.4,3258,65160,0.059226559,0.081826079
54:39.1,3259,65180,0.060443043,0.076520609
58:12.9,3260,65200,0.061674099,0.08144564
01:45.8,3261,65220,0.06257917,0.076701108
05:20.7,3262,65240,0.061441815,0.08090866
09:06.5,3263,65260,0.061956479,0.077293626
12:46.0,3264,65280,0.063533786,0.079623749
16:17.6,3265,65300,0.061672169,0.072978299
19:47.0,3266,65320,0.061829107,0.086407021
23:10.0,3267,65340,0.062653928,0.078449394
26:39.0,3268,65360,0.062880235,0.077092203
30:10.3,3269,65380,0.062296484,0.075972406
33:39.5,3270,65400,0.058762571,0.072016859
37:04.4,3271,65420,0.059661036,0.074547433
40:35.6,3272,65440,0.064272887,0.064699911
44:11.2,3273,65460,0.061896184,0.079890207
47:35.5,3274,65480,0.061240348,0.068895578
51:19.2,3275,65500,0.059625936,0.076296524
54:43.6,3276,65520,0.06256572,0.076199276
58:12.3,3277,65540,0.061110371,0.075572776
01:39.8,3278,65560,0.061779123,0.072309934
05:01.8,3279,65580,0.060892678,0.076371589
08:47.4,3280,65600,0.061270222,0.076408994
12:13.7,3281,65620,0.058907987,0.074428354
15:48.0,3282,65640,0.058777595,0.077345128
19:39.5,3283,65660,0.059864825,0.071885038
23:22.5,3284,65680,0.063773528,0.079541245
26:43.9,3285,65700,0.064743778,0.081641058
30:10.4,3286,65720,0.060725757,0.080566009
33:43.9,3287,65740,0.06111121,0.069516429
37:09.1,3288,65760,0.060945837,0.07014261
40:40.5,3289,65780,0.062168791,0.077580272
44:03.5,3290,65800,0.060222988,0.065957087
47:41.5,3291,65820,0.063661944,0.069959604
51:04.8,3292,65840,0.059125289,0.07668021
54:40.8,3293,65860,0.061665556,0.074863736
58:18.8,3294,65880,0.058682046,0.076917419
01:44.8,3295,65900,0.061315318,0.079853142
05:12.5,3296,65920,0.058998814,0.077306032
08:38.5,3297,65940,0.06105224,0.083761696
11:59.5,3298,65960,0.06312993,0.068618121
15:35.5,3299,65980,0.060167486,0.079549208
19:09.4,3300,66000,0.058639725,0.071966265
22:54.6,3301,66020,0.062133213,0.07334546
26:20.0,3302,66040,0.063429917,0.069469205
29:51.8,3303,66060,0.061142479,0.073586589
33:21.0,3304,66080,0.061532493,0.074066861
36:47.7,3305,66100,0.060368383,0.079102303
40:30.7,3306,66120,0.062851846,0.065509159
44:06.8,3307,66140,0.061794252,0.066968
47:34.0,3308,66160,0.05904011,0.068810768
51:11.0,3309,66180,0.062190593,0.07335022
54:36.4,3310,66200,0.062245592,0.079134567
58:15.8,3311,66220,0.063322078,0.079838835
01:53.9,3312,66240,0.058455141,0.074532658
05:36.2,3313,66260,0.058809993,0.072218785
09:19.3,3314,66280,0.061635353,0.072704947
12:56.3,3315,66300,0.062608476,0.070503561
16:32.2,3316,66320,0.05958388,0.077489039
20:06.6,3317,66340,0.059628979,0.081677299
23:47.0,3318,66360,0.061564593,0.073275176
27:39.2,3319,66380,0.06226294,0.078555368
31:25.4,3320,66400,0.063960497,0.072068374
35:06.9,3321,66420,0.060516866,0.074439536
38:49.6,3322,66440,0.061592081,0.073848406
42:34.4,3323,66460,0.063670124,0.070313136
46:19.4,3324,66480,0.063026229,0.07267739
49:53.9,3325,66500,0.062122739,0.075422239
53:26.0,3326,66520,0.062424784,0.072352826
56:57.2,3327,66540,0.061823805,0.064756511
00:39.1,3328,66560,0.061900638,0.075219145
04:26.5,3329,66580,0.062223443,0.071666296
08:04.7,3330,66600,0.062817771,0.071202364
11:43.1,3331,66620,0.063720139,0.076771673
15:30.4,3332,66640,0.062006696,0.077883997
19:15.0,3333,66660,0.061826003,0.073900998
23:05.5,3334,66680,0.06303427,0.079925688
27:05.0,3335,66700,0.059996142,0.07650905
31:18.2,3336,66720,0.063218857,0.079503504
35:23.6,3337,66740,0.062854396,0.077178747
39:17.2,3338,66760,0.061517946,0.076487476
43:06.5,3339,66780,0.062975749,0.068846708
47:06.2,3340,66800,0.06376209,0.07963268
51:07.7,3341,66820,0.065233566,0.077111689
54:52.8,3342,66840,0.062117825,0.068055428
58:48.4,3343,66860,0.061543909,0.079009753
02:32.4,3344,66880,0.060800138,0.069910956
06:21.1,3345,66900,0.061616706,0.080736138
10:21.6,3346,66920,0.060815589,0.082100509
14:18.0,3347,66940,0.061080889,0.080112759
18:17.8,3348,66960,0.064238013,0.077030543
22:21.3,3349,66980,0.060733512,0.085904606
26:22.5,3350,67000,0.061747169,0.078311481
30:24.4,3351,67020,0.061756886,0.079349039
34:25.9,3352,67040,0.06216316,0.074764499
38:27.6,3353,67060,0.063326952,0.079262791
42:41.5,3354,67080,0.062677165,0.085362478
46:40.9,3355,67100,0.061608995,0.077720704
50:46.1,3356,67120,0.062299493,0.073767584
54:50.3,3357,67140,0.062435552,0.081180785
58:55.5,3358,67160,0.059165535,0.076686789
02:50.3,3359,67180,0.062203042,0.082588784
06:41.6,3360,67200,0.061707506,0.080043389
10:52.3,3361,67220,0.063805171,0.081658085
14:55.4,3362,67240,0.058341405,0.073625348
18:59.4,3363,67260,0.064444866,0.08062472
23:01.9,3364,67280,0.063344791,0.085178096
26:57.6,3365,67300,0.061695131,0.071543346
31:08.2,3366,67320,0.060497209,0.073254174
35:04.5,3367,67340,0.063412807,0.072906312
39:00.0,3368,67360,0.064223051,0.074220484
43:14.7,3369,67380,0.062281108,0.081851491
47:14.7,3370,67400,0.061881687,0.082863019
51:27.4,3371,67420,0.060299962,0.079644753
55:52.8,3372,67440,0.060965117,0.078613132
59:54.1,3373,67460,0.063681191,0.073842986
03:52.0,3374,67480,0.061642735,0.079478662
08:04.5,3375,67500,0.061066295,0.085961273
12:11.9,3376,67520,0.061026362,0.07985418
16:23.3,3377,67540,0.063789483,0.076708678
20:34.5,3378,67560,0.060628215,0.080287928
37:34.0,3379,67580,0.062709876,0.082684772
37:52.5,3380,67600,0.061611892,0.083506737
38:11.4,3381,67620,0.061031648,0.084901181
38:31.7,3382,67640,0.064421358,0.083245051
38:51.6,3383,67660,0.06385923,0.084143922
39:12.5,3384,67680,0.062341389,0.085647151
39:33.6,3385,67700,0.060447779,0.078596569
39:55.8,3386,67720,0.062243372,0.090793328
40:18.3,3387,67740,0.061269453,0.085854701
40:41.6,3388,67760,0.063232549,0.082636621
41:06.2,3389,67780,0.061963778,0.086580561
41:31.0,3390,67800,0.062059456,0.081938294
41:56.6,3391,67820,0.058785037,0.07960482
42:23.0,3392,67840,0.062315175,0.075296277
42:50.2,3393,67860,0.062992152,0.080040361
43:18.1,3394,67880,0.061546304,0.081960461
43:46.8,3395,67900,0.059890587,0.082089031
44:16.6,3396,67920,0.061387755,0.08101933
44:47.4,3397,67940,0.062387533,0.083396488
45:19.2,3398,67960,0.061103661,0.078506621
45:51.4,3399,67980,0.064107739,0.073861941
46:24.9,3400,68000,0.062624327,0.08528231
46:59.1,3401,68020,0.06285222,0.083232631
47:34.1,3402,68040,0.061618919,0.07923118
48:10.4,3403,68060,0.061895933,0.090158644
48:46.8,3404,68080,0.061023524,0.072448836
49:24.6,3405,68100,0.061094271,0.082557283
50:03.6,3406,68120,0.063735682,0.076594836
50:43.1,3407,68140,0.064501774,0.08361526
51:23.1,3408,68160,0.063945246,0.07981905
52:03.6,3409,68180,0.0605775,0.092411389
52:44.7,3410,68200,0.062852471,0.084367427
53:27.0,3411,68220,0.06239234,0.083878289
54:10.1,3412,68240,0.061613559,0.085245783
54:54.1,3413,68260,0.059001151,0.089751647
55:38.5,3414,68280,0.064200649,0.082424285
56:24.6,3415,68300,0.06112027,0.083431665
57:11.1,3416,68320,0.064832976,0.076992006
57:58.7,3417,68340,0.061941579,0.079474844
58:47.5,3418,68360,0.062839461,0.080257085
59:36.8,3419,68380,0.061483234,0.076305854
00:27.0,3420,68400,0.06388976,0.086964002
01:17.8,3421,68420,0.062065867,0.075805939
02:10.0,3422,68440,0.060936954,0.0716478
03:02.8,3423,68460,0.060953131,0.080904629
03:56.1,3424,68480,0.059659373,0.0849135
04:50.5,3425,68500,0.063326878,0.089869991
05:45.8,3426,68520,0.062698456,0.095173432
06:42.5,3427,68540,0.063789969,0.082467868
07:39.7,3428,68560,0.063557023,0.083109216
08:37.6,3429,68580,0.061053429,0.087935946
09:36.3,3430,68600,0.063031097,0.076201611
10:35.5,3431,68620,0.062605645,0.080658637
11:35.4,3432,68640,0.062572687,0.076847814
12:36.4,3433,68660,0.061222352,0.080740807
13:37.9,3434,68680,0.062353905,0.081332864
14:40.0,3435,68700,0.062073948,0.078373991
15:43.1,3436,68720,0.062218471,0.081791574
16:47.1,3437,68740,0.06349013,0.083316218
17:52.1,3438,68760,0.062606302,0.08075151
18:58.7,3439,68780,0.063453246,0.088442493
20:06.7,3440,68800,0.061881505,0.08657827
21:17.0,3441,68820,0.064422958,0.086197411
22:26.8,3442,68840,0.063901466,0.087702775
23:37.3,3443,68860,0.062842382,0.084924026
24:49.3,3444,68880,0.063790942,0.080614466
26:02.6,3445,68900,0.062495977,0.079102882
27:16.7,3446,68920,0.06303195,0.074911099
28:31.6,3447,68940,0.064263371,0.087144173
29:47.1,3448,68960,0.06068801,0.076418035
31:03.5,3449,68980,0.061090834,0.079680181
32:20.3,3450,69000,0.063736475,0.082099161
33:38.0,3451,69020,0.062128484,0.084935444
34:56.1,3452,69040,0.061151338,0.08123161
36:14.6,3453,69060,0.059076334,0.088973752
37:34.2,3454,69080,0.063016955,0.082772645
38:56.4,3455,69100,0.06141771,0.07325118
40:18.3,3456,69120,0.063740883,0.07265977
41:41.4,3457,69140,0.0598303,0.082527363
43:04.7,3458,69160,0.063136275,0.078641882
44:28.9,3459,69180,0.065039065,0.08291184
45:54.9,3460,69200,0.064283433,0.075722484
47:21.0,3461,69220,0.062831386,0.076909665
48:47.9,3462,69240,0.064478738,0.076940809
50:15.5,3463,69260,0.064208858,0.079815434
51:43.5,3464,69280,0.067109887,0.077694487
53:12.4,3465,69300,0.062962575,0.073300696
54:42.5,3466,69320,0.060832996,0.07891822
56:13.8,3467,69340,0.064215775,0.087958603
57:45.5,3468,69360,0.065134395,0.077206298
59:17.9,3469,69380,0.065164463,0.084445184
00:50.9,3470,69400,0.063842141,0.082403682
02:24.7,3471,69420,0.06307406,0.080984542
03:59.6,3472,69440,0.061163945,0.084759614
05:35.5,3473,69460,0.062055268,0.080087566
07:11.7,3474,69480,0.062932547,0.087242792
08:49.0,3475,69500,0.063335138,0.082019083
10:27.6,3476,69520,0.062451352,0.085781875
12:05.9,3477,69540,0.063125501,0.083320622
13:44.6,3478,69560,0.064760268,0.090976752
15:24.3,3479,69580,0.063355012,0.080571502
17:04.6,3480,69600,0.062792496,0.098637963
18:45.8,3481,69620,0.063600257,0.088448872
20:31.0,3482,69640,0.063592419,0.086316906
22:15.9,3483,69660,0.063096701,0.086310095
24:01.8,3484,69680,0.060089494,0.084438441
25:49.0,3485,69700,0.061167101,0.086003138
27:36.4,3486,69720,0.064863768,0.07277023
29:24.6,3487,69740,0.062943244,0.091330926
31:13.6,3488,69760,0.062958265,0.074687136
33:01.8,3489,69780,0.061018495,0.085712699
34:50.8,3490,69800,0.063062334,0.087697529
36:40.3,3491,69820,0.062485377,0.082437716
38:29.7,3492,69840,0.062389565,0.079166984
40:19.6,3493,69860,0.063029734,0.077575056
42:10.4,3494,69880,0.062886928,0.079257224
44:02.2,3495,69900,0.060610708,0.079171793
45:55.1,3496,69920,0.060590439,0.083610633
47:48.9,3497,69940,0.061708812,0.081435929
49:43.4,3498,69960,0.06567596,0.093535729
51:39.0,3499,69980,0.066270884,0.091720791
53:35.1,3500,70000,0.062624661,0.090333547
55:32.5,3501,70020,0.06279095,0.080143944
57:30.5,3502,70040,0.06232095,0.079551399
59:28.3,3503,70060,0.063959412,0.087663956
01:29.4,3504,70080,0.06156936,0.073614963
03:31.0,3505,70100,0.064615389,0.079540919
05:33.0,3506,70120,0.060947528,0.085773049
07:36.3,3507,70140,0.063229099,0.089284476
09:42.2,3508,70160,0.05996465,0.08495258
11:48.7,3509,70180,0.062583637,0.08979232
13:56.2,3510,70200,0.059887919,0.087339894
16:05.2,3511,70220,0.062396229,0.088572173
18:13.6,3512,70240,0.064519498,0.079097677
20:23.9,3513,70260,0.061521283,0.091608986
22:36.0,3514,70280,0.060660674,0.080647464
24:48.9,3515,70300,0.064107305,0.081144719
27:02.6,3516,70320,0.065404889,0.076798269
29:18.0,3517,70340,0.062298244,0.087002556
31:33.2,3518,70360,0.062367743,0.083880894
33:49.2,3519,70380,0.060831359,0.089172555
36:03.7,3520,70400,0.062453668,0.084785755
38:19.2,3521,70420,0.062781918,0.08412964
40:34.9,3522,70440,0.060197785,0.07800015
42:52.3,3523,70460,0.064043926,0.085880117
45:10.3,3524,70480,0.064428976,0.09005348
47:29.8,3525,70500,0.064097674,0.095309185
49:50.1,3526,70520,0.059898996,0.082075608
52:11.3,3527,70540,0.060466232,0.078090181
54:33.9,3528,70560,0.062526032,0.079714763
56:57.5,3529,70580,0.06433732,0.075230602
59:22.8,3530,70600,0.060442931,0.088705598
01:49.9,3531,70620,0.060595978,0.08768459
04:17.7,3532,70640,0.063042985,0.077133351
06:46.2,3533,70660,0.063618137,0.084740616
09:15.2,3534,70680,0.06518164,0.079147602
11:45.4,3535,70700,0.062152436,0.081935103
14:16.8,3536,70720,0.063251047,0.079142075
16:47.7,3537,70740,0.064911446,0.077235448
19:20.9,3538,70760,0.063700288,0.084029894
21:56.3,3539,70780,0.063512604,0.081481204
24:33.3,3540,70800,0.063501078,0.078609714
27:11.0,3541,70820,0.063070335,0.071833276
29:49.9,3542,70840,0.062290983,0.086017076
32:29.1,3543,70860,0.063400411,0.080614309
35:08.1,3544,70880,0.063991076,0.077013834
37:48.7,3545,70900,0.065093063,0.082309323
40:37.5,3546,70920,0.06287386,0.085808072
43:21.6,3547,70940,0.06223338,0.081931188
46:06.8,3548,70960,0.063847125,0.08514239
48:51.9,3549,70980,0.061057194,0.080599033
51:36.7,3550,71000,0.064513143,0.083354699
54:21.7,3551,71020,0.06321308,0.087058632
57:07.8,3552,71040,0.062506062,0.083871914
59:54.3,3553,71060,0.064183974,0.072177154
02:39.8,3554,71080,0.064848481,0.08580232
05:27.2,3555,71100,0.065926538,0.083450436
08:15.0,3556,71120,0.062206412,0.074303277
11:03.7,3557,71140,0.062427355,0.083771484
13:53.0,3558,71160,0.061380456,0.075604625
16:43.2,3559,71180,0.062309644,0.084689072
19:35.0,3560,71200,0.06228545,0.084532872
22:30.2,3561,71220,0.062786187,0.084117444
25:26.1,3562,71240,0.064867438,0.0813363
28:24.1,3563,71260,0.061252754,0.090327277
31:20.8,3564,71280,0.063294546,0.078977822
34:15.5,3565,71300,0.063599568,0.07734206
37:10.6,3566,71320,0.063060989,0.071283109
40:06.4,3567,71340,0.064850232,0.076964505
43:04.4,3568,71360,0.064469504,0.078659244
46:02.5,3569,71380,0.062957319,0.075773099
49:02.1,3570,71400,0.06304706,0.074340119
52:01.5,3571,71420,0.063730868,0.083746668
55:01.7,3572,71440,0.059838013,0.077623056
58:02.9,3573,71460,0.063061386,0.081441176
01:04.9,3574,71480,0.062330344,0.078955159
04:07.7,3575,71500,0.064555621,0.078893452
07:11.0,3576,71520,0.059394492,0.072995782
10:16.4,3577,71540,0.065858775,0.078444536
13:21.6,3578,71560,0.064598893,0.084058534
16:24.6,3579,71580,0.062367648,0.074980916
19:29.4,3580,71600,0.060968552,0.075971199
09:06.6,3581,71620,0.063964493,0.078008466
14:37.4,3582,71640,0.062487186,0.083475265
20:18.0,3583,71660,0.06225932,0.083075601
25:56.3,3584,71680,0.065188005,0.080771023
31:26.8,3585,71700,0.064804674,0.083323997
36:52.6,3586,71720,0.063956522,0.084009076
42:00.1,3587,71740,0.062009603,0.077158782
47:00.4,3588,71760,0.062625976,0.092316037
52:02.8,3589,71780,0.062825286,0.084042423
57:02.4,3590,71800,0.063578255,0.082970185
01:52.8,3591,71820,0.06261121,0.085358028
06:45.1,3592,71840,0.062631932,0.084775632
11:43.9,3593,71860,0.059084658,0.079832375
16:18.8,3594,71880,0.062522202,0.078842989
21:01.6,3595,71900,0.063634827,0.079507211
25:39.3,3596,71920,0.062302148,0.082693752
30:03.2,3597,71940,0.061213804,0.076207299
34:29.4,3598,71960,0.062468466,0.079789435
38:52.9,3599,71980,0.062948066,0.083657967
43:39.9,3600,72000,0.061868575,0.07542044
48:01.3,3601,72020,0.064641014,0.073874903
52:21.7,3602,72040,0.063138793,0.083396015
56:40.5,3603,72060,0.063542814,0.08097705
00:58.5,3604,72080,0.062540484,0.078087015
05:16.9,3605,72100,0.062538491,0.087643898
09:21.5,3606,72120,0.061536903,0.071709542
13:27.4,3607,72140,0.061627313,0.086539179
17:23.8,3608,72160,0.064279076,0.078509968
21:28.8,3609,72180,0.065242566,0.085179996
25:26.8,3610,72200,0.064660439,0.080790901
29:18.6,3611,72220,0.061571643,0.090163043
33:23.5,3612,72240,0.063315989,0.085270491
37:19.9,3613,72260,0.062921087,0.085128548
41:20.4,3614,72280,0.06299024,0.083366722
45:17.9,3615,72300,0.060370302,0.086477812
49:15.0,3616,72320,0.066058713,0.076537526
53:14.6,3617,72340,0.061104093,0.08138208
56:54.1,3618,72360,0.064816921,0.075923188
01:01.6,3619,72380,0.061933739,0.081452732
04:47.5,3620,72400,0.063569951,0.077572862
08:25.2,3621,72420,0.06206765,0.072996303
12:04.7,3622,72440,0.064494636,0.084686746
15:47.0,3623,72460,0.062760908,0.07521484
19:55.7,3624,72480,0.061829309,0.070666767
23:50.2,3625,72500,0.061627625,0.07782084
27:50.6,3626,72520,0.059889455,0.082423298
31:38.7,3627,72540,0.063993377,0.082986887
35:23.1,3628,72560,0.063963714,0.089599207
38:57.5,3629,72580,0.063939321,0.081468506
42:42.8,3630,72600,0.06366827,0.082310631
46:22.9,3631,72620,0.061851823,0.081347972
50:04.5,3632,72640,0.063242235,0.075490492
53:31.5,3633,72660,0.062936064,0.080983367
57:10.2,3634,72680,0.063607285,0.072944847
00:52.5,3635,72700,0.062816966,0.075258422
04:38.6,3636,72720,0.063321953,0.076890253
08:11.1,3637,72740,0.063441753,0.074475969
11:48.7,3638,72760,0.063222014,0.077272094
15:20.8,3639,72780,0.064111131,0.08166554
18:54.7,3640,72800,0.063721231,0.083099561
22:22.5,3641,72820,0.064822701,0.086287167
25:55.0,3642,72840,0.063473593,0.078935416
29:18.8,3643,72860,0.065766586,0.077079056
33:02.5,3644,72880,0.064348152,0.085866103
36:27.7,3645,72900,0.064484541,0.078930487
40:03.3,3646,72920,0.06486856,0.07674663
43:34.0,3647,72940,0.063327768,0.077831054
47:01.5,3648,72960,0.063787685,0.071808058
50:26.2,3649,72980,0.065310342,0.082796702
53:56.0,3650,73000,0.061600178,0.0722454
57:20.4,3651,73020,0.062385717,0.076389386
00:55.3,3652,73040,0.064805405,0.078032038
04:30.7,3653,73060,0.0628109,0.081773112
07:51.8,3654,73080,0.062446217,0.077593192
11:22.6,3655,73100,0.059733944,0.086844187
14:59.6,3656,73120,0.063937706,0.08006605
18:07.8,3657,73140,0.061749445,0.076972124
21:32.4,3658,73160,0.064712184,0.073838869
24:58.3,3659,73180,0.060416616,0.084365474
28:29.9,3660,73200,0.063555257,0.079105704
31:58.1,3661,73220,0.065673766,0.084832793
35:30.4,3662,73240,0.064735976,0.077280414
39:04.5,3663,73260,0.063730892,0.077443448
42:29.9,3664,73280,0.064936442,0.08072889
46:01.9,3665,73300,0.065065867,0.080686266
49:23.4,3666,73320,0.067203199,0.081729732
52:41.0,3667,73340,0.06332684,0.07329847
56:01.7,3668,73360,0.061239123,0.080554986
59:18.6,3669,73380,0.064987354,0.084508765
02:59.2,3670,73400,0.066043842,0.074001271
06:25.1,3671,73420,0.065114872,0.086580928
09:55.7,3672,73440,0.064912957,0.078968958
13:36.7,3673,73460,0.064129578,0.080829313
17:00.2,3674,73480,0.061954316,0.085070246
20:22.0,3675,73500,0.062812947,0.080853397
23:45.3,3676,73520,0.063303049,0.094745262
27:24.2,3677,73540,0.063849126,0.08487615
31:00.0,3678,73560,0.063770833,0.084341466
34:40.1,3679,73580,0.063892413,0.082284575
38:14.9,3680,73600,0.066936475,0.08331139
41:50.8,3681,73620,0.064139378,0.076423862
45:31.0,3682,73640,0.06404359,0.094464785
48:57.2,3683,73660,0.065124201,0.085075001
52:29.6,3684,73680,0.064164556,0.084339814
56:10.6,3685,73700,0.0636986,0.082912378
59:44.7,3686,73720,0.061198657,0.075248145
03:21.9,3687,73740,0.061904751,0.084498534
06:49.7,3688,73760,0.065734034,0.071037268
10:29.7,3689,73780,0.063971387,0.08655243
13:49.3,3690,73800,0.06271233,0.077021033
17:20.2,3691,73820,0.061764165,0.08401505
20:52.0,3692,73840,0.063880866,0.085972541
24:18.8,3693,73860,0.062767348,0.082393384
27:49.2,3694,73880,0.063130327,0.07929197
31:08.9,3695,73900,0.063935939,0.078880138
34:44.0,3696,73920,0.063861663,0.083134125
38:09.5,3697,73940,0.061315431,0.080793631
41:39.0,3698,73960,0.061649569,0.083929997
45:06.3,3699,73980,0.062668912,0.079044346
48:45.6,3700,74000,0.066283319,0.089400005
52:10.9,3701,74020,0.066834134,0.088593463
55:35.7,3702,74040,0.063619374,0.086450242
59:12.2,3703,74060,0.06408451,0.074722934
02:29.9,3704,74080,0.063603762,0.074193227
06:01.9,3705,74100,0.065328492,0.081850185
09:30.2,3706,74120,0.062709016,0.071363903
13:11.4,3707,74140,0.065631247,0.077199681
16:33.1,3708,74160,0.061534324,0.084850525
20:07.9,3709,74180,0.064311989,0.085900901
23:33.4,3710,74200,0.061388108,0.083253098
27:02.3,3711,74220,0.06370939,0.086500624
30:23.9,3712,74240,0.062047089,0.082182854
33:53.0,3713,74260,0.063629518,0.090608916
37:11.1,3714,74280,0.065316858,0.078642808
40:48.7,3715,74300,0.062452808,0.089694938
44:20.5,3716,74320,0.061398272,0.078531543
48:03.0,3717,74340,0.065018555,0.081183009
51:27.1,3718,74360,0.066535588,0.075301645
54:55.2,3719,74380,0.064270301,0.078814165
58:15.7,3720,74400,0.062810658,0.08592513
01:41.2,3721,74420,0.062389195,0.08731854
05:12.6,3722,74440,0.064826873,0.074649769
08:39.3,3723,74460,0.063623742,0.079386653
12:03.5,3724,74480,0.060919054,0.077777199
15:41.7,3725,74500,0.064627348,0.084269724
19:09.9,3726,74520,0.064585994,0.090697502
22:53.9,3727,74540,0.065218381,0.095483321
26:32.8,3728,74560,0.060657957,0.085478816
30:12.8,3729,74580,0.061292967,0.075202062
33:44.0,3730,74600,0.063499684,0.078017639
