,rotation,flags_u,flags_g,flags_r,flags_i,flags_z
5166,cw,2252070000000000.0,2252070000000000.0,4503870000000000.0,275146000000.0,2252070000000000.0
5167,cw,2252070000000000.0,275146000000.0,4503870000000000.0,275146000000.0,2252070000000000.0
5168,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5169,cw,2251800000000000.0,2252070000000000.0,6755670000000000.0,2410400000000000.0,2252070000000000.0
5170,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5171,cw,275146000000.0,275146000000.0,4503870000000000.0,275147000000.0,275146000000.0
5172,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5173,cw,275213000000.0,275213000000.0,4503870000000000.0,275213000000.0,275213000000.0
5174,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5175,cw,1.13294e+16,2322440000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5176,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5177,cw,2252070000000000.0,2252070000000000.0,6826040000000000.0,2252070000000000.0,2252070000000000.0
5178,cw,2410400000000000.0,2252070000000000.0,4503870000000000.0,2252070000000000.0,2252070000000000.0
5179,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5180,cw,1.13296e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5181,cw,2252070000000000.0,275147000000.0,4503870000000000.0,275146000000.0,275146000000.0
5182,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5183,cw,2252070000000000.0,2269670000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5184,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5185,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5186,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5187,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5188,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5189,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5190,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5191,cw,275146000000.0,275146000000.0,4503870000000000.0,275146000000.0,275146000000.0
5192,cw,2252620000000000.0,2322990000000000.0,4503870000000000.0,70643900000000.0,71193600000000.0
5193,cw,1.12593e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5194,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5195,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5196,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5197,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5198,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5199,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5200,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5201,cw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5202,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5203,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5204,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5205,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5206,cw,275147000000.0,824903000000.0,4504420000000000.0,824903000000.0,824903000000.0
5207,cw,275155000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5208,cw,2251800000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5209,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5210,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5211,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5212,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5213,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5214,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5215,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5216,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2410400000000000.0
5217,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5218,cw,275281000000.0,2410400000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5219,cw,2480770000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5220,cw,275213000000.0,275750000000.0,4503870000000000.0,275213000000.0,275213000000.0
5221,cw,1.12769e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5222,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5223,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5224,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5225,cw,2322170000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5226,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5227,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5228,cw,2269670000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5229,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5230,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5231,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5232,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5233,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5234,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5235,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2410400000000000.0,2252070000000000.0
5236,cw,2410400000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5237,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5238,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5239,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5240,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5241,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5242,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5243,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5244,cw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5245,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5246,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5247,cw,275155000000.0,275147000000.0,4503870000000000.0,275146000000.0,275147000000.0
5248,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5249,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5250,cw,275222000000.0,275214000000.0,4503870000000000.0,275213000000.0,275213000000.0
5251,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5252,cw,2252070000000000.0,2252070000000000.0,4503870000000000.0,275146000000.0,275146000000.0
5253,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2410400000000000.0
5254,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2410400000000000.0,2252070000000000.0
5255,cw,2269670000000000.0,1.46367e+17,6755670000000000.0,2252070000000000.0,2252070000000000.0
5256,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5257,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5258,cw,275214000000.0,275214000000.0,4503880000000000.0,275213000000.0,275213000000.0
5259,cw,275213000000.0,275213000000.0,4503870000000000.0,275213000000.0,275213000000.0
5260,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5261,cw,2252070000000000.0,275147000000.0,4503870000000000.0,2252070000000000.0,2252070000000000.0
5262,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5263,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5264,cw,2410400000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5265,cw,275214000000.0,275213000000.0,4503870000000000.0,275214000000.0,275213000000.0
5266,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5267,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5268,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5269,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5270,cw,275146000000.0,275146000000.0,4503870000000000.0,275146000000.0,275146000000.0
5271,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5272,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5273,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5274,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2410400000000000.0
5275,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5276,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5277,cw,1.1259e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5278,cw,2251800000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5279,cw,1.12593e+16,2410400000000000.0,4503870000000000.0,2252070000000000.0,2410400000000000.0
5280,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5281,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5282,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5283,cw,2252070000000000.0,9007470000000000.0,4503870000000000.0,1.12593e+16,2252070000000000.0
5284,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5285,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5286,cw,1.14176e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5287,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5288,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5289,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5290,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5291,cw,2322170000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5292,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5293,cw,2252080000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5294,cw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5295,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5296,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5297,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5298,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5299,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5300,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5301,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5302,cw,2322440000000000.0,2252070000000000.0,4503870000000000.0,275146000000.0,2252070000000000.0
5303,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5304,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5305,cw,1.13296e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5306,cw,2252080000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5307,cw,275222000000.0,275214000000.0,4503870000000000.0,275213000000.0,275213000000.0
5308,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5309,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2269670000000000.0
5310,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2410400000000000.0
5311,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5312,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5313,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5314,cw,275146000000.0,275146000000.0,4503870000000000.0,275147000000.0,275147000000.0
5315,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5316,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5317,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5318,cw,2252070000000000.0,2410400000000000.0,6755670000000000.0,2269670000000000.0,2252070000000000.0
5319,cw,2252070000000000.0,2252070000000000.0,6914000000000000.0,2252070000000000.0,2252070000000000.0
5320,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5321,cw,275146000000.0,275146000000.0,4503870000000000.0,275146000000.0,275146000000.0
5322,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5323,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5324,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5325,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5326,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5327,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5328,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5329,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5330,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5331,cw,1.13997e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5332,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5333,cw,275147000000.0,275146000000.0,4503870000000000.0,275146000000.0,275146000000.0
5334,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5335,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5336,cw,1.12593e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5337,cw,2480770000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5338,cw,275213000000.0,275213000000.0,4503870000000000.0,275213000000.0,275213000000.0
5339,cw,1.13296e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5340,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5341,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5342,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5343,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5344,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5345,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5346,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5347,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5348,cw,275213000000.0,275213000000.0,4503870000000000.0,275213000000.0,275213000000.0
5349,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2410400000000000.0,2252070000000000.0
5350,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5351,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5352,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5353,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5354,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5355,cw,275213000000.0,275214000000.0,4503870000000000.0,275213000000.0,275213000000.0
5356,cw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5357,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5358,cw,1.12593e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5359,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5360,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5361,cw,2269670000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5362,cw,1.12593e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5363,cw,2392810000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5364,cw,17867400000000.0,275213000000.0,4503870000000000.0,275214000000.0,275213000000.0
5365,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5366,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5367,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5368,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5369,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5370,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5371,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5372,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2410400000000000.0,2252070000000000.0
5373,cw,9007470000000000.0,275214000000.0,4503870000000000.0,275213000000.0,275213000000.0
5374,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,275147000000.0,2252070000000000.0
5375,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5376,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2269670000000000.0
5377,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5378,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5379,cw,275214000000.0,275214000000.0,4503870000000000.0,275213000000.0,275213000000.0
5380,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5381,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2410400000000000.0,2252070000000000.0
5382,cw,1.13296e+16,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5383,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5384,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5385,cw,2252070000000000.0,2252070000000000.0,4503870000000000.0,275147000000.0,2252070000000000.0
5386,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5387,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5388,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5389,cw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5390,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5391,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5392,cw,2410400000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5393,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5394,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2410400000000000.0,2252070000000000.0
5395,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5396,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5397,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5398,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5399,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5400,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5401,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5402,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5403,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5404,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5405,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5406,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5407,cw,268603408.0,268599312.0,4503600000000000.0,275146000000.0,275146000000.0
5408,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5409,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5410,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2410400000000000.0
5411,cw,2322440000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5412,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5413,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5414,cw,275146000000.0,275163000000.0,4503870000000000.0,275147000000.0,275306000000.0
5415,cw,2252070000000000.0,2252070000000000.0,6773270000000000.0,2252070000000000.0,2252070000000000.0
5416,cw,275146000000.0,275146000000.0,4503870000000000.0,275147000000.0,275146000000.0
5417,cw,275146000000.0,275146000000.0,4503870000000000.0,275146000000.0,275146000000.0
5418,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5419,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5420,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5421,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5422,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5423,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5424,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5425,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5426,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5427,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,275147000000.0,2252070000000000.0
5428,cw,158605000000000.0,275147000000.0,4503870000000000.0,275146000000.0,275147000000.0
5429,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5430,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2410400000000000.0
5431,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5432,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5433,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5434,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5435,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5436,cw,275213000000.0,275213000000.0,4503870000000000.0,275213000000.0,275214000000.0
5437,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5438,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5439,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5440,cw,275147000000.0,275147000000.0,4503870000000000.0,275146000000.0,275146000000.0
5441,cw,2252070000000000.0,2252070000000000.0,6755670000000000.0,2252070000000000.0,2252070000000000.0
5442,cw,9007470000000000.0,275214000000.0,4503870000000000.0,275213000000.0,275213000000.0
5443,cw,275214000000.0,275214000000.0,4503870000000000.0,275214000000.0,275213000000.0
5444,cw,275146000000.0,275147000000.0,4503870000000000.0,275146000000.0,275146000000.0
