,rotation,u,g,r,i,z,err_u,err_g,err_r,err_i,err_z,dered_u,dered_g,dered_r,dered_i,dered_z
918,cw,18.77504,17.201420000000002,16.32646,15.88013,15.573170000000001,0.04128754,0.005573408,0.004058839,0.004247755,0.009395094,18.560370000000002,17.043470000000003,16.21189,15.79326,15.511579999999999
919,cw,17.89624,16.49446,15.819920000000002,15.407,15.12085,0.06177088,0.004880103,0.003781645,0.0036808270000000002,0.008176228,17.394660000000002,16.1254,15.55225,15.20403,14.976939999999999
920,cw,19.23956,17.51468,16.53353,15.981179999999998,15.5716,0.07273553,0.007299401999999999,0.004939491,0.004804811,0.01014051,18.6208,17.0594,16.20332,15.730789999999999,15.394070000000001
921,cw,18.32825,16.90166,16.328210000000002,16.064870000000003,15.93914,0.05601882,0.00670566,0.006500295,0.008234756,0.02413857,18.04111,16.69039,16.174979999999998,15.948670000000002,15.856760000000001
922,cw,18.425729999999998,16.757279999999998,15.87615,15.412920000000002,15.044920000000001,0.05251103,0.0052492319999999995,0.004847731,0.0038558629999999997,0.00919085,17.812279999999998,16.30591,15.548779999999999,15.164679999999999,14.868920000000001
923,cw,17.098229999999997,15.5375,14.80596,14.42865,14.139920000000002,0.02341275,0.003276916,0.0029044640000000003,0.0030468279999999997,0.007401839,16.588060000000002,15.16213,14.533710000000001,14.2222,13.99355
924,cw,18.16648,16.75,16.042289999999998,15.67544,15.397820000000001,0.04876623,0.006564065,0.005830141,0.006282609000000001,0.01862705,17.74077,16.436770000000003,15.8151,15.50317,15.27568
925,cw,16.740779999999997,15.3876,14.766620000000001,14.43941,14.1997,0.01150443,0.002610355,0.002424355,0.002509641,0.005222281,16.35292,15.10222,14.55964,14.28246,14.088420000000001
926,cw,17.51868,16.01764,15.340279999999998,14.959220000000002,14.69837,0.03007337,0.004068678,0.003606947,0.0041843620000000005,0.009888552,17.0774,15.69295,15.10479,14.780660000000001,14.57177
927,cw,18.69124,17.414720000000003,16.683310000000002,16.24449,15.94459,0.04080191,0.005853805,0.004959272,0.005318521,0.01315778,18.30467,17.13029,16.47702,16.088060000000002,15.83368
928,cw,17.099120000000003,15.808670000000001,15.20716,14.85476,14.59411,0.02362839,0.004084048,0.003592432,0.00339669,0.008168275,16.86661,15.637579999999998,15.083079999999999,14.760679999999999,14.5274
929,cw,17.49961,16.10755,15.45091,15.0918,14.85345,0.02458242,0.004606847,0.003697353,0.003984495,0.008858915,16.96349,15.71308,15.164810000000001,14.87486,14.699629999999999
930,cw,18.39025,16.95572,16.25362,15.84159,15.62548,0.0410854,0.006351015,0.00475758,0.0049198770000000005,0.01211566,18.0185,16.68218,16.055220000000002,15.69116,15.518820000000002
931,cw,17.66468,16.053,15.23745,14.78232,14.4486,0.02493407,0.003971749,0.003003445,0.003005945,0.005773114,17.35229,15.823139999999999,15.070739999999999,14.65591,14.358979999999999
932,cw,18.3278,16.326079999999997,15.44479,14.98104,14.636379999999999,0.03255473,0.004023144,0.002976271,0.00295809,0.005495613000000001,18.06135,16.130029999999998,15.3026,14.873220000000002,14.55994
933,cw,18.68283,17.23958,16.48958,16.10472,15.847370000000002,0.0544298,0.007838007,0.005617731,0.0061886730000000004,0.01674158,18.49496,17.10134,16.38932,16.02869,15.793470000000001
934,cw,16.754479999999997,15.34291,14.72574,14.37801,14.15267,0.01759394,0.0032261209999999998,0.0027328870000000003,0.0029603140000000003,0.006796455,16.51768,15.16867,14.59937,14.282179999999999,14.084729999999999
935,cw,17.95852,16.763939999999998,16.17419,15.811179999999998,15.59436,0.02576201,0.005785395,0.004727425,0.004414787,0.01009754,17.77082,16.62584,16.07403,15.73523,15.540510000000001
936,cw,18.83804,17.55891,16.82115,16.42429,16.13397,0.047586199999999995,0.00867124,0.006277996,0.006716385,0.01701305,18.65723,17.42587,16.72465,16.35112,16.08209
937,cw,15.158439999999999,13.7604,13.047189999999999,12.668280000000001,12.37657,0.006033105,0.001881965,0.001715766,0.0017418820000000002,0.002498175,15.0138,13.653970000000001,12.97,12.60975,12.33508
938,cw,17.52461,16.207539999999998,15.62338,15.274189999999999,15.09765,0.03377219,0.005849831999999999,0.004724285,0.005290487,0.01502597,17.418979999999998,16.129820000000002,15.56701,15.23144,15.06735
939,cw,19.145310000000002,17.5459,16.73623,16.29198,15.959470000000001,0.06993777,0.006846,0.0053847980000000005,0.005002924000000001,0.01284555,18.9117,17.374010000000002,16.61156,16.19744,15.89245
940,cw,16.98498,15.716239999999999,15.08925,14.733270000000001,14.434460000000001,0.02432705,0.003722062,0.003352235,0.0032892959999999997,0.0077659190000000005,16.72764,15.52689,14.951920000000001,14.62914,14.360629999999999
941,cw,17.814429999999998,16.24065,15.51494,15.11326,14.820170000000001,0.0513861,0.003767595,0.003219031,0.003094753,0.007175022,17.531979999999997,16.03283,15.3642,14.99896,14.73913
942,cw,19.46019,17.63221,16.64571,16.21067,15.86704,0.10851110000000001,0.008570445,0.00590944,0.00549106,0.01413306,19.19267,17.43538,16.50295,16.102420000000002,15.790289999999999
943,cw,18.403489999999998,16.914379999999998,16.20433,15.794529999999998,15.51024,0.05837347,0.005830289000000001,0.004874069,0.004675256,0.01299648,17.82788,16.49085,15.897160000000001,15.56161,15.3451
944,cw,18.41546,17.14845,16.58181,16.240029999999997,16.0256,0.03925306,0.005479904,0.00494776,0.0048762729999999995,0.01365354,18.01257,16.85201,16.36681,16.077,15.91001
945,cw,19.1299,17.14629,16.096989999999998,15.59314,15.18341,0.1257686,0.008275188000000001,0.00541227,0.004869792,0.01192058,18.65783,16.798939999999998,15.84506,15.40211,15.047970000000001
946,cw,19.31716,17.67847,16.79259,16.31926,15.938889999999999,0.09551785,0.008551025,0.006294096999999999,0.005878566,0.015031999999999998,19.15846,17.5617,16.7079,16.25504,15.893360000000001
947,cw,16.81953,15.496920000000001,14.95527,14.65044,14.442229999999999,0.01646787,0.002919447,0.002835269,0.002846348,0.006599134,16.6556,15.3763,14.86779,14.58411,14.3952
948,cw,18.55526,17.16442,16.37125,15.96546,15.6484,0.05375965,0.006301778,0.004986373,0.004847481,0.01278782,18.40533,17.0541,16.29124,15.90479,15.605379999999998
949,cw,16.47019,14.938189999999999,14.44254,14.157829999999999,14.02638,0.01423376,0.002479279,0.002404686,0.002548434,0.0060867,16.23155,14.7626,14.31519,14.06127,13.957920000000001
950,cw,16.89245,15.004320000000002,14.169929999999999,13.75944,13.433420000000002,0.02543875,0.0028650290000000003,0.002424976,0.002440471,0.005034255,16.69418,14.858429999999998,14.064110000000001,13.6792,13.376539999999999
951,cw,18.628989999999998,17.33686,16.66095,16.28355,16.00228,0.04202861,0.006088129,0.00517496,0.005362181999999999,0.01495568,18.31983,17.109379999999998,16.49596,16.15845,15.91358
952,cw,17.16655,15.77555,15.20156,14.90265,14.71083,0.01803855,0.003366565,0.00289232,0.003052166,0.0074326999999999996,16.84703,15.54045,15.03105,14.77335,14.61916
953,cw,17.66326,16.30069,15.745079999999998,15.478439999999999,15.26595,0.03121039,0.004372276,0.004183312,0.004764257,0.01352744,17.435029999999998,16.13276,15.62328,15.386079999999998,15.200470000000001
954,cw,16.925810000000002,15.78289,15.249979999999999,14.95856,14.76486,0.01552932,0.00317288,0.003037409,0.0032830959999999997,0.009063484,16.76161,15.66208,15.162360000000001,14.892120000000002,14.71775
955,cw,16.51149,15.11995,14.4728,14.16789,13.92031,0.01207101,0.002495274,0.002273709,0.002389346,0.00494589,16.32432,14.98223,14.372910000000001,14.09215,13.866610000000001
956,cw,19.39773,17.71911,16.78923,16.36702,16.08142,0.1146249,0.01043499,0.007483900999999999,0.008041199,0.02442878,19.26381,17.62057,16.717760000000002,16.312829999999998,16.04299
957,cw,16.95228,15.47248,14.7826,14.40083,14.104289999999999,0.02926937,0.003173894,0.002834868,0.0029816020000000003,0.006934676,16.825870000000002,15.37948,14.71514,14.34968,14.06802
958,cw,16.97097,15.51555,14.8035,14.4206,14.11185,0.0216129,0.0028021979999999997,0.002523178,0.002563013,0.005574147,16.68996,15.308779999999999,14.65354,14.30689,14.031220000000001
959,cw,17.164189999999998,15.62013,14.96088,14.61948,14.45035,0.02663738,0.0031051,0.0028511359999999998,0.003030469,0.008636628,16.90267,15.4277,14.821320000000002,14.51366,14.37532
960,cw,17.22123,15.963870000000002,15.35271,14.95035,14.677370000000002,0.02422038,0.0038273129999999997,0.003447032,0.0034866709999999998,0.009368626,16.870379999999997,15.705720000000001,15.165470000000001,14.80838,14.57671
961,cw,19.022170000000003,17.68599,16.85868,16.40224,16.10859,0.06575771,0.008198844,0.006331896,0.0062957759999999995,0.01902626,18.729039999999998,17.4703,16.70225,16.283620000000003,16.02449
962,cw,19.19335,17.107029999999998,16.298479999999998,15.87377,15.58421,0.1870176,0.006651614,0.005323786,0.005574998,0.01815537,18.96571,16.93954,16.177,15.78165,15.5189
963,cw,16.2472,15.13057,14.64069,14.287629999999998,14.01624,0.01140169,0.002653214,0.00256555,0.0026580540000000004,0.00604154,16.10995,15.02958,14.56744,14.23209,13.97686
964,cw,17.44846,16.3558,15.79064,15.483279999999999,15.26971,0.02472602,0.009963290999999999,0.00380158,0.004236679,0.01321482,17.322960000000002,16.26345,15.72366,15.43249,15.23371
965,cw,16.90392,15.18486,14.443539999999999,14.0509,13.77547,0.02546462,0.002988077,0.002643725,0.002736628,0.006791946,16.795479999999998,15.10506,14.385670000000001,14.00702,13.74436
966,cw,17.87398,16.89397,16.41522,16.03284,15.888570000000001,0.02327331,0.005096328,0.004654335999999999,0.00503275,0.01203119,17.54909,16.65492,16.24184,15.901370000000002,15.79535
967,cw,18.99612,17.142970000000002,16.17844,15.7035,15.35024,0.07768723,0.007306634,0.004995214,0.005254219,0.01153843,18.4805,16.763579999999997,15.903279999999999,15.49485,15.2023
968,cw,16.77455,15.01325,14.298739999999999,13.902829999999998,13.61936,0.02037139,0.0027803520000000003,0.002416122,0.002558633,0.004822769,16.512729999999998,14.82061,14.159020000000002,13.796879999999998,13.54424
969,cw,18.90389,17.708289999999998,17.08434,16.66964,16.46976,0.04568919,0.007305549000000001,0.0063230380000000004,0.007139761,0.01876072,18.6666,17.53369,16.957710000000002,16.573620000000002,16.40168
970,cw,17.84347,16.20336,15.43056,15.043460000000001,14.76859,0.04390307,0.005170078,0.004103643,0.00468735,0.01117392,17.66776,16.07408,15.3368,14.97236,14.718179999999998
971,cw,18.32214,17.13194,16.294610000000002,15.87765,15.869079999999999,0.03221951,0.00562332,0.004296385,0.004683622,0.01244662,18.19081,17.03531,16.224529999999998,15.82451,15.8314
972,cw,17.96441,16.63096,16.17483,15.88591,15.720410000000001,0.03292762,0.005096145,0.004888195,0.006293756,0.01676396,17.819029999999998,16.523989999999998,16.09725,15.82709,15.6787
973,cw,18.967370000000003,17.33805,16.65305,16.3398,16.20522,0.09282363,0.009409037,0.007946636,0.01011171,0.03086383,18.81454,17.2256,16.57149,16.27796,16.161379999999998
974,cw,17.074479999999998,15.563189999999999,14.816310000000001,14.41407,14.122910000000001,0.02098549,0.0033108720000000003,0.00276577,0.003002967,0.006102361,16.96145,15.480020000000001,14.755999999999998,14.368329999999998,14.09048
975,cw,18.27362,17.00587,16.42078,16.03794,15.807670000000002,0.03812441,0.005305971,0.004721128,0.005194833,0.01368566,17.81624,16.66934,16.1767,15.85286,15.67645
976,cw,18.18251,16.90321,16.19819,15.76821,15.51966,0.04896082,0.005635996999999999,0.004686393,0.005026178,0.01318389,17.66876,16.5252,15.924029999999998,15.56032,15.37226
977,cw,16.33045,14.959220000000002,14.408570000000001,14.0892,13.8837,0.01421335,0.0025524429999999997,0.002396164,0.002597915,0.005631326999999999,16.17901,14.84779,14.32775,14.027920000000002,13.84025
978,cw,17.668,16.36211,15.82877,15.5319,15.31475,0.03351594,0.0049119129999999995,0.004422638,0.00531581,0.01481439,17.56135,16.28364,15.77186,15.48875,15.28415
979,cw,18.8103,17.240070000000003,16.46272,16.08684,15.79768,0.05526083,0.007960054,0.0057530509999999995,0.005983899,0.01415435,18.745079999999998,17.19209,16.42792,16.06044,15.778970000000001
980,cw,17.90718,16.343770000000003,15.55025,15.20994,14.928410000000001,0.04437926,0.004402196,0.003751202,0.003664311,0.009081866,17.82623,16.28421,15.50705,15.17719,14.90519
981,cw,17.39133,16.40673,16.034370000000003,15.737589999999999,15.57838,0.01683024,0.003637388,0.0038052840000000004,0.003772577,0.009511528,17.30782,16.34528,15.9898,15.7038,15.55442
982,cw,16.882270000000002,15.1101,14.377270000000001,13.99983,13.695079999999999,0.02467595,0.002824621,0.002487816,0.002367774,0.0046310990000000005,16.83004,15.071660000000001,14.3494,13.97869,13.68009
983,cw,16.3291,14.79919,14.06829,13.667779999999999,13.3731,0.01078784,0.002917993,0.003075182,0.003171517,0.004118975,16.279429999999998,14.76264,14.04178,13.64768,13.35885
984,cw,18.63645,17.293570000000003,16.48132,16.030260000000002,15.708689999999999,0.04607124,0.006013781,0.004820439,0.004331628,0.009593016,18.58909,17.25873,16.45605,16.0111,15.695110000000001
985,cw,18.692629999999998,17.36925,16.6069,16.21247,15.927729999999999,0.046974699999999994,0.006984458000000001,0.005892026,0.0058849390000000005,0.01496683,18.64588,17.33486,16.58195,16.19356,15.91431
986,cw,16.37282,15.10116,14.55124,14.27864,14.12036,0.0131256,0.0026515540000000004,0.002605784,0.0027370740000000004,0.006580613000000001,16.28548,15.03689,14.504629999999999,14.24329,14.0953
987,cw,19.34929,17.64174,16.721220000000002,16.27135,15.956660000000001,0.06189623,0.007146974,0.005431974,0.0051169629999999995,0.01188209,19.280929999999998,17.59144,16.684739999999998,16.24369,15.93705
988,cw,18.39236,16.9489,16.36196,16.019679999999997,15.890229999999999,0.04614828,0.005811259,0.005741769,0.005973766,0.01869119,18.33926,16.90983,16.33362,15.99819,15.875
989,cw,17.60057,15.612570000000002,14.71815,14.28054,13.94803,0.02257074,0.0028927329999999998,0.002421525,0.002374532,0.004164498,17.55066,15.57585,14.69152,14.26035,13.933710000000001
990,cw,18.71725,17.32556,16.65972,16.31377,16.04329,0.05627035,0.007188432,0.006501936,0.0068830409999999995,0.01887142,18.66386,17.286279999999998,16.63123,16.29216,16.02797
991,cw,18.074279999999998,16.58064,15.923079999999999,15.5397,15.28535,0.03343638,0.005744022,0.005926163000000001,0.006009377,0.01207034,18.03088,16.54871,15.899920000000002,15.52214,15.2729
992,cw,17.47719,16.34419,16.05445,15.78643,15.67356,0.01873114,0.0038856000000000003,0.004052319,0.0047271890000000006,0.01104531,17.42385,16.30495,16.02598,15.76485,15.65826
993,cw,16.69493,15.398270000000002,14.83419,14.54207,14.33596,0.01691116,0.002869058,0.002795841,0.0030273,0.006807097,16.65987,15.37248,14.815479999999999,14.52788,14.3259
994,cw,18.6787,17.10926,16.20743,15.78113,15.489920000000001,0.058595299999999996,0.006294753,0.004958097,0.005059305,0.01171723,18.635379999999998,17.077379999999998,16.18431,15.7636,15.47749
995,cw,18.675929999999997,17.10608,16.25081,15.807739999999999,15.494729999999999,0.04996588,0.00528523,0.004216244,0.004267599,0.009284147,18.6194,17.06449,16.22064,15.78486,15.47851
996,cw,18.07163,16.35162,15.55135,15.19302,14.91642,0.03170306,0.004870983,0.004668982,0.005092887,0.007947056,18.02918,16.32038,15.5287,15.17585,14.90424
997,cw,17.297629999999998,15.95832,15.27466,14.93861,14.69705,0.02544703,0.003577424,0.003186166,0.003387688,0.007600116999999999,17.24871,15.922329999999999,15.24855,14.918820000000002,14.68302
998,cw,18.24543,17.02402,16.457729999999998,16.12022,15.94156,0.0388385,0.007125256,0.00574399,0.006145391,0.01635335,18.08664,16.90718,16.372989999999998,16.055970000000002,15.89601
999,cw,15.957629999999998,13.8455,12.89315,12.47325,12.12225,0.01315118,0.002050628,0.001777202,0.001756912,0.002332767,15.69389,13.65145,12.752410000000001,12.366530000000001,12.04659
1000,cw,19.1082,17.38857,16.814420000000002,16.45269,16.30844,0.07516717,0.01000668,0.0069026569999999995,0.007286137,0.01999607,18.96872,17.28594,16.73998,16.39625,16.268420000000003
1001,cw,18.86881,17.58432,17.070429999999998,16.77105,16.54639,0.05191463,0.008869995,0.008347915,0.008567231,0.02103308,18.6946,17.456139999999998,16.97746,16.70055,16.49641
1002,cw,19.05574,17.71181,17.030260000000002,16.60689,16.34931,0.06683806,0.008286611999999999,0.006171768,0.006204527,0.01458141,18.92032,17.61216,16.95799,16.55209,16.31045
1003,cw,18.588829999999998,17.39939,16.759079999999997,16.40859,16.3141,0.05218184,0.008680518,0.006458149,0.006925123,0.02018459,18.39716,17.258370000000003,16.6568,16.331039999999998,16.25911
1004,cw,17.75078,16.30575,15.5829,15.169360000000001,14.90388,0.03255086,0.005277097,0.003973848,0.004000472,0.008735012,17.58248,16.181910000000002,15.493089999999999,15.10126,14.85559
1005,cw,17.83331,16.7282,16.39544,16.14274,16.070829999999997,0.03303729,0.0070540509999999996,0.007264048,0.007418042,0.02104842,17.69221,16.62438,16.32014,16.085639999999998,16.03035
1006,cw,15.409839999999999,13.91787,13.18849,12.83596,12.5632,0.007375644000000001,0.001999584,0.001795207,0.0018099729999999999,0.002565243,15.12905,13.711260000000001,13.03864,12.722339999999999,12.48264
1007,cw,18.824189999999998,17.31813,16.457520000000002,16.02115,15.777420000000001,0.08266481,0.010814299999999999,0.006985096,0.00698121,0.01754529,18.40755,17.01158,16.23517,15.85255,15.65789
1008,cw,17.2832,15.78551,15.00315,14.594679999999999,14.301739999999999,0.01989855,0.0034153259999999998,0.002689118,0.0027054979999999998,0.005016302,16.6849,15.345279999999999,14.683860000000001,14.352570000000002,14.13009
1009,cw,18.31557,16.999779999999998,16.42415,16.03135,15.81664,0.05134403,0.006005000999999999,0.006322111,0.004981529,0.01322835,18.05278,16.806420000000003,16.283910000000002,15.925020000000002,15.74125
1010,cw,17.65553,16.63443,16.17986,15.942770000000001,15.78841,0.02930329,0.006834221,0.008371669,0.00692823,0.01613115,17.40469,16.44987,16.046,15.841270000000002,15.71645
1011,cw,17.514110000000002,16.27153,15.704039999999999,15.369779999999999,15.120339999999999,0.02227067,0.003666127,0.003339854,0.0032014129999999997,0.007084277,17.31866,16.12772,15.599739999999999,15.29069,15.06426
1012,cw,18.73294,17.409000000000002,16.82394,16.50595,16.305870000000002,0.07479646,0.008649295,0.007974174,0.00795452,0.02379539,18.57349,17.29167,16.73884,16.44142,16.26012
1013,cw,18.72881,17.11285,16.31577,15.85474,15.53781,0.08232965,0.008086283,0.006055837,0.005337354,0.01296418,18.56399,16.99158,16.22781,15.788039999999999,15.490520000000002
1014,cw,18.10241,17.101,16.77846,16.51459,16.40595,0.02833903,0.005234489,0.0054708019999999994,0.005534315,0.01588871,17.90948,16.95905,16.67551,16.43652,16.3506
1015,cw,18.07486,16.88184,16.27917,15.91425,15.703710000000001,0.03834409,0.00541067,0.00481105,0.004540407,0.0122955,17.8985,16.75208,16.18505,15.842889999999999,15.653120000000001
1016,cw,18.141920000000002,16.90128,16.4674,16.18037,16.00714,0.06690878,0.006343433000000001,0.00658632,0.00704579,0.01670208,18.00216,16.79844,16.39281,16.12381,15.967039999999999
1017,cw,17.29039,15.833670000000001,15.293339999999999,14.9409,14.71531,0.03593072,0.004141257,0.003784901,0.0036454240000000004,0.009474144,17.11141,15.701979999999999,15.197820000000002,14.86847,14.663960000000001
1018,cw,16.59437,15.36919,14.67653,14.26803,13.91051,0.01306807,0.002782442,0.002494044,0.0023531,0.003833063,15.772279999999999,14.76431,14.237820000000001,13.935360000000001,13.67465
1019,cw,18.76801,17.39586,16.64397,16.28216,16.04126,0.05445079,0.007833496,0.006960179,0.007439736,0.01750038,18.60047,17.27259,16.554570000000002,16.214370000000002,15.9932
1020,cw,18.5216,17.20187,16.51727,16.13137,15.877139999999999,0.04589474,0.006298898000000001,0.0054098969999999994,0.005433182,0.01447003,18.34218,17.06985,16.421529999999997,16.058770000000003,15.82567
1021,cw,17.18301,15.91341,15.338320000000001,14.965910000000001,14.72073,0.0175868,0.0033126790000000002,0.0030034109999999997,0.002999848,0.006584764,17.01782,15.791870000000001,15.250160000000001,14.899070000000002,14.67334
1022,cw,15.826179999999999,14.489920000000001,13.85682,13.53457,13.32981,0.009711395,0.002271804,0.0021224029999999997,0.002152276,0.003970638,15.688620000000002,14.388710000000001,13.78341,13.4789,13.29035
1023,cw,18.032220000000002,16.7329,16.214679999999998,15.94462,15.85118,0.0446041,0.006362441,0.006508011,0.007393664,0.03333798,17.86155,16.60732,16.12359,15.87556,15.80221
1024,cw,18.24694,16.94246,16.298,15.894639999999999,15.59467,0.02559609,0.004450422,0.003920427,0.0037875590000000002,0.008212216999999999,18.0464,16.7949,16.19099,15.81349,15.537139999999999
1025,cw,17.319589999999998,15.971589999999999,15.302570000000001,14.91305,14.662989999999999,0.0197385,0.003388704,0.003021102,0.0029729590000000003,0.006359324,17.18703,15.87405,15.231829999999999,14.85941,14.62496
1026,cw,17.339660000000002,15.89068,15.23913,14.90189,14.62539,0.02130128,0.0034433529999999997,0.0030584659999999997,0.0030593990000000004,0.006701431,16.99371,15.63613,15.05451,14.7619,14.526129999999998
1027,cw,16.00013,14.21292,13.3532,12.95562,12.64439,0.01056049,0.002092908,0.001896655,0.001873334,0.002649195,15.62512,13.93699,13.15308,12.80387,12.5368
1028,cw,18.91913,17.43711,16.63443,16.18627,15.86907,0.06377471,0.007550464000000001,0.005773746,0.005411169,0.01418012,18.31709,16.99413,16.31315,15.94265,15.69635
1029,cw,19.47851,18.00321,17.19034,16.68946,16.35485,0.1564825,0.0191683,0.01284637,0.01174099,0.03230191,18.378420000000002,17.19378,16.603270000000002,16.2443,16.03923
1030,cw,17.10954,15.31192,14.54295,14.150179999999999,13.82986,0.02396462,0.0028820309999999997,0.002509483,0.00249061,0.005169708,16.95641,15.19925,14.461229999999999,14.08821,13.785929999999999
1031,cw,18.10891,16.498829999999998,15.80662,15.394570000000002,15.115770000000001,0.03531335,0.004064825,0.003633072,0.003429084,0.008472722,17.9275,16.36535,15.709810000000001,15.32116,15.06373
1032,cw,17.60235,16.32715,15.83392,15.55062,15.504779999999998,0.03261836,0.004403715,0.004408062,0.004813453,0.01787308,17.47083,16.23037,15.763729999999999,15.49739,15.467039999999999
1033,cw,18.68955,17.45007,16.69367,16.259870000000003,15.99,0.05151429,0.009063401,0.0058593840000000005,0.005599977,0.01682971,18.55639,17.35209,16.62261,16.20599,15.9518
1034,cw,19.03259,17.07123,16.149179999999998,15.70519,15.39015,0.1066559,0.007437235,0.005373643000000001,0.0050872040000000006,0.01448287,18.8155,16.9115,16.03333,15.61735,15.32787
1035,cw,16.1774,14.34879,13.7069,13.378020000000001,13.21155,0.02278052,0.00267194,0.002529482,0.002412444,0.005735409,16.03161,14.24151,13.62909,13.319020000000002,13.169720000000002
1036,cw,17.32659,15.77752,15.07656,14.730139999999999,14.500279999999998,0.01966729,0.00296374,0.002656741,0.0026559970000000002,0.005918169,17.19645,15.681770000000002,15.0071,14.67748,14.46294
1037,cw,17.070079999999997,16.42869,16.04741,15.752920000000001,15.56821,0.01390895,0.003837547,0.0038438879999999997,0.003863492,0.009678803,16.69236,16.150760000000002,15.845839999999999,15.600079999999998,15.45984
1038,cw,17.44019,16.21642,15.680670000000001,15.33392,15.069820000000002,0.02453616,0.005173957,0.003685882,0.0037070759999999997,0.01003817,17.06332,15.939129999999999,15.47955,15.181420000000001,14.9617
1039,cw,16.48174,15.17014,14.527779999999998,14.14342,13.87245,0.01523469,0.00259774,0.002389068,0.002371358,0.0050420429999999995,16.053,14.854679999999998,14.298979999999998,13.969920000000002,13.74944
1040,cw,17.16071,15.65601,15.04575,14.69418,14.44449,0.03816133,0.0035221859999999996,0.00328198,0.003334448,0.009352281,16.68969,15.309429999999999,14.794379999999999,14.50358,14.30935
1041,cw,18.05325,16.106939999999998,15.25005,14.83836,14.535789999999999,0.04608023,0.00442445,0.003408395,0.003553018,0.007052044,17.884729999999998,15.98294,15.160120000000001,14.770170000000002,14.48744
1042,cw,15.72914,14.07605,13.29333,12.924339999999999,12.6798,0.008363894,0.001963089,0.0017834720000000001,0.0018083510000000001,0.002485653,15.5689,13.95815,13.207820000000002,12.8595,12.63382
1043,cw,18.99478,17.3805,16.50196,16.07478,15.75472,0.06412347,0.007103885,0.00516281,0.005368046,0.0112778,18.810760000000002,17.2451,16.40375,16.00031,15.701929999999999
1044,cw,16.84059,15.25874,14.47831,14.071729999999999,13.791039999999999,0.01779475,0.0028972159999999998,0.002431226,0.00248863,0.004213645,16.68489,15.144179999999999,14.395229999999998,14.008729999999998,13.74637
1045,cw,19.89694,18.05844,16.84918,16.32329,15.995610000000001,0.1668024,0.01249263,0.007176443,0.006945154,0.01588911,19.76988,17.96495,16.78138,16.27187,15.95916
1046,cw,16.79772,15.285839999999999,14.580620000000001,14.153120000000001,13.83927,0.02139898,0.003060288,0.002613073,0.0026325109999999997,0.004895811,16.63464,15.16585,14.49359,14.087129999999998,13.79248
1047,cw,16.71955,15.21931,14.55364,14.19345,13.96314,0.01754535,0.002665977,0.002389016,0.0024596999999999996,0.004703863,16.56413,15.10495,14.4707,14.130560000000001,13.91855
1048,cw,16.771,15.69829,15.23008,14.939210000000001,14.768870000000001,0.01782237,0.002947827,0.002780968,0.002959307,0.006326826999999999,16.618570000000002,15.586139999999999,15.14874,14.877529999999998,14.72514
1049,cw,16.96084,15.27849,14.535820000000001,14.141729999999999,13.866229999999998,0.02298691,0.002986806,0.002571587,0.002617524,0.004969151,16.803,15.16235,14.451579999999998,14.077860000000001,13.82094
1050,cw,18.5464,17.26142,16.58946,16.190089999999998,15.95416,0.05784943,0.0072663369999999994,0.006146665,0.006442076999999999,0.0166775,18.24172,17.03724,16.42686,16.0668,15.86675
1051,cw,19.0423,17.505760000000002,16.61665,16.13782,15.80626,0.05620446,0.007870969,0.005500061,0.005481634,0.01209842,18.97606,17.45702,16.5813,16.11101,15.78726
1052,cw,15.820770000000001,13.869079999999999,12.98953,12.58569,12.287239999999999,0.009238886,0.0019373629999999999,0.001797991,0.0017575689999999998,0.002210335,15.593520000000002,13.701870000000001,12.868260000000001,12.493739999999999,12.22204
1053,cw,16.49445,15.2917,14.757270000000002,14.489270000000001,14.284720000000002,0.01551431,0.002997686,0.0028268570000000003,0.002802373,0.006972773000000001,16.27007,15.1266,14.63752,14.398470000000001,14.22035
1054,cw,17.83425,16.60793,15.95165,15.557039999999999,15.27515,0.0236109,0.004312993,0.003741935,0.0034619990000000003,0.00722502,17.641579999999998,16.46617,15.84883,15.479079999999998,15.219870000000002
1055,cw,17.57732,16.09631,15.36842,14.94091,14.66734,0.02790678,0.003680772,0.0031737320000000003,0.0029468209999999996,0.006398174,17.368370000000002,15.942570000000002,15.256920000000001,14.85635,14.607389999999999
1056,cw,18.05149,16.67905,16.05743,15.73003,15.5182,0.03491085,0.00469619,0.004171617,0.0040479999999999995,0.01048774,17.85408,16.5338,15.952079999999999,15.650139999999999,15.46156
1057,cw,17.232779999999998,15.940570000000001,15.29974,14.92304,14.61766,0.02326152,0.0037838520000000003,0.003362731,0.003175843,0.006956871999999999,16.95658,15.73735,15.15235,14.811279999999998,14.53841
1058,cw,16.57882,14.823020000000001,14.05013,13.65448,13.4059,0.02011737,0.002593506,0.002263594,0.002177502,0.004048597,16.326970000000003,14.63771,13.91572,13.552570000000001,13.333639999999999
1059,cw,19.21414,17.526629999999997,16.6451,16.175079999999998,15.82666,0.07708363,0.007041094,0.005406971,0.0049993220000000005,0.01244956,19.04702,17.40367,16.55592,16.10745,15.77871
1060,cw,16.74996,15.49695,15.02798,14.770589999999999,14.60184,0.01680298,0.002896077,0.0029096779999999997,0.002978851,0.007499401,16.64701,15.42121,14.97304,14.728929999999998,14.5723
