,rotation,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,fiberMagErr_u,fiberMagErr_g,fiberMagErr_r,fiberMagErr_i,fiberMagErr_z
3670,cw,20.65454,19.339270000000003,18.54606,18.12904,17.82189,0.07208956,0.01006204,0.007718218000000001,0.007913665,0.02122638
3671,cw,20.32735,18.9756,18.36141,18.04563,17.80165,0.05398512,0.0103214,0.009631576,0.008320218,0.021422099999999996
3672,cw,21.1013,19.34646,18.34575,17.89072,17.55228,0.10525,0.009559553,0.007122729,0.005590985,0.01759294
3673,cw,19.23623,18.48915,17.98329,17.55034,17.38141,0.02568711,0.006773065,0.006590683000000001,0.0047168309999999995,0.01536604
3674,cw,19.3928,17.969720000000002,17.19367,16.78564,16.48025,0.02897175,0.004435998,0.003162375,0.0033922590000000003,0.008083996
3675,cw,19.588060000000002,18.24606,17.59631,17.271379999999997,16.99243,0.02951326,0.005960491,0.0045333,0.004449565,0.01164281
3676,cw,20.53687,19.38285,18.60591,18.139429999999997,17.88524,0.06594955,0.009471054,0.00799727,0.007984935,0.02292581
3677,cw,21.13417,19.3671,18.43279,17.976979999999998,17.63119,0.11308589999999999,0.01049608,0.007198974,0.006465285,0.01594498
3678,cw,19.9511,18.96408,18.52283,18.215139999999998,18.0244,0.04279532,0.008124137,0.007569231,0.00804336,0.02531483
3679,cw,20.879379999999998,19.34189,18.40631,17.93136,17.59021,0.08607103,0.01020767,0.006367421,0.006129606,0.01812685
3680,cw,20.31733,18.29211,17.33294,16.855420000000002,16.47227,0.05593481,0.00510485,0.003409507,0.003148313,0.006922597
3681,cw,21.16432,19.61516,18.78179,18.37213,18.1277,0.12541960000000002,0.0121536,0.009031309,0.009379486,0.03236016
3682,cw,20.8038,19.43132,18.7418,18.384510000000002,18.15931,0.09324262,0.01010614,0.008788709,0.009575309,0.03293118
3683,cw,20.76426,18.97392,18.10846,17.69108,17.399639999999998,0.09042271,0.007895108,0.006073541,0.005908439000000001,0.01774439
3684,cw,20.2836,19.22812,18.90009,18.5787,18.38833,0.07294229,0.03883855,0.04516314,0.04805196,0.05453542
3685,cw,20.0734,18.81435,18.16995,17.74494,17.47149,0.05189545,0.007241895999999999,0.006219896,0.006088093,0.01856537
3686,cw,19.34897,17.787129999999998,17.02436,16.620079999999998,16.311239999999998,0.02915288,0.004216926,0.0030669720000000003,0.0027752470000000002,0.007927079
3687,cw,19.480529999999998,17.65926,16.87102,16.47015,16.16169,0.03060222,0.003579412,0.0026786009999999996,0.00248978,0.007045516
3688,cw,18.346970000000002,16.83475,16.03461,15.57444,15.203520000000001,0.04209601,0.01548737,0.009033104,0.008264801,0.008593532
3689,cw,21.167679999999997,19.42925,18.48196,18.074579999999997,17.7523,0.125225,0.01064836,0.007395029,0.007509283,0.02314132
3690,cw,20.54534,19.258020000000002,18.530179999999998,18.07517,17.80516,0.07455893,0.009487168,0.006725523000000001,0.007475005,0.02424422
3691,cw,21.27311,19.83267,19.081770000000002,18.71862,18.470129999999997,0.1358443,0.01386257,0.01098793,0.01223687,0.04334591
3692,cw,20.96867,19.64789,19.0441,18.69269,18.39183,0.1084203,0.01236446,0.01040464,0.01258475,0.04019137
3693,cw,19.42904,17.55406,16.689020000000003,16.25613,15.924129999999998,0.03344512,0.00339909,0.002485712,0.002229725,0.006100908
3694,cw,21.08156,19.20889,18.24014,17.77709,17.46003,0.11699200000000001,0.008290781,0.006365943000000001,0.006202760999999999,0.01842582
3695,cw,20.43871,18.48133,17.53116,17.07179,16.732039999999998,0.07059522,0.005683416,0.003911345,0.003665837,0.01071305
3696,cw,19.683329999999998,18.15054,17.2808,16.79636,16.44412,0.03555572,0.005535564000000001,0.0037314709999999997,0.003440988,0.007141279
3697,cw,20.77105,19.070429999999998,18.16439,17.72123,17.35941,0.09464984,0.04888979,0.05240862,0.05890825,0.01425349
3698,cw,21.20434,19.96711,19.286479999999997,18.88849,18.70453,0.1281764,0.015649100000000003,0.01164393,0.014008600000000001,0.05144631
3699,cw,20.49429,19.280079999999998,18.57209,18.20487,17.96059,0.05199398,0.01015087,0.008558605,0.009240584,0.01944268
3700,cw,19.75464,18.16587,17.30894,16.9106,16.6187,0.03504349,0.004930815,0.0036610559999999998,0.003852296,0.007139639000000001
3701,cw,20.36359,19.16905,18.62492,18.30269,18.08398,0.05421118,0.009315571,0.007570767,0.00966558,0.02157286
3702,cw,20.36573,19.19878,18.3875,17.93167,17.66995,0.04534365,0.008394313,0.006775408,0.0072427740000000004,0.01705504
3703,cw,20.20416,18.871229999999997,18.08044,17.52735,17.2876,0.04848411,0.00714171,0.004990175,0.005611828,0.01317716
3704,cw,19.89765,18.88963,18.1956,17.704320000000003,17.420189999999998,0.03194216,0.007854722,0.006054174,0.006341896,0.014539400000000001
3705,cw,20.32999,19.23406,18.85925,18.59554,18.411170000000002,0.052417200000000004,0.009515473,0.009911179,0.01175682,0.03217525
3706,cw,20.47586,18.922710000000002,18.015060000000002,17.519920000000003,17.13265,0.06752702,0.008678841,0.005451381,0.00575598,0.01046292
3707,cw,21.0745,19.38901,18.523979999999998,18.06233,17.75483,0.09892406,0.01078318,0.006764174,0.008071625,0.01867728
3708,cw,20.151329999999998,18.22095,17.37027,16.95215,16.6267,0.04208072,0.004985053,0.0034518409999999998,0.003973859000000001,0.008196894
3709,cw,20.57121,18.73017,17.8198,17.35393,17.014310000000002,0.057548199999999994,0.006721784000000001,0.004910093,0.005123377,0.01076418
3710,cw,20.85857,19.31529,18.48048,18.05324,17.732860000000002,0.09379619,0.01207159,0.008102735,0.008591845,0.01593284
3711,cw,20.91006,19.58545,18.95736,18.65979,18.46399,0.11778510000000002,0.013425399999999999,0.01053346,0.01247191,0.03595964
3712,cw,19.60647,17.969910000000002,17.145210000000002,16.72768,16.41624,0.03596906,0.004870073,0.0033144629999999997,0.003497461,0.006912065
3713,cw,20.31596,18.38125,17.41929,16.95052,16.61411,0.06062087,0.005791578,0.0038804190000000004,0.0038248970000000003,0.008554361
3714,cw,19.49675,18.01375,17.255679999999998,16.74067,16.40367,0.03236657,0.004763263,0.0032298009999999996,0.00387286,0.006807731
3715,cw,20.83462,19.51993,18.74731,18.35761,18.116670000000003,0.05827367,0.01236647,0.008914907,0.009065567,0.02004144
3716,cw,19.77293,18.37419,17.679479999999998,17.273320000000002,17.02606,0.02968809,0.0060035769999999995,0.003925325,0.004384734,0.01033863
3717,cw,21.03033,19.77794,18.99681,18.56859,18.238310000000002,0.07598457,0.01377018,0.01049178,0.01074295,0.0258498
3718,cw,21.308989999999998,19.77139,18.96665,18.55276,18.24255,0.10581510000000001,0.01494068,0.009558816,0.01036713,0.02596509
3719,cw,21.13494,19.83545,19.101979999999998,18.69782,18.43926,0.1176365,0.01448623,0.01068444,0.01050462,0.03079015
3720,cw,20.96914,19.8774,19.293879999999998,18.93188,18.73775,0.06577363,0.01665361,0.01283157,0.01240648,0.04004487
3721,cw,20.47837,19.05218,18.212979999999998,17.73646,17.419320000000003,0.05456072,0.008450566,0.006249686999999999,0.005431686999999999,0.01405857
3722,cw,20.00151,18.79204,18.250420000000002,17.96594,17.7251,0.04484278,0.007371315,0.006019002,0.005736935,0.01846321
3723,cw,20.18202,18.949,18.31017,17.89912,17.696479999999998,0.05026153,0.007824884,0.006584899999999999,0.005081072,0.01718687
3724,cw,19.35425,18.25393,17.71724,17.35359,17.10814,0.02768416,0.00533947,0.01105481,0.004184393,0.009206343
3725,cw,20.80709,19.24849,18.48284,18.090320000000002,17.871979999999997,0.08258644,0.6566612,0.2675801,0.00892703,0.01998279
3726,cw,20.9529,19.4987,18.61991,18.18788,17.88025,0.09234881,0.0109351,0.007162714000000001,0.007357763000000001,0.01983467
3727,cw,20.56354,19.02375,18.216179999999998,17.811220000000002,17.51475,0.06868593,0.008295838,0.006227319,0.00493767,0.01472213
3728,cw,20.09434,19.054289999999998,18.47833,18.12519,17.95383,0.04683245,0.008426619,0.01116047,0.006880447,0.01976453
3729,cw,19.59536,17.94233,17.108320000000003,16.71815,16.3646,0.02815052,0.004082181,0.0031250170000000003,0.002517031,0.0064714709999999995
3730,cw,20.44901,19.02457,18.1651,17.70625,17.3478,0.06108624,0.008304002,0.005987255,0.005199435,0.01026
3731,cw,20.80119,19.24784,18.324579999999997,17.82369,17.4939,0.08189119,0.008311101999999999,0.005598715,0.0056172209999999995,0.01431238
3732,cw,20.54356,19.1253,18.25744,17.80453,17.47042,0.06682828,0.009062224,0.005561598,0.005711896,0.01416826
3733,cw,19.63136,18.45775,17.86382,17.440379999999998,17.19793,0.03367288,0.006462216999999999,0.004980781,0.003859385,0.01002244
3734,cw,20.21885,18.79348,17.918879999999998,17.41704,17.06375,0.05286749,0.00719372,0.0050929090000000005,0.0043142779999999995,0.01053877
3735,cw,19.981070000000003,18.614710000000002,17.85349,17.4652,17.14445,0.03984297,0.006536187,0.0043486029999999995,0.00385311,0.01117659
3736,cw,20.65405,19.538610000000002,18.81136,18.39115,18.113329999999998,0.07380977,0.01126748,0.007470801,0.008429497,0.02340291
3737,cw,20.83504,19.050420000000003,18.08991,17.63255,17.2953,0.08727176,0.008618536,0.005842735999999999,0.0052561859999999995,0.01318427
3738,cw,20.04344,18.53683,17.79713,17.424120000000002,17.14926,0.04081328,0.005795351,0.004832075,0.004900144,0.01299424
3739,cw,21.2366,19.889670000000002,18.94434,18.545579999999998,18.21697,0.10351789999999998,0.01386469,0.009752484,0.008851369,0.02992254
3740,cw,19.89892,18.70222,18.04815,17.64855,17.37228,0.03258583,0.006664565,0.005419578,0.0055922969999999995,0.01391332
3741,cw,21.1545,19.64155,18.79355,18.36337,18.04791,0.09614982,0.01237313,0.008659729,0.007778561999999999,0.02372812
3742,cw,19.06764,17.10596,16.21454,15.77452,15.44079,0.02125028,0.002599274,0.0017867529999999999,0.0016440570000000002,0.004124044
3743,cw,20.37644,18.87341,18.112920000000003,17.70508,17.4167,0.05342797,0.009030198,0.005951601,0.005922907,0.01472257
3744,cw,19.85977,18.55238,17.91078,17.53536,17.2574,0.03609504,0.0061715780000000005,0.005023935,0.00525798,0.01326282
3745,cw,21.49619,19.445629999999998,18.39395,17.92676,17.57285,0.1299495,0.009243773,0.0066750590000000005,0.006623785,0.01670472
3746,cw,20.71818,19.2199,18.41084,17.95927,17.6361,0.0643601,0.008702069,0.0061820059999999994,0.006933747,0.01518467
3747,cw,18.93135,17.47648,16.63259,16.20465,15.85082,0.02110852,0.0043849990000000005,0.002989558,0.002784415,0.005316096
3748,cw,20.97285,19.729029999999998,19.09321,18.741889999999998,18.59054,0.08501257,0.01364423,0.00976028,0.01064779,0.03845497
3749,cw,20.887529999999998,19.87454,19.40519,19.19408,19.09564,0.08219757,0.01334282,0.01338721,0.01592915,0.05492894
3750,cw,19.62631,17.93522,17.24626,16.90448,16.63734,0.03159856,0.003961165,0.0030158290000000003,0.002996795,0.008598972
3751,cw,20.22475,18.17399,17.10825,16.53266,16.08584,0.04575406,0.005088022,0.00296812,0.0025408089999999998,0.006048894
3752,cw,20.535429999999998,19.2896,18.65448,18.320870000000003,18.14591,0.06678005,0.009357001,0.008179256999999999,0.008583623,0.03086166
3753,cw,19.85689,18.26878,17.46596,17.07062,16.79119,0.03933885,0.004826005,0.00438296,0.0046916959999999995,0.01103782
3754,cw,20.84383,19.1211,18.22524,17.76751,17.422179999999997,0.07793330000000001,0.008344322,0.0061174440000000005,0.0051709270000000005,0.01712945
3755,cw,21.042170000000002,19.77294,19.16593,18.81483,18.64869,0.09640599999999999,0.01276081,0.009580475,0.01230295,0.04658293
3756,cw,20.370929999999998,18.75527,17.955479999999998,17.55,17.23056,0.0593289,0.006891101,0.00442535,0.004297302,0.01463531
3757,cw,20.9821,19.43577,18.46722,17.96855,17.59279,0.0724664,0.01050365,0.005971719,0.007826555,0.01921104
3758,cw,20.58561,18.79413,17.89235,17.47615,17.18479,0.07238299,0.007320147,0.004667431,0.005177014000000001,0.01427824
3759,cw,19.458460000000002,17.86958,17.10771,16.68884,16.377670000000002,0.02591253,0.003715917,0.003340427,0.002669354,0.008043198
3760,cw,19.81457,18.13072,17.256629999999998,16.80973,16.49059,0.03419061,0.0043829279999999995,0.003569502,0.0033560879999999997,0.008796846
3761,cw,19.34587,17.85454,17.1184,16.73159,16.455460000000002,0.02844536,0.0037873729999999997,0.0028370590000000003,0.0032362259999999996,0.008318141999999999
3762,cw,20.88462,19.13022,18.22762,17.773970000000002,17.43834,0.08999323,0.008629438,0.005270698000000001,0.005039684,0.01750507
3763,cw,21.099829999999997,19.807489999999998,19.21617,18.82302,18.645429999999998,0.11078139999999999,0.01306348,0.0115006,0.010916799999999999,0.0485075
3764,cw,20.86495,19.277260000000002,18.43132,17.998720000000002,17.70061,0.09094615,0.008350539,0.006894261,0.007037021,0.02189024
3765,cw,21.01128,19.90108,19.33429,19.032870000000003,18.79332,0.09289099,0.01370987,0.01302524,0.0144744,0.05612807
3766,cw,19.971410000000002,18.75995,18.1292,17.77872,17.508670000000002,0.04490788,0.006248375,0.005190185,0.0061785,0.01879618
3767,cw,21.18303,19.65881,18.87185,18.44622,18.16264,0.11921720000000001,0.01331467,0.009131253,0.01028987,0.03224146
3768,cw,21.04334,19.85922,19.2482,18.90085,18.7224,0.07689074,0.01422237,0.01218773,0.01490636,0.03228653
3769,cw,19.52385,17.67774,16.83077,16.43719,16.122529999999998,0.02442097,0.003544903,0.00246211,0.0028463359999999997,0.004821209
3770,cw,21.05795,19.111,18.00545,17.52518,17.15639,0.08727604,0.00775008,0.005263075999999999,0.005397478000000001,0.009170084
3771,cw,20.11952,18.23171,17.238,16.742160000000002,16.36007,0.04200407,0.005586185,0.003238905,0.003594016,0.006469231
3772,cw,20.15113,18.96586,18.3993,18.00759,17.800060000000002,0.04346668,0.007228556,0.006543991999999999,0.007372193000000001,0.0178403
3773,cw,21.04573,19.72462,19.10506,18.79603,18.56205,0.08591723,0.01344863,0.0115468,0.01418522,0.03049785
3774,cw,19.41925,18.3906,17.88229,17.5384,17.28494,0.02841675,0.004869363,0.004271045,0.005482725,0.01311074
3775,cw,19.39572,17.86731,17.02175,16.59179,16.23343,0.02806126,0.003997912,0.002745799,0.002838362,0.005538615
3776,cw,21.32045,19.67959,18.967679999999998,18.57449,18.31481,0.1218086,0.01281218,0.009121794,0.009805179,0.02834952
3777,cw,20.3832,18.688589999999998,17.82369,17.38306,17.05777,0.06603324,0.006771115,0.00460836,0.004406982,0.01102898
3778,cw,20.50815,18.82514,17.99186,17.53365,17.226879999999998,0.07229568,0.00755411,0.004542395,0.003995835,0.01230918
3779,cw,21.52911,19.553279999999997,18.54054,18.03246,17.67117,0.144753,0.01042298,0.007733131,0.006513745,0.018064900000000002
3780,cw,19.594160000000002,17.742810000000002,16.87429,16.4522,16.12322,0.03290152,0.0038977609999999996,0.0029392109999999997,0.002491301,0.006406731999999999
3781,cw,19.42285,18.50049,17.98661,17.50843,17.38784,0.02890752,0.006134871,0.005310201,0.005114021,0.01490022
3782,cw,19.71033,17.95031,16.954060000000002,16.432660000000002,16.00817,0.03630254,0.004749838,0.002829825,0.0024810410000000002,0.005345862
3783,cw,20.66074,18.91808,18.00238,17.589660000000002,17.28436,0.07898208,0.006609141,0.00455502,0.00534806,0.01574409
3784,cw,20.77757,18.73718,17.74644,17.30668,16.939429999999998,0.08955102,0.006961691,0.0041387179999999996,0.005082035,0.01262535
3785,cw,19.99584,18.67219,18.09843,17.761879999999998,17.52627,0.04967787,0.008700021,0.006204721999999999,0.005827908000000001,0.01909221
3786,cw,20.04591,18.05817,17.12104,16.68113,16.36965,0.04126616,0.004866286,0.0032353029999999997,0.003292725,0.00595298
3787,cw,20.23949,18.86147,18.168429999999997,17.82329,17.57033,0.04901632,0.009324331,0.0063103330000000004,0.006706525,0.01481452
3788,cw,21.12264,19.31011,18.30109,17.83248,17.496,0.09894125,0.01000727,0.006672783000000001,0.00690419,0.01493532
3789,cw,19.68405,18.681379999999997,18.10708,17.72458,17.46246,0.02913127,0.006310556,0.005168745,0.005477793000000001,0.014638
3790,cw,18.93812,18.028129999999997,17.608929999999997,17.250770000000003,17.01666,0.022724599999999998,0.004666994,0.003963398,0.003810354,0.009910479
3791,cw,20.46615,19.210729999999998,18.676,18.33781,18.15127,0.05900279,0.01053911,0.008263931,0.008231746,0.02167309
3792,cw,20.04749,18.37284,17.53059,17.09591,16.74646,0.03773124,0.0056208609999999996,0.003772971,0.003537875,0.008237306
3793,cw,20.976999999999997,19.34613,18.48849,18.09668,17.824270000000002,0.09213421,0.01103834,0.006911176999999999,0.007345394,0.01548336
3794,cw,20.78729,19.17659,18.29797,17.83141,17.42742,0.09046572,0.009361769,0.006335228,0.005350761999999999,0.01287303
3795,cw,21.74093,19.6142,18.68231,18.28624,17.90813,0.1591366,0.01250272,0.007478836,0.006730909,0.01848027
3796,cw,21.02206,19.311429999999998,18.429470000000002,17.96392,17.63457,0.111575,0.01027971,0.007135221999999999,0.006248597,0.014972200000000001
3797,cw,20.4302,19.014770000000002,18.22035,17.821460000000002,17.5136,0.06765561,0.008980353,0.007158159,0.008158535,0.01387072
3798,cw,21.68228,19.92735,18.93136,18.52056,18.18947,0.19591370000000002,0.01395083,0.008442869,0.007838718,0.02307838
3799,cw,21.623379999999997,19.59125,18.56295,18.16049,17.79739,0.186038,0.01226738,0.006625449,0.006956579,0.0170102
3800,cw,21.05584,19.791439999999998,19.222820000000002,18.89434,18.6566,0.11358030000000001,0.01422038,0.01121469,0.01215346,0.03335286
3801,cw,21.21632,20.03036,19.30475,18.922320000000003,18.62947,0.12763239999999998,0.02827081,0.05014291,0.08357941,0.08715263
3802,cw,18.93369,18.09962,17.81523,17.532410000000002,17.43834,0.02325094,0.009822031,0.01805276,0.01942683,0.02303599
3803,cw,20.239079999999998,19.03343,18.45821,18.1449,17.9009,0.05941879,0.009945153,0.00763227,0.008074223,0.018466200000000002
3804,cw,19.48116,17.75028,16.87417,16.44622,16.09627,0.02770799,0.004210266,0.002783109,0.002594576,0.005463733
3805,cw,19.946579999999997,18.762529999999998,18.2911,18.01489,17.81719,0.04308753,0.007139686,0.006553291,0.00633269,0.01843654
3806,cw,20.80552,19.42998,18.775470000000002,18.43326,18.23666,0.07915495,0.01084801,0.008112838,0.008133954,0.02608071
3807,cw,20.44855,19.29264,18.82111,18.48955,18.36533,0.05995509999999999,0.009862338,0.01038435,0.009537727,0.02517915
3808,cw,19.32249,17.7918,17.08191,16.733710000000002,16.4797,0.02653317,0.004370824000000001,0.002995733,0.0029221840000000004,0.007374648
3809,cw,21.10455,19.75605,18.875999999999998,18.43695,18.192629999999998,0.0992582,0.01234778,0.009461736,0.008972139,0.02432967
3810,cw,21.26912,19.82402,19.05671,18.668210000000002,18.41688,0.12055969999999999,0.01609041,0.01226369,0.01036043,0.0307298
3811,cw,21.58634,20.24244,19.61359,19.31457,19.04123,0.1570243,0.0205685,0.01625099,0.017930200000000004,0.049902800000000004
3812,cw,20.10632,18.85568,18.15774,17.745829999999998,17.49471,0.04226576,0.007592299,0.005869025999999999,0.005667133,0.01452207
3813,cw,19.993370000000002,18.7136,18.02974,17.60118,17.34441,0.05872786,0.0255174,0.02789053,0.03243979,0.03655
3814,cw,20.90977,19.75899,19.27575,19.0355,18.86385,0.09032637,0.01396332,0.01303675,0.01284889,0.04508296
3815,cw,20.85742,19.66745,19.04336,18.71744,18.517770000000002,0.08705044,0.01278053,0.01051088,0.01030645,0.03121066
3816,cw,19.80111,18.0036,17.101210000000002,16.6829,16.39045,0.03828551,0.0065675080000000005,0.0030638709999999997,0.002853362,0.00638425
3817,cw,19.96426,18.03966,17.11228,16.67994,16.32019,0.04324552,0.004811774,0.003335753,0.003233343,0.006739043
3818,cw,20.36591,18.80388,18.03289,17.66573,17.39367,0.05803977,0.00931598,0.008923514,0.006694566999999999,0.01257806
3819,cw,20.382360000000002,18.66161,17.88287,17.54603,17.28588,0.06441566,0.006437453,0.0060533340000000005,0.005188753,0.01493434
3820,cw,21.4583,20.101129999999998,19.43592,19.03924,18.80781,0.15451979999999998,0.01572419,0.01337586,0.01228601,0.05024238
3821,cw,19.154629999999997,17.78204,17.05781,16.68005,16.37255,0.027175900000000003,0.004475178,0.003445405,0.00295051,0.007790189
3822,cw,20.09117,18.757720000000003,18.084239999999998,17.66957,17.39136,0.05138259,0.007185853000000001,0.005730906,0.004886124,0.01574187
3823,cw,20.35063,18.69578,17.680670000000003,17.166610000000002,16.80729,0.06036847,0.006216343,0.0045551440000000006,0.004073632,0.01053314
3824,cw,16.04129,15.719970000000002,15.47916,15.51595,15.37376,0.004266901,0.0016499729999999999,0.001607933,0.001769955,0.004478847
3825,cw,20.445729999999998,19.30817,18.46625,18.0401,17.77262,0.06942341,0.009577025,0.007306928000000001,0.005671587,0.02178583
3826,cw,20.543470000000003,19.03109,18.1918,17.72413,17.42878,0.07453235,0.008341675,0.005405777,0.005675665,0.01650038
3827,cw,20.09299,18.67711,17.99803,17.62111,17.385820000000002,0.05395414,0.007599295,0.005425251999999999,0.0052322359999999995,0.01649732
3828,cw,20.28949,18.44559,17.50984,17.0474,16.680429999999998,0.06328604,0.005588661,0.004136026,0.003428423,0.009575697
3829,cw,19.98382,18.58636,17.87111,17.506829999999997,17.21977,0.04915505,0.006838092,0.005848908000000001,0.004704884,0.01416085
3830,cw,20.54978,19.27533,18.72189,18.4381,18.23535,0.07632609,0.009688645,0.008608575,0.008429059000000001,0.03142613
3831,cw,20.863020000000002,19.70386,18.885920000000002,18.45386,18.11215,0.09891227,0.01163389,0.00945439,0.009258846999999999,0.02787299
3832,cw,21.31706,19.58287,18.61457,18.18863,17.88606,0.1099599,0.02797829,0.01859965,0.06400082,0.02335055
3833,cw,20.397479999999998,18.9148,18.102870000000003,17.622989999999998,17.32234,0.06697810000000001,0.007872061,0.005575294000000001,0.006311415,0.015230100000000002
3834,cw,19.858060000000002,18.60215,17.87963,17.4261,17.179479999999998,0.04406836,0.00756973,0.006088008000000001,0.0052866319999999994,0.013359600000000001
3835,cw,19.73716,18.56563,18.00303,17.62247,17.437,0.03351481,0.006534549000000001,0.005335416,0.005649378,0.01267514
3836,cw,20.92015,19.26299,18.37663,17.96281,17.6783,0.07107805,0.008911109,0.006668648,0.007007519,0.0150898
3837,cw,21.5468,19.73106,18.79961,18.36913,18.0513,0.13691910000000002,0.01341509,0.008921856,0.009473057,0.02056704
3838,cw,21.4767,19.61944,18.57421,18.07678,17.74629,0.130563,0.01232506,0.00754811,0.007580145,0.01596172
3839,cw,20.14295,19.14475,18.64659,18.35275,18.13317,0.04525165,0.009248784,0.007204637,0.009340105999999999,0.02230578
3840,cw,20.4664,19.21731,18.66037,18.32441,18.12421,0.06112313,0.01588057,0.01430897,0.01228031,0.02199933
3841,cw,19.8186,17.874979999999997,16.94965,16.51791,16.18605,0.03696537,0.004320729000000001,0.003188885,0.002678427,0.005494373
3842,cw,20.94635,19.23712,18.42794,17.99253,17.695970000000003,0.08747595,0.0112068,0.008857199,0.009100338000000001,0.01499603
3843,cw,20.61061,19.03495,18.25733,17.85719,17.53888,0.07007939,0.01295933,0.01729294,0.02839418,0.02871098
3844,cw,21.256729999999997,19.488870000000002,18.65099,18.23123,17.92792,0.1310912,0.0116575,0.00819874,0.008779756,0.01843374
3845,cw,19.69343,17.91604,17.12864,16.6801,16.36757,0.03681898,0.004551569,0.0033524159999999996,0.0031436940000000003,0.006402324
3846,cw,21.01414,19.50234,18.6187,18.18757,17.90716,0.08699753,0.01254215,0.008309921,0.008528298,0.01688722
3847,cw,20.40254,18.92026,18.09551,17.6624,17.37702,0.06233619,0.007757302,0.005562457,0.005124386,0.01172273
3848,cw,20.74914,19.23582,18.380110000000002,17.95798,17.67014,0.08220513,0.008922919,0.0066283240000000005,0.00673095,0.01581019
3849,cw,20.81214,19.23774,18.341820000000002,17.86879,17.54832,0.08738019,0.008978096999999999,0.006720663000000001,0.006454196999999999,0.01336403
3850,cw,19.860889999999998,18.47926,17.78355,17.42294,17.15615,0.03213125,0.006433466,0.004887799,0.0044023429999999995,0.01050125
3851,cw,20.51436,19.25808,18.57751,18.1425,17.89935,0.04714359,0.01035164,0.006832933,0.006671019,0.0174979
3852,cw,20.450110000000002,18.83379,17.95097,17.42517,17.08522,0.05144044,0.007927249,0.005089497,0.004394697,0.009933239
3853,cw,21.169320000000003,19.24059,18.2694,17.84871,17.48384,0.0820142,0.009112792,0.006279821999999999,0.005245061999999999,0.01319075
3854,cw,19.92032,18.39162,17.60312,17.180979999999998,16.86785,0.03898402,0.008318364,0.005764779,0.00466011,0.009132406
3855,cw,20.803379999999997,19.34151,18.51792,18.05733,17.755879999999998,0.06381933,0.05296975,0.05536352,0.031118,0.02519407
3856,cw,20.31567,18.83663,18.07576,17.65008,17.360139999999998,0.05052384,0.009912180999999999,0.005745914,0.005455092,0.012139
3857,cw,21.39643,19.86684,19.080379999999998,18.715410000000002,18.38844,0.1456662,0.01363124,0.009640016999999999,0.01104841,0.02568483
3858,cw,20.90728,19.31492,18.39201,17.874470000000002,17.4662,0.09607945,0.01003378,0.0060942719999999995,0.005588587,0.012869
3859,cw,20.28355,18.756970000000003,17.96722,17.56307,17.26547,0.05555664,0.0074440209999999995,0.005365325,0.0048050670000000005,0.009792996
3860,cw,20.159779999999998,18.36296,17.43861,16.99685,16.63515,0.04224622,0.0052983909999999995,0.0035505520000000002,0.003295268,0.006522399999999999
3861,cw,21.41178,20.16265,19.2918,18.83736,18.50948,0.1344276,0.01775903,0.0122277,0.01101838,0.02757969
3862,cw,20.67253,19.23832,18.45049,17.95125,17.66701,0.08317759,0.00973146,0.006990083,0.00492823,0.01440891
3863,cw,21.5206,19.65389,18.577579999999998,18.11838,17.735689999999998,0.1288853,0.01202593,0.006348691,0.006027458,0.01682155
3864,cw,21.121389999999998,19.5113,18.50737,17.947110000000002,17.57544,0.08117671,0.01079005,0.007472706,0.0058791369999999996,0.01501136
3865,cw,20.07101,18.70937,17.989520000000002,17.62787,17.32585,0.04217688,0.006846021999999999,0.00578117,0.005531663000000001,0.0129994
3866,cw,19.98348,17.99093,17.07624,16.64283,16.2999,0.03939736,0.004032096,0.0027207670000000002,0.002942482,0.005516963000000001
3867,cw,20.17677,19.09225,18.53085,18.13127,17.90651,0.04459986,0.01171762,0.007148541,0.007463471,0.01860491
3868,cw,21.23411,19.3592,18.34724,17.88022,17.54101,0.10334460000000001,0.01078506,0.006570033,0.006354871999999999,0.014436700000000002
3869,cw,20.91742,19.61196,19.10126,18.83288,18.65172,0.08360524,0.01065596,0.009221521,0.01019005,0.03441035
3870,cw,21.69021,20.12479,19.40335,19.035429999999998,18.822879999999998,0.1552846,0.01611274,0.01503154,0.01370201,0.03789176
3871,cw,21.35475,19.63962,18.69631,18.26861,17.912760000000002,0.1195232,0.01251531,0.008441733,0.00678704,0.01858769
3872,cw,19.81673,18.48179,17.75696,17.3797,17.088260000000002,0.0343181,0.008206976,0.006132841,0.004468697,0.009524811
3873,cw,19.75741,18.2523,17.48027,17.073970000000003,16.76079,0.03520788,0.005015435,0.003972104000000001,0.003422268,0.008494205999999999
3874,cw,21.01711,19.863889999999998,19.37071,19.0484,18.91582,0.09340017,0.01510773,0.011337700000000001,0.01221103,0.0410541
3875,cw,20.78271,19.202,18.20555,17.74866,17.40051,0.07997330000000001,0.007932096999999999,0.005971485,0.005508589,0.01536109
3876,cw,19.90926,18.73454,18.229589999999998,17.9306,17.777279999999998,0.04133542,0.006691795,0.00640121,0.006472291,0.0205188
3877,cw,20.39925,19.224510000000002,18.69896,18.43603,18.25636,0.0630905,0.01123075,0.008849359000000001,0.008562014,0.03048068
3878,cw,20.57301,19.425179999999997,18.87094,18.5006,18.32493,0.06859472,0.01011481,0.009030083000000001,0.009124395,0.03220346
