,rotation,nProf_u,nProf_g,nProf_r,nProf_i,nProf_z
10895,ccw,11,12,11,11,11
10896,ccw,10,10,10,10,10
10897,ccw,11,11,11,11,11
10898,ccw,11,11,11,11,11
10899,ccw,11,9,9,9,9
10900,ccw,10,10,10,10,10
10901,ccw,11,11,11,11,11
10902,ccw,11,11,11,11,11
10903,ccw,12,11,11,11,11
10904,ccw,10,10,10,10,10
10905,ccw,11,11,11,11,11
10906,ccw,11,11,11,11,11
10907,ccw,11,11,11,11,11
10908,ccw,12,12,12,12,12
10909,ccw,11,11,11,11,11
10910,ccw,9,9,9,9,9
10911,ccw,10,10,10,10,10
10912,ccw,11,11,11,11,11
10913,ccw,10,11,10,10,10
10914,ccw,11,10,10,10,10
10915,ccw,13,13,13,13,13
10916,ccw,11,11,11,11,11
10917,ccw,10,10,10,10,10
10918,ccw,10,10,10,10,10
10919,ccw,9,10,9,9,9
10920,ccw,12,13,12,13,12
10921,ccw,11,11,11,11,11
10922,ccw,11,11,11,11,11
10923,ccw,10,10,10,10,10
10924,ccw,10,10,10,10,11
10925,ccw,11,11,11,11,11
10926,ccw,11,11,11,11,11
10927,ccw,11,11,11,11,11
10928,ccw,10,10,10,10,10
10929,ccw,10,10,10,10,10
10930,ccw,9,9,9,9,9
10931,ccw,10,10,10,10,10
10932,ccw,10,10,10,10,10
10933,ccw,10,10,10,10,10
10934,ccw,12,10,10,10,10
10935,ccw,10,10,10,10,10
10936,ccw,11,11,11,11,11
10937,ccw,11,11,11,11,11
10938,ccw,11,11,10,10,10
10939,ccw,10,10,10,11,10
10940,ccw,11,11,11,11,11
10941,ccw,10,11,10,10,10
10942,ccw,10,12,10,10,10
10943,ccw,11,10,10,10,10
10944,ccw,10,10,10,11,10
10945,ccw,11,11,11,11,11
10946,ccw,10,10,10,10,10
10947,ccw,11,11,11,11,11
10948,ccw,10,10,10,10,10
10949,ccw,12,12,12,12,12
10950,ccw,11,11,11,11,11
10951,ccw,11,11,11,11,11
10952,ccw,11,10,10,10,10
10953,ccw,11,11,11,11,11
10954,ccw,11,11,11,11,11
10955,ccw,11,11,11,11,11
10956,ccw,10,10,10,10,10
10957,ccw,12,12,12,12,12
10958,ccw,10,10,10,10,10
10959,ccw,9,9,9,10,9
10960,ccw,10,10,10,10,10
10961,ccw,11,11,11,11,11
10962,ccw,11,11,11,11,11
10963,ccw,11,11,11,11,11
10964,ccw,10,10,10,10,10
10965,ccw,11,10,10,11,10
10966,ccw,12,12,12,12,12
10967,ccw,10,10,10,10,10
10968,ccw,10,10,10,10,10
10969,ccw,13,13,13,13,13
10970,ccw,10,9,9,10,10
10971,ccw,10,11,10,10,10
10972,ccw,11,11,11,11,11
10973,ccw,13,13,13,13,13
10974,ccw,10,11,10,11,10
10975,ccw,11,11,11,11,11
10976,ccw,10,10,10,10,10
10977,ccw,11,11,11,11,11
10978,ccw,10,10,10,10,10
10979,ccw,10,10,10,11,10
10980,ccw,13,10,10,11,10
10981,ccw,10,10,10,10,10
10982,ccw,11,11,11,11,11
10983,ccw,11,11,11,11,11
10984,ccw,10,10,10,10,10
10985,ccw,10,10,10,10,10
10986,ccw,11,11,11,11,11
10987,ccw,10,10,10,10,10
10988,ccw,12,12,12,12,12
10989,ccw,10,10,10,10,10
10990,ccw,10,10,10,10,10
10991,ccw,10,11,10,11,10
10992,ccw,10,10,10,11,10
10993,ccw,10,10,10,10,10
10994,ccw,11,11,11,11,11
10995,ccw,10,10,10,10,10
10996,ccw,10,10,10,10,10
10997,ccw,11,11,11,11,11
10998,ccw,11,11,11,11,11
10999,ccw,11,11,10,10,10
11000,ccw,10,10,10,10,10
11001,ccw,10,10,10,10,10
11002,ccw,12,12,12,12,12
11003,ccw,11,11,11,11,11
11004,ccw,11,11,11,11,11
11005,ccw,10,10,10,10,10
11006,ccw,12,12,12,12,12
11007,ccw,12,12,12,12,12
11008,ccw,10,10,10,10,10
11009,ccw,11,11,11,11,11
11010,ccw,10,10,10,10,10
11011,ccw,11,11,11,11,11
11012,ccw,10,10,10,10,10
11013,ccw,10,10,10,10,10
11014,ccw,10,10,10,10,10
11015,ccw,11,11,11,11,11
11016,ccw,10,10,10,10,10
11017,ccw,10,11,10,10,10
11018,ccw,10,11,10,10,10
11019,ccw,12,12,12,12,12
11020,ccw,10,10,10,10,10
11021,ccw,10,11,10,10,10
11022,ccw,9,10,9,9,10
11023,ccw,9,9,9,9,9
11024,ccw,10,10,10,10,10
11025,ccw,10,10,10,10,10
11026,ccw,10,10,10,10,10
11027,ccw,12,12,12,12,12
11028,ccw,10,10,10,10,10
11029,ccw,9,9,9,10,9
11030,ccw,11,11,11,11,11
11031,ccw,11,11,11,11,11
11032,ccw,10,10,10,10,10
11033,ccw,10,10,10,10,10
11034,ccw,10,10,10,10,10
11035,ccw,11,11,11,11,11
11036,ccw,11,10,10,10,10
11037,ccw,11,11,11,11,11
11038,ccw,11,11,11,11,11
11039,ccw,10,10,10,10,10
11040,ccw,10,10,10,10,10
11041,ccw,11,10,10,10,10
11042,ccw,10,10,10,10,10
11043,ccw,12,12,12,12,12
11044,ccw,11,11,11,11,11
11045,ccw,11,10,10,10,10
11046,ccw,11,11,11,11,11
11047,ccw,11,11,11,11,11
11048,ccw,10,10,10,10,10
11049,ccw,10,10,10,10,10
11050,ccw,10,10,10,10,10
11051,ccw,11,11,11,11,11
11052,ccw,10,11,10,10,10
11053,ccw,10,11,10,11,10
11054,ccw,10,10,10,10,10
11055,ccw,11,11,11,11,11
11056,ccw,10,10,10,10,10
11057,ccw,10,10,10,10,10
11058,ccw,10,10,10,10,10
11059,ccw,12,12,12,12,12
11060,ccw,9,10,9,11,9
11061,ccw,11,11,11,11,11
11062,ccw,11,10,10,10,10
11063,ccw,11,11,11,11,11
11064,ccw,11,11,11,11,11
11065,ccw,10,9,9,9,9
11066,ccw,11,11,11,11,11
11067,ccw,10,10,10,10,10
11068,ccw,12,12,12,12,12
11069,ccw,10,10,10,10,10
11070,ccw,10,10,10,10,10
11071,ccw,11,11,11,11,11
11072,ccw,10,10,10,10,10
11073,ccw,11,11,11,11,11
11074,ccw,9,10,9,9,9
11075,ccw,11,11,11,11,11
11076,ccw,10,10,10,10,10
11077,ccw,11,11,11,11,11
11078,ccw,10,10,10,11,10
11079,ccw,10,10,10,10,10
11080,ccw,10,9,9,11,9
11081,ccw,10,10,10,10,10
11082,ccw,15,10,10,10,10
11083,ccw,10,10,10,10,10
11084,ccw,10,10,10,10,10
11085,ccw,10,10,9,9,10
11086,ccw,12,12,12,12,12
11087,ccw,9,10,9,11,9
11088,ccw,11,11,11,11,11
11089,ccw,10,10,10,10,10
11090,ccw,11,10,10,10,10
11091,ccw,11,11,11,11,11
11092,ccw,12,12,12,12,12
11093,ccw,10,10,10,10,10
11094,ccw,11,11,11,11,11
11095,ccw,12,12,12,12,12
11096,ccw,11,10,10,10,10
11097,ccw,10,10,10,10,10
11098,ccw,9,11,9,9,9
11099,ccw,10,10,10,11,10
11100,ccw,10,10,10,10,10
11101,ccw,11,11,11,11,11
11102,ccw,11,11,11,11,11
11103,ccw,11,11,11,11,11
11104,ccw,11,11,11,11,11
11105,ccw,10,10,10,10,10
11106,ccw,12,12,12,12,12
11107,ccw,10,10,10,10,10
11108,ccw,10,10,10,10,10
11109,ccw,11,11,11,11,11
11110,ccw,13,13,13,13,13
11111,ccw,10,11,10,10,12
11112,ccw,11,11,11,11,11
11113,ccw,11,11,11,11,11
11114,ccw,13,13,13,13,13
11115,ccw,10,10,10,10,10
11116,ccw,11,11,11,11,11
11117,ccw,10,10,10,10,10
11118,ccw,11,11,11,11,11
11119,ccw,9,9,9,10,9
11120,ccw,9,9,9,10,9
11121,ccw,10,10,10,10,10
11122,ccw,11,11,11,11,11
11123,ccw,10,10,10,10,10
11124,ccw,9,9,9,9,9
11125,ccw,9,10,9,9,9
11126,ccw,11,11,11,11,11
11127,ccw,10,10,10,10,10
11128,ccw,10,10,10,10,10
11129,ccw,10,10,10,10,10
11130,ccw,10,10,10,10,10
11131,ccw,11,11,11,11,11
11132,ccw,9,10,9,9,9
11133,ccw,9,9,9,10,9
11134,ccw,9,9,9,9,9
11135,ccw,11,12,11,11,11
11136,ccw,10,10,10,10,10
11137,ccw,10,10,10,10,10
11138,ccw,11,11,11,11,11
11139,ccw,11,11,11,11,11
11140,ccw,10,10,10,10,10
11141,ccw,11,11,11,11,11
11142,ccw,11,11,11,11,11
11143,ccw,11,11,11,11,11
11144,ccw,10,10,10,10,10
11145,ccw,10,9,9,9,9
11146,ccw,11,11,11,11,11
11147,ccw,13,13,13,13,13
11148,ccw,9,9,9,9,9
11149,ccw,10,10,10,10,10
11150,ccw,10,10,10,10,10
11151,ccw,11,11,11,11,11
11152,ccw,11,11,11,11,11
11153,ccw,11,11,11,11,11
11154,ccw,10,10,10,10,10
11155,ccw,10,10,10,11,10
11156,ccw,10,10,10,10,10
11157,ccw,10,10,10,10,10
11158,ccw,10,10,10,10,10
11159,ccw,10,10,10,10,10
11160,ccw,11,11,11,11,11
11161,ccw,10,9,9,9,9
11162,ccw,11,11,11,11,11
11163,ccw,9,9,9,9,9
11164,ccw,11,11,11,11,11
11165,ccw,11,11,11,11,11
11166,ccw,10,10,10,10,10
11167,ccw,11,11,11,11,11
11168,ccw,10,10,10,10,10
11169,ccw,11,11,11,11,11
11170,ccw,11,10,10,10,10
11171,ccw,10,10,10,10,10
11172,ccw,10,10,10,10,10
11173,ccw,9,11,9,9,9
11174,ccw,10,10,10,10,10
11175,ccw,11,11,11,11,11
11176,ccw,10,11,10,10,10
11177,ccw,11,11,11,11,11
11178,ccw,10,10,10,10,10
11179,ccw,11,11,11,11,11
11180,ccw,9,10,9,10,9
11181,ccw,10,10,9,10,9
11182,ccw,11,11,11,11,11
11183,ccw,11,11,11,11,11
11184,ccw,10,10,10,10,10
11185,ccw,11,10,10,10,10
11186,ccw,11,11,11,11,11
11187,ccw,10,10,10,10,10
11188,ccw,11,11,11,11,11
11189,ccw,10,10,10,10,10
11190,ccw,10,10,10,10,10
11191,ccw,11,11,11,11,11
11192,ccw,9,9,9,9,10
11193,ccw,11,11,11,11,11
11194,ccw,11,11,11,11,11
11195,ccw,12,12,12,12,12
11196,ccw,10,11,10,10,10
11197,ccw,10,10,10,10,10
11198,ccw,11,11,11,11,11
11199,ccw,10,10,10,10,10
11200,ccw,10,11,10,11,10
11201,ccw,10,10,10,10,10
11202,ccw,10,11,10,10,10
11203,ccw,12,12,12,12,12
11204,ccw,10,10,10,10,10
11205,ccw,9,9,9,9,9
11206,ccw,10,10,10,10,10
11207,ccw,10,11,10,11,10
11208,ccw,11,11,11,11,11
11209,ccw,11,11,11,11,11
11210,ccw,11,11,11,11,11
11211,ccw,11,12,11,11,11
11212,ccw,9,9,9,9,9
11213,ccw,10,10,10,10,10
11214,ccw,10,10,10,10,10
11215,ccw,10,10,10,10,10
11216,ccw,10,10,10,10,10
11217,ccw,10,10,10,10,10
11218,ccw,11,10,10,10,10
11219,ccw,11,11,11,11,11
11220,ccw,9,12,9,11,11
11221,ccw,10,9,9,9,9
11222,ccw,10,10,10,10,10
11223,ccw,10,10,10,10,10
11224,ccw,11,11,11,11,11
11225,ccw,11,11,11,11,11
11226,ccw,11,11,11,11,11
11227,ccw,12,10,10,11,10
11228,ccw,11,11,11,11,11
11229,ccw,10,10,10,10,10
11230,ccw,9,9,9,9,9
11231,ccw,10,11,10,10,10
11232,ccw,10,11,10,11,11
11233,ccw,12,12,12,12,12
11234,ccw,10,10,10,10,10
11235,ccw,10,10,10,10,10
11236,ccw,10,10,10,10,10
11237,ccw,10,10,10,10,10
11238,ccw,10,10,10,10,10
11239,ccw,9,9,9,9,10
11240,ccw,10,10,10,10,10
11241,ccw,11,11,11,11,11
11242,ccw,10,10,10,10,10
11243,ccw,10,10,10,10,10
11244,ccw,10,10,10,10,10
11245,ccw,11,11,11,11,11
11246,ccw,10,10,10,10,10
11247,ccw,11,11,11,11,11
11248,ccw,10,10,10,10,10
11249,ccw,11,10,10,10,10
11250,ccw,11,11,11,11,11
11251,ccw,10,10,10,10,10
11252,ccw,11,10,10,10,10
11253,ccw,10,10,10,10,10
11254,ccw,11,11,11,11,11
11255,ccw,11,11,10,11,10
11256,ccw,10,10,10,10,10
11257,ccw,11,11,11,11,11
11258,ccw,11,11,11,11,11
11259,ccw,11,11,11,11,11
11260,ccw,10,10,10,10,10
11261,ccw,12,12,12,12,12
11262,ccw,11,11,11,11,11
11263,ccw,11,11,11,11,11
11264,ccw,11,11,11,11,11
11265,ccw,10,10,10,10,10
11266,ccw,10,11,10,10,10
11267,ccw,10,10,10,10,10
11268,ccw,11,11,11,11,11
11269,ccw,10,11,10,10,10
11270,ccw,9,10,9,9,9
11271,ccw,10,10,10,10,10
11272,ccw,10,10,10,10,10
11273,ccw,10,11,10,10,10
11274,ccw,11,11,11,12,11
11275,ccw,10,10,10,10,10
11276,ccw,10,10,10,10,10
11277,ccw,10,10,10,10,10
11278,ccw,10,10,10,10,10
11279,ccw,10,10,10,10,11
11280,ccw,10,9,9,9,9
11281,ccw,11,11,10,10,10
11282,ccw,10,11,10,10,10
11283,ccw,11,11,11,11,11
11284,ccw,10,10,10,10,10
11285,ccw,10,10,10,10,10
11286,ccw,10,10,10,10,10
11287,ccw,10,10,10,10,11
11288,ccw,11,11,11,11,11
11289,ccw,10,10,10,10,10
11290,ccw,12,12,12,12,12
11291,ccw,10,10,10,10,10
11292,ccw,11,11,11,11,11
11293,ccw,10,9,9,10,9
11294,ccw,10,10,10,10,10
11295,ccw,11,11,11,11,11
11296,ccw,11,11,11,11,11
11297,ccw,10,10,10,10,10
11298,ccw,11,11,11,11,11
11299,ccw,11,11,11,11,11
11300,ccw,12,12,12,12,12
11301,ccw,10,10,10,10,10
11302,ccw,11,10,10,10,10
11303,ccw,10,10,10,10,10
11304,ccw,10,10,10,10,10
11305,ccw,10,11,10,10,10
11306,ccw,10,10,10,10,10
11307,ccw,10,10,10,10,10
11308,ccw,10,10,10,10,10
11309,ccw,11,11,11,11,11
11310,ccw,10,11,10,10,10
11311,ccw,10,10,10,10,10
11312,ccw,9,10,9,9,10
11313,ccw,12,12,12,12,12
11314,ccw,12,11,11,11,11
11315,ccw,11,11,11,11,11
11316,ccw,10,10,10,10,10
11317,ccw,11,11,11,11,11
11318,ccw,10,10,10,10,10
11319,ccw,11,11,11,11,11
11320,ccw,10,10,10,10,10
11321,ccw,10,11,10,10,10
11322,ccw,11,11,11,11,11
11323,ccw,11,11,11,11,11
11324,ccw,10,10,10,10,10
11325,ccw,11,11,11,11,11
11326,ccw,10,10,10,11,10
11327,ccw,11,11,11,11,11
11328,ccw,10,10,9,9,9
11329,ccw,12,12,12,12,12
11330,ccw,11,11,11,11,11
11331,ccw,11,11,11,11,11
11332,ccw,11,11,11,11,11
11333,ccw,11,11,11,11,11
11334,ccw,10,10,10,10,10
11335,ccw,10,11,10,11,10
11336,ccw,10,10,10,10,10
11337,ccw,11,11,11,11,11
11338,ccw,12,12,12,12,12
11339,ccw,11,10,10,10,10
11340,ccw,10,10,10,10,10
11341,ccw,10,9,9,10,10
11342,ccw,11,11,11,11,11
11343,ccw,10,10,10,10,10
11344,ccw,11,11,11,11,11
11345,ccw,10,10,10,11,10
11346,ccw,11,11,11,11,11
11347,ccw,10,10,10,10,10
11348,ccw,11,11,11,11,11
11349,ccw,11,11,11,11,11
11350,ccw,11,11,11,11,11
11351,ccw,10,10,10,10,10
11352,ccw,10,10,10,10,10
11353,ccw,10,10,10,10,10
11354,ccw,10,10,10,10,10
11355,ccw,10,10,10,10,10
11356,ccw,10,11,10,10,10
11357,ccw,11,11,11,11,11
11358,ccw,10,10,10,10,10
11359,ccw,11,11,11,11,11
11360,ccw,11,11,11,11,11
11361,ccw,11,11,11,11,11
11362,ccw,10,10,10,10,10
11363,ccw,10,10,10,11,10
11364,ccw,10,10,10,10,10
11365,ccw,11,10,10,10,10
11366,ccw,10,10,10,10,10
11367,ccw,10,10,10,10,10
11368,ccw,10,10,10,10,10
11369,ccw,13,10,10,10,10
11370,ccw,11,10,10,11,10
11371,ccw,12,10,10,10,11
11372,ccw,11,11,11,11,11
11373,ccw,10,10,10,10,10
11374,ccw,10,10,10,10,10
11375,ccw,11,10,10,10,10
11376,ccw,10,10,10,10,10
11377,ccw,10,10,10,10,11
11378,ccw,10,10,10,10,10
11379,ccw,10,10,10,10,10
11380,ccw,13,13,13,13,13
11381,ccw,10,9,9,9,9
11382,ccw,11,11,11,11,11
11383,ccw,10,10,10,10,10
11384,ccw,11,11,11,11,11
11385,ccw,11,11,11,11,11
11386,ccw,11,11,11,11,11
11387,ccw,10,10,10,10,10
11388,ccw,11,11,11,11,11
11389,ccw,9,9,9,9,11
11390,ccw,11,11,11,11,11
11391,ccw,12,12,12,12,12
11392,ccw,10,10,10,10,10
11393,ccw,10,10,10,10,10
11394,ccw,11,11,11,11,11
11395,ccw,11,11,11,11,11
11396,ccw,11,11,11,11,11
11397,ccw,11,11,11,11,11
11398,ccw,10,10,10,10,10
11399,ccw,12,12,12,12,12
11400,ccw,10,10,10,10,10
11401,ccw,11,11,11,11,11
11402,ccw,11,11,11,11,11
11403,ccw,10,10,10,10,10
11404,ccw,10,11,10,11,10
11405,ccw,11,11,11,11,11
11406,ccw,11,11,11,11,11
11407,ccw,12,12,12,12,12
11408,ccw,10,10,10,10,10
11409,ccw,11,11,11,11,11
11410,ccw,12,12,12,12,12
11411,ccw,11,11,11,11,11
11412,ccw,10,10,10,10,10
11413,ccw,10,11,10,10,10
11414,ccw,11,11,11,11,11
11415,ccw,11,11,11,11,11
11416,ccw,11,10,10,10,10
11417,ccw,10,10,10,10,10
11418,ccw,11,11,11,11,11
11419,ccw,13,13,13,13,13
11420,ccw,10,10,10,10,10
11421,ccw,10,10,10,10,10
11422,ccw,9,9,9,10,9
11423,ccw,9,9,9,9,10
11424,ccw,10,10,10,10,10
11425,ccw,11,11,11,11,11
11426,ccw,12,12,12,12,12
11427,ccw,10,10,10,10,10
11428,ccw,10,10,10,10,10
11429,ccw,10,10,10,11,11
11430,ccw,10,10,10,10,10
11431,ccw,10,10,10,10,10
11432,ccw,10,11,10,11,10
11433,ccw,11,11,11,11,11
11434,ccw,10,10,10,10,10
11435,ccw,9,11,9,11,9
11436,ccw,10,9,9,9,12
11437,ccw,11,11,11,11,11
11438,ccw,10,10,10,10,10
11439,ccw,11,11,11,11,11
11440,ccw,12,12,12,12,12
11441,ccw,12,10,10,10,10
11442,ccw,11,11,11,11,11
11443,ccw,10,10,10,10,10
11444,ccw,11,11,11,11,11
11445,ccw,10,10,10,10,10
11446,ccw,10,10,10,10,10
11447,ccw,10,10,10,10,10
11448,ccw,10,10,10,10,10
11449,ccw,10,10,10,10,10
11450,ccw,10,10,10,11,10
11451,ccw,9,11,9,9,9
11452,ccw,10,10,10,10,10
11453,ccw,9,9,9,10,9
11454,ccw,10,9,9,9,9
11455,ccw,10,10,10,10,10
11456,ccw,10,10,10,10,10
11457,ccw,10,10,10,10,10
11458,ccw,10,10,10,10,10
11459,ccw,9,9,9,10,9
11460,ccw,11,11,11,11,11
11461,ccw,10,10,10,10,10
11462,ccw,10,10,10,10,10
11463,ccw,11,10,10,10,10
11464,ccw,10,10,10,10,10
11465,ccw,11,11,11,11,11
11466,ccw,10,10,10,10,10
11467,ccw,10,10,10,10,10
11468,ccw,9,9,9,9,9
11469,ccw,10,10,10,10,10
11470,ccw,10,10,10,10,10
11471,ccw,9,9,9,9,9
11472,ccw,10,10,10,10,10
11473,ccw,11,10,10,10,10
11474,ccw,11,11,11,11,11
11475,ccw,11,10,10,10,10
11476,ccw,10,10,10,10,10
11477,ccw,10,11,9,9,9
11478,ccw,9,9,9,9,9
11479,ccw,10,10,10,11,11
11480,ccw,10,11,10,10,10
11481,ccw,10,11,10,10,10
11482,ccw,9,10,9,9,11
11483,ccw,11,11,11,11,11
11484,ccw,11,11,11,11,11
11485,ccw,10,10,10,10,10
11486,ccw,10,11,10,10,10
11487,ccw,9,10,9,10,9
11488,ccw,9,9,9,10,9
11489,ccw,11,11,11,11,11
11490,ccw,9,10,9,9,9
11491,ccw,10,11,10,10,10
11492,ccw,10,10,9,10,9
11493,ccw,11,11,11,11,11
11494,ccw,10,11,10,10,10
11495,ccw,11,11,11,11,11
11496,ccw,12,11,11,11,11
11497,ccw,10,10,10,10,10
11498,ccw,10,10,10,10,10
11499,ccw,10,10,10,10,10
11500,ccw,11,10,10,10,10
11501,ccw,11,11,11,11,11
11502,ccw,10,10,10,10,10
11503,ccw,10,10,10,10,10
11504,ccw,10,10,10,10,10
11505,ccw,9,9,9,10,11
11506,ccw,11,10,10,10,10
11507,ccw,10,10,10,10,10
11508,ccw,10,10,10,10,10
11509,ccw,10,10,10,10,10
11510,ccw,10,10,10,10,10
11511,ccw,11,10,10,10,10
11512,ccw,11,11,11,11,11
11513,ccw,12,12,12,12,12
11514,ccw,11,11,11,11,11
11515,ccw,10,10,10,10,10
11516,ccw,9,9,9,9,9
11517,ccw,11,11,11,11,11
11518,ccw,9,9,9,10,9
11519,ccw,11,9,9,9,9
11520,ccw,10,10,10,10,10
11521,ccw,9,9,9,9,9
11522,ccw,10,10,10,10,10
11523,ccw,10,10,10,10,10
11524,ccw,11,11,11,11,11
11525,ccw,10,10,10,10,10
11526,ccw,10,10,10,10,10
11527,ccw,10,10,9,10,9
11528,ccw,10,10,10,10,10
11529,ccw,11,11,11,11,11
11530,ccw,11,11,11,11,11
11531,ccw,11,11,11,11,11
11532,ccw,10,10,10,10,10
11533,ccw,10,10,10,10,10
11534,ccw,11,10,10,10,10
11535,ccw,11,11,11,11,11
11536,ccw,9,9,9,9,9
11537,ccw,10,9,9,9,10
11538,ccw,10,11,10,11,10
11539,ccw,11,10,10,10,10
11540,ccw,11,11,11,11,11
11541,ccw,10,10,10,10,10
11542,ccw,10,10,10,10,10
11543,ccw,9,11,9,10,10
11544,ccw,9,10,9,9,9
11545,ccw,14,14,14,14,14
11546,ccw,9,9,9,9,9
11547,ccw,11,11,11,11,11
11548,ccw,10,10,10,10,10
11549,ccw,10,10,10,10,10
11550,ccw,10,10,10,10,10
11551,ccw,11,11,11,11,11
11552,ccw,10,11,10,10,10
11553,ccw,10,10,10,10,11
11554,ccw,10,11,10,10,10
11555,ccw,11,11,10,11,10
11556,ccw,10,10,10,10,10
11557,ccw,10,10,10,10,11
11558,ccw,11,11,11,11,11
11559,ccw,11,11,11,11,11
11560,ccw,11,11,11,11,11
11561,ccw,11,10,10,10,10
11562,ccw,10,10,10,10,10
11563,ccw,10,10,10,10,10
11564,ccw,10,10,10,10,10
11565,ccw,10,10,10,10,10
11566,ccw,10,10,10,10,10
11567,ccw,10,10,10,10,10
11568,ccw,10,10,10,10,10
11569,ccw,10,10,10,10,12
11570,ccw,11,11,11,11,11
11571,ccw,11,11,11,11,11
11572,ccw,11,11,11,11,11
11573,ccw,12,12,12,12,12
11574,ccw,11,9,9,9,9
11575,ccw,10,10,10,10,10
11576,ccw,9,10,9,9,10
11577,ccw,11,11,11,11,11
11578,ccw,11,11,11,11,11
11579,ccw,11,11,11,11,11
11580,ccw,12,12,12,12,12
11581,ccw,9,9,9,10,9
11582,ccw,10,10,10,11,10
11583,ccw,10,10,10,10,11
11584,ccw,10,9,9,9,9
11585,ccw,10,10,10,11,10
11586,ccw,10,10,10,10,10
11587,ccw,11,11,11,11,11
11588,ccw,10,10,10,10,10
11589,ccw,10,10,10,10,10
11590,ccw,11,11,11,11,11
11591,ccw,11,11,11,11,11
11592,ccw,11,10,10,10,10
11593,ccw,10,10,10,11,10
11594,ccw,10,10,10,10,10
11595,ccw,11,11,11,11,11
11596,ccw,9,9,9,11,9
11597,ccw,12,12,12,12,12
11598,ccw,9,9,9,10,9
11599,ccw,10,10,10,10,10
11600,ccw,11,9,9,9,9
11601,ccw,10,10,10,10,10
11602,ccw,11,11,11,11,11
11603,ccw,10,10,10,10,10
11604,ccw,10,10,10,10,11
11605,ccw,11,11,11,11,11
11606,ccw,11,11,11,11,11
11607,ccw,12,12,12,12,12
11608,ccw,12,12,12,12,12
11609,ccw,11,11,11,11,11
11610,ccw,12,12,12,12,12
11611,ccw,10,10,10,10,10
11612,ccw,10,9,9,9,9
11613,ccw,11,11,11,11,11
11614,ccw,11,10,10,10,10
11615,ccw,9,11,9,10,9
11616,ccw,11,10,10,10,10
11617,ccw,11,11,11,11,11
11618,ccw,10,10,10,10,10
11619,ccw,12,12,12,12,12
11620,ccw,10,10,10,10,10
11621,ccw,10,11,10,10,10
11622,ccw,10,10,10,10,10
11623,ccw,10,10,10,10,10
11624,ccw,11,11,11,11,11
11625,ccw,11,11,11,11,11
11626,ccw,12,12,12,12,12
11627,ccw,11,11,11,11,11
11628,ccw,11,11,11,11,11
11629,ccw,10,10,10,10,10
11630,ccw,11,10,10,10,10
11631,ccw,11,11,11,11,11
11632,ccw,11,11,11,11,11
11633,ccw,11,11,11,11,12
11634,ccw,12,10,9,10,9
11635,ccw,10,9,9,9,9
11636,ccw,12,12,12,12,12
11637,ccw,10,11,10,10,11
11638,ccw,13,9,9,10,10
11639,ccw,10,10,10,10,10
11640,ccw,10,10,10,10,10
11641,ccw,10,10,10,10,10
11642,ccw,11,11,11,11,11
11643,ccw,11,11,11,11,11
11644,ccw,10,10,10,10,10
11645,ccw,11,11,11,11,11
11646,ccw,11,11,11,11,11
11647,ccw,11,11,11,11,11
11648,ccw,11,11,11,11,11
11649,ccw,10,10,10,10,10
11650,ccw,10,10,10,10,10
11651,ccw,10,10,10,10,10
11652,ccw,10,10,10,10,10
11653,ccw,12,12,12,12,12
11654,ccw,10,10,10,10,10
11655,ccw,11,11,11,11,11
11656,ccw,11,11,11,11,11
11657,ccw,11,11,11,11,11
11658,ccw,11,11,11,11,11
11659,ccw,10,10,10,10,10
11660,ccw,9,9,9,9,9
11661,ccw,9,9,9,9,10
11662,ccw,10,10,10,10,10
11663,ccw,10,10,10,10,10
11664,ccw,10,11,10,10,10
11665,ccw,10,10,10,10,10
11666,ccw,11,11,11,11,11
11667,ccw,9,10,9,10,9
11668,ccw,10,10,10,10,10
11669,ccw,9,9,9,9,9
11670,ccw,10,10,10,10,10
11671,ccw,10,9,9,9,9
11672,ccw,11,11,11,11,11
11673,ccw,10,10,10,10,10
11674,ccw,10,10,10,10,11
11675,ccw,11,10,10,10,10
11676,ccw,10,10,10,10,10
11677,ccw,10,11,10,10,10
11678,ccw,10,10,10,10,10
11679,ccw,11,11,11,11,11
11680,ccw,10,10,10,10,10
11681,ccw,10,10,10,10,10
11682,ccw,10,11,10,11,10
11683,ccw,10,10,10,10,10
11684,ccw,11,11,10,11,11
11685,ccw,11,11,11,11,11
11686,ccw,10,10,10,10,10
11687,ccw,11,11,11,11,11
11688,ccw,10,10,10,10,10
11689,ccw,11,11,11,11,11
11690,ccw,10,10,10,10,10
11691,ccw,12,12,12,12,12
11692,ccw,10,11,10,10,10
11693,ccw,9,9,9,9,9
11694,ccw,11,11,11,11,11
11695,ccw,11,11,11,11,11
11696,ccw,13,13,13,13,13
11697,ccw,11,11,11,11,11
11698,ccw,10,10,10,11,10
11699,ccw,9,9,9,10,9
11700,ccw,10,10,10,10,10
11701,ccw,11,10,10,10,10
11702,ccw,10,10,10,10,10
11703,ccw,9,9,9,9,10
11704,ccw,9,9,9,11,9
11705,ccw,11,11,11,11,11
11706,ccw,11,11,11,11,11
11707,ccw,10,11,10,10,10
11708,ccw,10,10,10,10,10
11709,ccw,11,11,11,11,11
11710,ccw,11,11,11,11,11
11711,ccw,10,10,10,10,10
11712,ccw,10,10,10,10,10
11713,ccw,10,11,10,10,10
11714,ccw,9,10,9,10,9
11715,ccw,11,11,11,11,11
