,rotation,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
6100,cw,0.2164544,0.15926510000000002,0.1155123,0.08758949,0.06210204
6101,cw,0.14039279999999998,0.10329970000000001,0.07492153,0.05681073,0.04027951
6102,cw,0.1270114,0.0934538,0.06778049,0.05139590000000001,0.03644033
6103,cw,0.1654341,0.12172480000000001,0.08828498,0.06694383,0.04746401
6104,cw,0.1670624,0.1229229,0.08915395,0.06760274,0.04793118
6105,cw,0.1188285,0.08743291,0.06341364,0.04808465,0.03409261
6106,cw,0.1167509,0.08590417,0.06230487,0.04724389,0.03349651
6107,cw,0.1128538,0.08303672,0.06022516,0.04566691,0.03237841
6108,cw,0.1731558,0.12740639999999998,0.09240576,0.07006849,0.04967943
6109,cw,0.1485921,0.1093326,0.07929714,0.06012862,0.04263194
6110,cw,0.15210929999999998,0.11192060000000001,0.08117413,0.06155188,0.04364105
6111,cw,0.1640835,0.12073110000000002,0.08756426,0.06639733,0.04707653
6112,cw,0.1708678,0.1257229,0.09118475,0.06914264,0.04902299
6113,cw,0.204343,0.1503536,0.10904900000000001,0.08268855,0.05862721
6114,cw,0.18660610000000002,0.137303,0.09958358,0.07551122,0.05353839
6115,cw,0.2782603,0.2047413,0.1484955,0.11259960000000001,0.07983454
6116,cw,0.1951601,0.143597,0.10414849999999999,0.07897265,0.05599259
6117,cw,0.1372364,0.1009773,0.07323713,0.055533500000000006,0.03937394
6118,cw,0.1418405,0.10436489999999998,0.07569411,0.05739655,0.04069487
6119,cw,0.12699860000000002,0.09344436,0.06777365,0.05139069999999999,0.03643665
6120,cw,0.2039266,0.1500473,0.1088268,0.08252006,0.05850775
6121,cw,0.1556201,0.1145038,0.08304769,0.06297255,0.04464832
6122,cw,0.1891829,0.139199,0.1009587,0.07655393,0.05427769999999999
6123,cw,0.169352,0.1246076,0.09037583,0.06852925,0.04858809
6124,cw,0.1300051,0.0956565,0.06937807,0.05260729,0.03729922
6125,cw,0.15627660000000002,0.1149868,0.08339802,0.0632382,0.04483667
6126,cw,0.15266849999999998,0.11233210000000002,0.08147258,0.06177819,0.04380151
6127,cw,0.14642929999999998,0.1077413,0.07814296,0.05925344,0.04201143
6128,cw,0.12360550000000001,0.09094778,0.06596292,0.05001768,0.03546316
6129,cw,0.1223375,0.09001478,0.06528623,0.04950457,0.03509936
6130,cw,0.1278675,0.09408367,0.06823733,0.0517423,0.03668593
6131,cw,0.1627943,0.1197825,0.08687626,0.06587563,0.04670665
6132,cw,0.15880239999999998,0.1168453,0.08474595,0.06426029,0.04556135
6133,cw,0.1499396,0.1103242,0.08001628,0.06067392,0.04301856
6134,cw,0.159301,0.1172122,0.08501204,0.06446206,0.045704400000000006
6135,cw,0.18700050000000001,0.1375932,0.09979407,0.07567082,0.05365156
6136,cw,0.1246759,0.09173531,0.06653409,0.05045079,0.03577024
6137,cw,0.09241303,0.06799663,0.04931683,0.03739546,0.02651385
6138,cw,0.17921310000000001,0.1318633,0.09563826,0.0725196,0.0514173
6139,cw,0.1577878,0.1160988,0.0842045,0.06384972,0.04527025
6140,cw,0.2048569,0.1507317,0.1093232,0.08289649,0.05877464
6141,cw,0.13239620000000002,0.09741586,0.07065410000000001,0.05357487,0.03798525
6142,cw,0.04668314,0.03434901,0.02491277,0.018890599999999997,0.01339367
6143,cw,0.07987607,0.05877206,0.0426264,0.03232231,0.02291692
6144,cw,0.09991012,0.07351292,0.0533177,0.0404292,0.028664799999999997
6145,cw,0.07263017,0.05344059,0.03875957,0.02939021,0.02083803
6146,cw,0.06337429,0.0466302,0.03382011,0.02564477,0.01818246
6147,cw,0.05204904,0.03829718,0.02777631,0.02106194,0.01493318
6148,cw,0.07602689,0.05593986,0.04057226,0.03076471,0.02181257
6149,cw,0.07607337,0.05597406,0.04059706,0.03078352,0.021825900000000002
6150,cw,0.0907862,0.06679963,0.04844866,0.03673716,0.0260471
6151,cw,0.07298613,0.0537025,0.03894953,0.02953425,0.02094015
6152,cw,0.04598518,0.03383546,0.024540299999999998,0.01860817,0.01319342
6153,cw,0.1100704,0.08098873,0.05873979,0.0445406,0.03157984
6154,cw,0.1328595,0.09775673,0.07090133,0.05376234,0.03811816
6155,cw,0.07004895,0.05154135,0.03738209,0.028345699999999998,0.02009746
6156,cw,0.06009673,0.04421861,0.03207102,0.02431848,0.01724211
6157,cw,0.07651481,0.05629887,0.04083264,0.03096215,0.02195255
6158,cw,0.09499469,0.06989619,0.05069455,0.03844014,0.02725454
6159,cw,0.09007239,0.0662744,0.04806773,0.0364483,0.0258423
6160,cw,0.04817557,0.03544712,0.02570921,0.01949452,0.01382186
6161,cw,0.15975620000000001,0.1175471,0.08525495,0.06464625,0.045835
6162,cw,0.07019523,0.05164898,0.03746015,0.028404900000000004,0.02013943
6163,cw,0.08382195,0.061675400000000005,0.04473214,0.03391903,0.02404901
6164,cw,0.07923107,0.05829747,0.04228219,0.0320613,0.02273186
6165,cw,0.04185202,0.03079432,0.02233461,0.01693566,0.01200759
6166,cw,0.07355976,0.05412458,0.03925566,0.02976638,0.02110473
6167,cw,0.1181575,0.08693914,0.06305552,0.04781309,0.03390007
6168,cw,0.08937214,0.06575917,0.04769403,0.03616494,0.02564139
6169,cw,0.1209481,0.08899245,0.06454474,0.04894232,0.03470072
6170,cw,0.09129132,0.06717128,0.04871822,0.03694155,0.02619202
6171,cw,0.06969860000000001,0.05128357,0.03719512,0.02820393,0.01999694
6172,cw,0.07321117,0.05386808,0.03906963,0.02962532,0.02100472
6173,cw,0.0640899,0.04715674,0.034201999999999996,0.02593434,0.01838777
6174,cw,0.1166037,0.08579594,0.06222637,0.04718437,0.03345431
6175,cw,0.1295933,0.09535351,0.06915832,0.05244066,0.03718108
6176,cw,0.1334823,0.09821498,0.0712337,0.05401435,0.03829685
6177,cw,0.06525773,0.04801602,0.03482522,0.02640691,0.01872283
6178,cw,0.08811072,0.06483103,0.04702087,0.0356545,0.02527948
6179,cw,0.10947149999999999,0.08054807,0.05842018,0.04429825,0.03140802
6180,cw,0.08652885,0.06366709999999999,0.04617669,0.03501439,0.02482564
6181,cw,0.04560138,0.03355306,0.02433548,0.01845285,0.013083299999999999
6182,cw,0.07452284,0.0548332,0.03976961,0.03015609,0.02138104
6183,cw,0.0899248,0.06616581,0.04798897,0.03638858,0.02579996
6184,cw,0.10406880000000002,0.07657283,0.055537,0.04211203,0.02985795
6185,cw,0.0665186,0.04894375,0.03549809,0.02691713,0.01908458
6186,cw,0.07033034,0.05174840000000001,0.03753226,0.02845957,0.02017819
6187,cw,0.07664908,0.05639766,0.04090429,0.03101648,0.02199107
6188,cw,0.13458399999999998,0.09902566,0.07182167,0.0544602,0.03861296
6189,cw,0.04616082,0.03396469,0.02463403,0.01867924,0.01324381
6190,cw,0.06355372,0.04676223,0.03391587,0.02571738,0.01823394
6191,cw,0.05932039,0.04364738,0.03165672,0.02400433,0.01701937
6192,cw,0.1090106,0.08020896,0.05817423,0.04411175,0.03127578
6193,cw,0.11367870000000001,0.08364371,0.0606654,0.04600073,0.0326151
6194,cw,0.079204,0.05827755,0.04226774,0.03205035,0.022724099999999997
6195,cw,0.1442681,0.1061511,0.07698965,0.05837892,0.04139138
6196,cw,0.10573139999999999,0.07779615,0.05642426,0.04278481,0.03033496
6197,cw,0.1296071,0.09536368,0.0691657,0.05244625,0.03718505
6198,cw,0.06170216,0.04539986,0.03292777,0.02496813,0.01770271
6199,cw,0.08602814,0.06329869,0.04590949,0.03481178,0.02468198
6200,cw,0.1098098,0.08079702,0.05860073,0.04443516,0.03150509
6201,cw,0.1253354,0.09222063,0.06688609,0.0507177,0.03595948
6202,cw,0.1660416,0.12217180000000001,0.08860922,0.06718969,0.04763833
6203,cw,0.1263984,0.09300273,0.06745334,0.05114782,0.03626445
6204,cw,0.3756723,0.27641609999999994,0.20048,0.15201789999999998,0.1077826
6205,cw,0.43078770000000005,0.3169695,0.2298927,0.17432070000000002,0.1235955
6206,cw,0.09303129,0.06845154,0.04964677,0.03764564,0.02669123
6207,cw,0.13001500000000002,0.09566378,0.06938335,0.05261130000000001,0.03730207
6208,cw,0.10914360000000002,0.08030683,0.05824521,0.04416558,0.03131395
6209,cw,0.17592660000000002,0.1294451,0.09388437,0.07118968,0.05047437
6210,cw,0.1934398,0.14233110000000002,0.10323039999999999,0.07827649,0.05549901
6211,cw,0.423363,0.3115065,0.22593049999999998,0.17131629999999998,0.1214654
6212,cw,0.2533368,0.18640279999999998,0.13519489999999998,0.1025142,0.07268382
6213,cw,0.1757154,0.12928969999999998,0.09377168,0.07110423,0.05041378
6214,cw,0.08635945,0.06354246,0.04608629,0.03494584,0.02477704
6215,cw,0.07507022,0.05523596,0.04006172,0.03037759,0.02153809
6216,cw,0.07752415,0.05704153,0.04137127,0.03137059,0.02224214
6217,cw,0.1327245,0.09765743,0.07082932,0.05370772,0.03807944
6218,cw,0.12022870000000001,0.08846313,0.06416084,0.04865122,0.03449432
6219,cw,0.1663164,0.1223741,0.08875588,0.06730089,0.04771718
6220,cw,0.1798284,0.13231600000000002,0.09596661,0.07276857,0.05159383
6221,cw,0.15463429999999997,0.1137785,0.08252164,0.06257366,0.04436551
6222,cw,0.1514424,0.1114299,0.08081823,0.06128202,0.04344971
6223,cw,0.3856865,0.2837845,0.2058242,0.1560703,0.1106557
6224,cw,0.39624990000000004,0.29155690000000006,0.2114614,0.16034479999999998,0.1136864
6225,cw,0.1775451,0.130636,0.09474813,0.07184464,0.05093874
6226,cw,0.1336442,0.09833413,0.07132012,0.05407989,0.03834331
6227,cw,0.1367317,0.1006059,0.07296778,0.05532926,0.03922913
6228,cw,0.12191689999999998,0.08970526,0.06506174,0.04933435,0.03497867
6229,cw,0.16474129999999998,0.1212151,0.08791529,0.06666351,0.04726526
6230,cw,0.1719562,0.12652370000000002,0.09176555,0.06958303,0.04933524
6231,cw,0.1769631,0.13020779999999998,0.09443753,0.07160912,0.05077176
6232,cw,0.2080089,0.153051,0.11100530000000002,0.08417199,0.05967899
6233,cw,0.1661356,0.122241,0.08865938,0.06722772,0.04766529
6234,cw,0.1686444,0.12408699999999999,0.08999822,0.06824292,0.04838508
6235,cw,0.1216374,0.08949962,0.06491259,0.04922125,0.03489848
6236,cw,0.25810839999999996,0.18991370000000002,0.13774129999999998,0.10444500000000001,0.07405283
6237,cw,0.28354320000000005,0.20862840000000002,0.15131470000000002,0.1147374,0.08135024
6238,cw,0.3731685,0.2745739,0.19914389999999998,0.15100479999999997,0.10706420000000001
6239,cw,0.19547179999999997,0.1438263,0.10431480000000001,0.07909878,0.05608202
6240,cw,0.09721824,0.07153226,0.05188116,0.03933991,0.02789249
6241,cw,0.13443210000000003,0.09891386,0.07174058,0.05439871,0.03856936
6242,cw,0.11458510000000001,0.08431063,0.0611491,0.04636751,0.03287514
6243,cw,0.1162396,0.08552796,0.06203202,0.047037,0.03334982
6244,cw,0.1341281,0.09869017,0.07157835,0.05427569,0.03848214
6245,cw,0.1350346,0.09935715,0.0720621,0.0546425,0.03874221
6246,cw,0.1557399,0.11459200000000001,0.08311166,0.06302106,0.04468272
6247,cw,0.11142460000000001,0.08198515,0.05946247,0.04508859,0.03196837
6248,cw,0.08975085,0.06603782,0.04789614,0.03631819,0.02575005
6249,cw,0.09848218,0.07246225,0.05255567,0.03985137,0.02825512
6250,cw,0.1049778,0.07724169,0.05602212,0.04247987,0.03011876
6251,cw,0.1212021,0.08917937,0.06468032,0.04904513,0.03477361
6252,cw,0.1285059,0.09455343,0.06857803,0.05200064,0.036869099999999995
6253,cw,0.1360916,0.1001349,0.07262622,0.05507026,0.0390455
6254,cw,0.139882,0.10292380000000001,0.07464893,0.05660402,0.04013296
6255,cw,0.1619058,0.1191287,0.08640211,0.0655161,0.04645173
6256,cw,0.1895996,0.1395056,0.10118110000000001,0.07672256,0.05439725
6257,cw,0.1753998,0.1290575,0.09360325,0.0709765,0.05032323
6258,cw,0.10659489999999998,0.0784315,0.05688507,0.04313422,0.0305827
6259,cw,0.1453428,0.10694189999999999,0.07756316,0.05881379,0.04169971
6260,cw,0.18228540000000001,0.1341239,0.09727781,0.07376282,0.05229876
6261,cw,0.1283593,0.09444556,0.0684998,0.05194132,0.03682705
6262,cw,0.15103889999999998,0.11113289999999999,0.08060288,0.06111873,0.04333394
6263,cw,0.1491524,0.10974489999999998,0.07959616,0.06035536,0.042792699999999996
6264,cw,0.134732,0.09913451,0.07190061,0.05452006,0.038655400000000006
6265,cw,0.14241529999999997,0.10478779999999999,0.07600085,0.05762914,0.04085978
6266,cw,0.11684030000000001,0.08597001,0.06235262,0.04728011,0.03352218
6267,cw,0.10422069999999999,0.07668463,0.05561809,0.04217352,0.02990155
6268,cw,0.1376039,0.1012477,0.07343325,0.05568221,0.03947938
6269,cw,0.08144835,0.05992892,0.04346545,0.03295853,0.02336801
6270,cw,0.1451605,0.1068078,0.07746589,0.05874004,0.04164742
6271,cw,0.09106638,0.06700578,0.04859818,0.03685053,0.02612748
6272,cw,0.09327647,0.06863194,0.04977761,0.03774485,0.02676157
6273,cw,0.1044539,0.0768562,0.05574253,0.04226787,0.02996845
6274,cw,0.03413215,0.02511412,0.01821485,0.01381177,0.009792717
6275,cw,0.02613305,0.01922845,0.01394608,0.01057489,0.007497726999999999
6276,cw,0.06433633,0.04733806,0.03433351,0.02603406,0.01845847
6277,cw,0.08543532,0.0628625,0.04559313,0.03457189,0.024511900000000003
6278,cw,0.07637423,0.05619543,0.04075761,0.03090526,0.02191222
6279,cw,0.1150058,0.08462019,0.06137362,0.04653776,0.03299585
6280,cw,0.1073086,0.07895663,0.05726594,0.04342303,0.03078747
6281,cw,0.04041067,0.02973379,0.02156542,0.01635241,0.01159406
6282,cw,0.08610284,0.06335365,0.04594935,0.034842000000000005,0.02470342
6283,cw,0.03066342,0.02256186,0.01636374,0.01240813,0.008797518
6284,cw,0.06740023,0.04959245,0.03596858,0.02727389,0.01933753
6285,cw,0.1443634,0.10622129999999999,0.07704051,0.05841749,0.04141873
6286,cw,0.1470386,0.1081896,0.07846814,0.05950001,0.04218625
6287,cw,0.07886729,0.0580298,0.04208805,0.031914099999999994,0.02262749
6288,cw,0.09997001,0.07355698,0.05334966,0.04045343,0.02868199
6289,cw,0.06739707,0.04959012,0.03596689,0.02727261,0.01933662
6290,cw,0.07328092,0.0539194,0.03910685,0.02965354,0.02102473
6291,cw,0.07499851,0.05518318,0.04002345,0.03034857,0.02151751
6292,cw,0.09869254,0.07261703,0.05266793,0.03993649,0.02831547
6293,cw,0.09767149,0.07186575,0.05212304,0.03952332,0.02802253
6294,cw,0.0343005,0.02523798,0.01830469,0.01387989,0.009841016999999999
6295,cw,0.05679566,0.04178971,0.03030938,0.02298269,0.01629501
6296,cw,0.06706423,0.04934523,0.03578927,0.02713792,0.01924113
6297,cw,0.05460659,0.04017901,0.02914117,0.02209687,0.01566695
6298,cw,0.06885031,0.0506594,0.03674242,0.02786067,0.01975356
6299,cw,0.06605796,0.04860482,0.03525227,0.02673073,0.01895242
6300,cw,0.08207557,0.06039042,0.04380018,0.03321235,0.02354797
6301,cw,0.08794888,0.06471195,0.046934500000000004,0.03558901,0.02523305
6302,cw,0.1320567,0.09716608,0.07047295,0.0534375,0.03788786
6303,cw,0.03861295,0.02841104,0.02060606,0.01562495,0.01107828
6304,cw,0.02664295,0.01960363,0.01421819,0.01078122,0.00764402
6305,cw,0.05585701,0.04109906,0.02980846,0.02260286,0.01602571
6306,cw,0.07007335,0.05155930000000001,0.03739511,0.02835558,0.02010446
6307,cw,0.08516049,0.06266028,0.04544646,0.03446067,0.02443305
6308,cw,0.04894717,0.03601487,0.02612098,0.01980675,0.01404323
6309,cw,0.04255601,0.03131231,0.0227103,0.01722053,0.01220957
6310,cw,0.09485935,0.06979661,0.05062233,0.03838538,0.02721571
6311,cw,0.05320285,0.03914615,0.02839205,0.02152883,0.01526421
6312,cw,0.06456445,0.04750591,0.03445525,0.02612637,0.01852392
6313,cw,0.06182338,0.04548905,0.03299246,0.02501718,0.01773749
6314,cw,0.13346159999999999,0.09819975,0.07122265,0.05400598,0.03829091
6315,cw,0.09394377,0.06912293,0.05013371,0.03801488,0.02695302
6316,cw,0.1013535,0.07457497,0.05408799,0.04101329,0.02907893
6317,cw,0.08621161,0.06343368,0.04600739,0.03488601,0.02473462
6318,cw,0.09172817,0.06749272,0.04895135,0.03711832,0.02631735
6319,cw,0.11199469999999999,0.08240464,0.05976672,0.04531930000000001,0.03213194
6320,cw,0.1210228,0.08904745,0.06458464,0.04897258,0.03472217
6321,cw,0.108999,0.08020042,0.05816803,0.04410706,0.03127245
6322,cw,0.0926347,0.06815974,0.04943512,0.03748516,0.02657744
6323,cw,0.1560019,0.1147847,0.08325145,0.06312705,0.04475787
6324,cw,0.1069768,0.07871249,0.05708886,0.04328876,0.03069227
6325,cw,0.07158521,0.05267172,0.03820192,0.02896736,0.02053822
6326,cw,0.08528385,0.06275104,0.04551229,0.03451059,0.02446844
6327,cw,0.08382056,0.06167437,0.044731400000000004,0.03391847,0.02404861
6328,cw,0.04051773,0.02981256,0.02162256,0.01639573,0.01162478
6329,cw,0.06265832,0.046103399999999996,0.03343803,0.02535504,0.01797704
6330,cw,0.05670174,0.0417206,0.03025926,0.02294468,0.01626807
6331,cw,0.1142567,0.08406901,0.06097386,0.04623463,0.03278093
6332,cw,0.1182556,0.08701135,0.06310789,0.0478528,0.03392823
6333,cw,0.11931760000000001,0.08779277,0.06367464,0.04828255,0.03423293
6334,cw,0.1170593,0.08613114,0.06246949,0.04736872,0.03358502
6335,cw,0.1174567,0.08642349,0.06268152,0.0475295,0.03369901
6336,cw,0.1400159,0.1030224,0.07472043,0.05665824,0.0401714
6337,cw,0.33221300000000004,0.24443920000000002,0.17728770000000002,0.1344319,0.09531388
6338,cw,0.41543729999999995,0.3056748,0.2217009,0.16810899999999998,0.1191914
6339,cw,0.39825229999999995,0.29303029999999997,0.21253000000000002,0.16115510000000002,0.11426099999999999
6340,cw,0.4658365,0.342758,0.2485967,0.1885034,0.13365120000000003
6341,cw,0.5845731,0.43012340000000004,0.3119614,0.23655079999999998,0.1677175
6342,cw,0.06676194,0.0491228,0.03562795,0.0270156,0.019154400000000002
6343,cw,0.07046395,0.05184671,0.03760355,0.02851364,0.02021652
6344,cw,0.07891129,0.05806217,0.04211153,0.0319319,0.02264011
6345,cw,0.1160882,0.08541656,0.06195121,0.04697573,0.03330638
6346,cw,0.0847143,0.06233197,0.04520835,0.03428012,0.02430503
6347,cw,0.03729796,0.02744349,0.01990431,0.01509283,0.01070101
6348,cw,0.03439341,0.02530634,0.01835427,0.01391749,0.009867672
6349,cw,0.03705834,0.02726718,0.01977643,0.01499587,0.01063226
6350,cw,0.0567726,0.04177274,0.03029708,0.02297335,0.016288399999999998
6351,cw,0.06947219,0.05111698,0.03707429,0.02811232,0.01993198
6352,cw,0.1215348,0.08942416,0.06485786,0.04917975,0.03486906
6353,cw,0.07683443,0.05653404,0.0410032,0.03109149,0.02204425
6354,cw,0.10466199999999999,0.07700934,0.05585359,0.04235209,0.03002816
6355,cw,0.1172434,0.08626658,0.06256772,0.04744321,0.03363783
6356,cw,0.18320250000000002,0.13479860000000002,0.09776722,0.07413392,0.05256188
6357,cw,0.263379,0.1937917,0.1405539,0.1065778,0.07556498
6358,cw,0.3976055,0.2925543,0.2121848,0.1608933,0.1140754
6359,cw,0.30853509999999995,0.2270172,0.1646518,0.12485050000000002,0.08852055
6360,cw,0.3157616,0.2323344,0.1685082,0.12777470000000002,0.09059386
6361,cw,0.35277600000000003,0.2595692,0.1882613,0.14275279999999999,0.1012135
6362,cw,0.1278992,0.09410705,0.06825428,0.05175516,0.03669505
6363,cw,0.05785834,0.04257162,0.03087649,0.02341271,0.0165999
6364,cw,0.07276447,0.05353941,0.03883125,0.02944456,0.02087656
6365,cw,0.07465118,0.05492763,0.039838099999999994,0.03020802,0.02141787
6366,cw,0.1246173,0.09169221,0.06650284,0.05042709,0.03575344
6367,cw,0.1274031,0.09374196,0.06798949,0.05155437,0.03655269
6368,cw,0.07638468,0.05620312,0.04076319,0.03090949,0.02191522
6369,cw,0.09167560000000001,0.06745404,0.04892329,0.03709706,0.02630227
6370,cw,0.08990964,0.06615467,0.04798088,0.03638245,0.02579561
6371,cw,0.07729492,0.05687287,0.04124895,0.03127783,0.02217637
6372,cw,0.06739773,0.04959061,0.03596725,0.02727287,0.01933681
6373,cw,0.03347105,0.02462768,0.01786205,0.01354425,0.009603042
6374,cw,0.03130311,0.02303253,0.01670511,0.01266698,0.008981046999999999
6375,cw,0.05339689,0.03928892,0.028495599999999996,0.02160735,0.01531988
6376,cw,0.07079113,0.05208744,0.03777816,0.02864603,0.02031039
6377,cw,0.07955348,0.058534699999999995,0.04245425,0.03219177,0.02282437
6378,cw,0.07335097,0.05397094,0.03914423,0.02968188,0.02104483
6379,cw,0.1057039,0.07777596,0.05640961,0.0427737,0.03032709
6380,cw,0.09215312,0.06780539,0.04917812,0.03729028,0.02643928
6381,cw,0.11422939999999998,0.08404894,0.06095931,0.0462236,0.0327731
6382,cw,0.1259504,0.09267312,0.06721427,0.05096655,0.03613592
6383,cw,0.1269852,0.09343451,0.0677665,0.05138528,0.03643281
6384,cw,0.17324360000000003,0.127471,0.09245258,0.07010399,0.0497046
6385,cw,0.1719818,0.1265426,0.09177925,0.06959342,0.0493426
6386,cw,0.17960510000000002,0.1321517,0.09584743,0.0726782,0.05152975
6387,cw,0.34044450000000004,0.2504958,0.1816805,0.1377628,0.09767553
6388,cw,0.3940468,0.2899359,0.2102857,0.1594533,0.11305439999999999
6389,cw,0.29927159999999997,0.2202012,0.1597083,0.1211019,0.08586278
6390,cw,0.298265,0.21946060000000003,0.1591711,0.12069460000000001,0.085574
6391,cw,0.286168,0.21055970000000002,0.1527155,0.11579949999999999,0.0821033
6392,cw,0.2824914,0.2078545,0.15075339999999998,0.11431179999999999,0.08104847
6393,cw,0.10823419999999999,0.07963768,0.05775989,0.04379757,0.03105303
6394,cw,0.07781884,0.05725836,0.04152854,0.03148983,0.02232669
6395,cw,0.07526559,0.055379700000000004,0.04016598,0.03045665,0.02159414
6396,cw,0.05578111,0.04104321,0.02976796,0.02257214,0.01600393
6397,cw,0.12399460000000001,0.09123407,0.06617056,0.05017513,0.03557479
6398,cw,0.08808136,0.06480943,0.0470052,0.03564262,0.02527106
6399,cw,0.10878969999999999,0.08004643,0.05805635,0.04402237,0.03121241
6400,cw,0.07173734,0.05278366,0.03828311,0.02902892,0.02058187
6401,cw,0.06795456,0.05000032,0.0362644,0.027498200000000004,0.01949656
6402,cw,0.05733687,0.04218792,0.030598200000000002,0.02320169,0.01645029
6403,cw,0.06439169,0.0473788,0.03436306,0.02605646,0.01847436
6404,cw,0.09503488,0.06992576,0.05071599,0.0384564,0.02726607
6405,cw,0.09880038,0.07269638,0.05272548,0.03998013,0.02834641
6406,cw,0.11837260000000001,0.08709746,0.06317034,0.04790016,0.03396181
6407,cw,0.160941,0.11841889999999998,0.08588726,0.06512571,0.04617494
6408,cw,0.15637879999999998,0.11506199999999998,0.08345258,0.06327957,0.044866
6409,cw,0.18426710000000002,0.13558199999999998,0.09833534,0.07456471,0.05286731
6410,cw,0.2033377,0.1496139,0.1085125,0.08228175,0.05833879
6411,cw,0.4297351,0.316195,0.229331,0.1738948,0.1232935
6412,cw,0.3158025,0.2323645,0.16853010000000002,0.1277913,0.09060561
6413,cw,0.2985723,0.2196867,0.1593351,0.12081900000000001,0.08566216
6414,cw,0.22378179999999998,0.1646565,0.11942260000000002,0.09055457,0.06420432
6415,cw,0.2387964,0.17570410000000003,0.1274353,0.09663031,0.06851209
6416,cw,0.09953208,0.07323476,0.05311596,0.04027622,0.02855634
6417,cw,0.08216331,0.06045498,0.043847000000000004,0.03324785,0.02357314
6418,cw,0.06825206,0.05021922,0.03642317,0.02761858,0.01958192
6419,cw,0.06484085,0.04770928,0.03460275,0.02623822,0.01860322
6420,cw,0.05608281,0.0412652,0.02992896,0.02269423,0.01609049
6421,cw,0.06796286,0.05000643,0.03626883,0.02750156,0.01949895
6422,cw,0.10319310000000001,0.07592847,0.05506966,0.04175766,0.0296067
6423,cw,0.1058385,0.07787498,0.05648143,0.04282816,0.0303657
6424,cw,0.1046819,0.07702397,0.055864199999999996,0.04236013,0.03003386
6425,cw,0.11313800000000002,0.0832459,0.06037687,0.04578195,0.03245997
6426,cw,0.1023628,0.07531759,0.0546266,0.0414217,0.0293685
6427,cw,0.08989576,0.06614444,0.04797347,0.03637683,0.02579162
6428,cw,0.1102143,0.08109463,0.05881659,0.04459884,0.03162113
6429,cw,0.1052354,0.07743117,0.05615954,0.04258408,0.03019265
6430,cw,0.09572722,0.07043517,0.05108546,0.03873656,0.027464699999999998
6431,cw,0.08075855,0.05942137,0.04309734,0.03267941,0.02317011
6432,cw,0.07872976,0.05792861,0.04201466,0.03185844,0.02258804
6433,cw,0.02801052,0.02060988,0.014948,0.01133462,0.008036384
6434,cw,0.04688842,0.03450006,0.02502232,0.01897367,0.01345257
6435,cw,0.04617627,0.03397606,0.02464227,0.01868549,0.01324825
6436,cw,0.07281411,0.05357593,0.03885773,0.02946464,0.020890799999999998
6437,cw,0.10946669999999999,0.08054458,0.05841765,0.04429634,0.03140665
6438,cw,0.10559089999999999,0.07769281,0.056349300000000005,0.04272797,0.03029466
6439,cw,0.1614715,0.11880919999999999,0.08617037,0.06534038,0.04632714
6440,cw,0.14120339999999998,0.1038961,0.07535412,0.05713875,0.04051208
6441,cw,0.13215179999999999,0.09723607,0.0705237,0.05347599,0.03791514
6442,cw,0.13052750000000002,0.09604088,0.06965686,0.05281869,0.03744911
6443,cw,0.12459010000000001,0.0916722,0.06648833,0.05041608,0.03574563
6444,cw,0.16278689999999998,0.119777,0.08687229,0.06587262,0.04670451
6445,cw,0.1985203,0.1460694,0.10594169999999999,0.08033238,0.05695666
6446,cw,0.17200020000000002,0.1265561,0.09178906,0.06960087,0.04934788
6447,cw,0.1256506,0.09245251,0.06705427,0.05084522,0.0360499
6448,cw,0.1330395,0.0978892,0.07099742,0.05383519,0.03816982
6449,cw,0.1571711,0.115645,0.08387542,0.06360019,0.04509333
6450,cw,0.1819816,0.1339003,0.0971157,0.07363989,0.0522116
6451,cw,0.1288576,0.0948122,0.06876571,0.05214296,0.03697001
6452,cw,0.12649000000000002,0.09307016,0.06750225,0.05118491,0.03629074
6453,cw,0.1309978,0.09638696,0.06990787,0.05300902,0.03758406
6454,cw,0.1648064,0.12126300000000001,0.08795003,0.06668984,0.04728393
6455,cw,0.1744586,0.128365,0.09310099,0.07059566,0.0500532
6456,cw,0.22481239999999997,0.1654148,0.11997260000000001,0.0909716,0.0645
6457,cw,0.3437462,0.2529252,0.1834424,0.1390989,0.09862281
6458,cw,0.276486,0.2034358,0.1475486,0.1118816,0.07932547
6459,cw,0.30368690000000004,0.22344989999999998,0.1620645,0.1228886,0.08712956
6460,cw,0.2830147,0.2082395,0.15103270000000002,0.11452349999999999,0.08119859
6461,cw,0.13427920000000002,0.09880134,0.07165898,0.05433683,0.03852549
6462,cw,0.1329464,0.09782068,0.07094772,0.05379751,0.03814311
6463,cw,0.1270036,0.09344806,0.06777633,0.05139274,0.03643809
6464,cw,0.13931110000000002,0.1025038,0.0743443,0.05637303,0.03996918
6465,cw,0.1639016,0.1205972,0.08746718,0.06632371,0.04702434
6466,cw,0.1357885,0.09991191,0.07246445,0.0549476,0.03895853
6467,cw,0.1285503,0.0945861,0.06860173,0.05201861,0.03688185
6468,cw,0.17976889999999998,0.1322723,0.09593489,0.07274452,0.05157677
6469,cw,0.2396404,0.17632509999999998,0.1278857,0.09697184,0.06875425
6470,cw,0.182535,0.1343075,0.097411,0.07386381,0.05237036
